"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia EL COLLAO (000)",32999,22,1277,258,337,2854,14437,875,1162,8746,336,792,1903
"Agric., ganadería, caza y silvicultura (001)",21296,,8,10,,,14365,4,24,6885,,,
"Pesca (002)",165,,,,1,,72,,,92,,,
"Explotación de minas y canteras (003)",18,,3,,,,,4,,11,,,
"Industrias manufactureras (004)",691,,3,7,2,4,,614,45,16,,,
"Suministro de electricidad, gas y agua (005)",21,,3,3,2,,,4,2,7,,,
"Construcción (006)",625,,16,5,,,,26,387,191,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",3571,1,3,13,1,2513,,205,8,827,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",242,1,,3,,56,,173,6,3,,,
"Comercio al por mayor (009)",71,,1,,,70,,,,,,,
"Comercio al por menor (010)",3258,,2,10,1,2387,,32,2,824,,,
"Hoteles y restaurantes (011)",485,,1,12,1,239,,,,232,,,
"Trans., almac. y comunicaciones (012)",876,,1,9,4,1,,4,643,214,,,
"Intermediación financiera (013)",10,,1,3,4,,,,,2,,,
"Activid.inmobil., empres. y alquileres (014)",197,,51,43,24,27,,7,19,26,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",735,14,36,24,217,32,,3,29,44,336,,
"Enseñanza (016)",1092,7,1053,1,28,,,,,3,,,
"Servicios sociales y de salud (017)",207,,66,92,24,12,,1,3,9,,,
"Otras activ. serv.comun.soc y personales (018)",177,,26,35,9,26,,3,2,76,,,
"Hogares privados con servicio doméstico (019)",111,,,,,,,,,111,,,
"Actividad economica no especificada (021)",819,,6,1,20,,,,,,,792,
"Desocupado (022)",1903,,,,,,,,,,,,1903
"Hombres (023)",19994,19,933,190,220,1057,10501,580,1125,3223,327,401,1418
"Agric., ganadería, caza y silvicultura (024)",12752,,7,7,,,10444,3,23,2268,,,
"Pesca (025)",136,,,,1,,57,,,78,,,
"Explotación de minas y canteras (026)",16,,2,,,,,4,,10,,,
"Industrias manufactureras (027)",371,,3,6,1,1,,327,22,11,,,
"Suministro de electricidad, gas y agua (028)",19,,3,3,,,,4,2,7,,,
"Construcción (029)",614,,15,5,,,,25,381,188,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",1410,1,2,10,1,901,,200,7,288,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",219,1,,3,,38,,170,6,1,,,
"Comercio al por mayor (032)",34,,1,,,33,,,,,,,
"Comercio al por menor (033)",1157,,1,7,1,830,,30,1,287,,,
"Hoteles y restaurantes (034)",140,,1,6,,76,,,,57,,,
"Trans., almac. y comunicaciones (035)",839,,,5,2,1,,4,637,190,,,
"Intermediación financiera (036)",7,,1,2,3,,,,,1,,,
"Activid.inmobil., empres. y alquileres (037)",159,,43,32,14,23,,7,19,21,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",625,12,29,21,145,29,,2,29,31,327,,
"Enseñanza (039)",796,6,767,1,20,,,,,2,,,
"Servicios sociales y de salud (040)",119,,29,61,12,9,,1,3,4,,,
"Otras activ. serv.comun.soc y personales (041)",136,,25,30,7,17,,3,2,52,,,
"Hogares privados con servicio doméstico (042)",15,,,,,,,,,15,,,
"Actividad economica no especificada (044)",422,,6,1,14,,,,,,,401,
"Desocupado (045)",1418,,,,,,,,,,,,1418
"Mujeres (046)",13005,3,344,68,117,1797,3936,295,37,5523,9,391,485
"Agric., ganadería, caza y silvicultura (047)",8544,,1,3,,,3921,1,1,4617,,,
"Pesca (048)",29,,,,,,15,,,14,,,
"Explotación de minas y canteras (049)",2,,1,,,,,,,1,,,
"Industrias manufactureras (050)",320,,,1,1,3,,287,23,5,,,
"Suministro de electricidad, gas y agua (051)",2,,,,2,,,,,,,,
"Construcción (052)",11,,1,,,,,1,6,3,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",2161,,1,3,,1612,,5,1,539,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",23,,,,,18,,3,,2,,,
"Comercio al por mayor (055)",37,,,,,37,,,,,,,
"Comercio al por menor (056)",2101,,1,3,,1557,,2,1,537,,,
"Hoteles y restaurantes (057)",345,,,6,1,163,,,,175,,,
"Trans., almac. y comunicaciones (058)",37,,1,4,2,,,,6,24,,,
"Intermediación financiera (059)",3,,,1,1,,,,,1,,,
"Activid.inmobil., empres. y alquileres (060)",38,,8,11,10,4,,,,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",110,2,7,3,72,3,,1,,13,9,,
"Enseñanza (062)",296,1,286,,8,,,,,1,,,
"Servicios sociales y de salud (063)",88,,37,31,12,3,,,,5,,,
"Otras activ. serv.comun.soc y personales (064)",41,,1,5,2,9,,,,24,,,
"Hogares privados con servicio doméstico (065)",96,,,,,,,,,96,,,
"Actividad economica no especificada (067)",397,,,,6,,,,,,,391,
"Desocupado (068)",485,,,,,,,,,,,,485
,,,,,,,,,,,,,
"URBANA (069)",9737,15,983,206,254,2326,1383,519,727,1914,305,385,720
"Agric., ganadería, caza y silvicultura (070)",1995,,4,5,,,1378,3,4,601,,,
"Pesca (071)",8,,,,1,,5,,,2,,,
"Explotación de minas y canteras (072)",9,,2,,,,,3,,4,,,
"Industrias manufactureras (073)",395,,3,7,2,4,,331,33,15,,,
"Suministro de electricidad, gas y agua (074)",19,,3,3,2,,,3,1,7,,,
"Construcción (075)",325,,12,5,,,,17,197,94,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",2859,1,3,10,1,2064,,148,6,626,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",181,1,,2,,46,,124,5,3,,,
"Comercio al por mayor (078)",63,,1,,,62,,,,,,,
"Comercio al por menor (079)",2615,,2,8,1,1956,,24,1,623,,,
"Hoteles y restaurantes (080)",409,,1,12,1,204,,,,191,,,
"Trans., almac. y comunicaciones (081)",632,,1,8,3,1,,1,447,171,,,
"Intermediación financiera (082)",10,,1,3,4,,,,,2,,,
"Activid.inmobil., empres. y alquileres (083)",145,,38,38,21,7,,6,14,21,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",590,7,27,21,154,16,,3,20,37,305,,
"Enseñanza (085)",828,7,801,1,18,,,,,1,,,
"Servicios sociales y de salud (086)",166,,60,66,23,6,,1,3,7,,,
"Otras activ. serv.comun.soc y personales (087)",151,,23,26,8,24,,3,2,65,,,
"Hogares privados con servicio doméstico (088)",70,,,,,,,,,70,,,
"Actividad economica no especificada (090)",406,,4,1,16,,,,,,,385,
"Desocupado (091)",720,,,,,,,,,,,,720
"Hombres (092)",5753,13,684,150,146,827,961,403,701,887,296,221,464
"Agric., ganadería, caza y silvicultura (093)",1225,,3,4,,,956,2,4,256,,,
"Pesca (094)",8,,,,1,,5,,,2,,,
"Explotación de minas y canteras (095)",7,,1,,,,,3,,3,,,
"Industrias manufactureras (096)",262,,3,6,1,1,,223,18,10,,,
"Suministro de electricidad, gas y agua (097)",17,,3,3,,,,3,1,7,,,
"Construcción (098)",316,,11,5,,,,16,192,92,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",1101,1,2,7,1,724,,143,5,218,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",159,1,,2,,29,,121,5,1,,,
"Comercio al por mayor (101)",27,,1,,,26,,,,,,,
"Comercio al por menor (102)",915,,1,5,1,669,,22,,217,,,
"Hoteles y restaurantes (103)",119,,1,6,,63,,,,49,,,
"Trans., almac. y comunicaciones (104)",599,,,4,1,1,,1,442,150,,,
"Intermediación financiera (105)",7,,1,2,3,,,,,1,,,
"Activid.inmobil., empres. y alquileres (106)",113,,31,29,12,5,,6,14,16,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",491,6,20,18,90,14,,2,20,25,296,,
"Enseñanza (108)",574,6,557,1,10,,,,,,,,
"Servicios sociales y de salud (109)",89,,25,42,11,4,,1,3,3,,,
"Otras activ. serv.comun.soc y personales (110)",112,,22,22,6,15,,3,2,42,,,
"Hogares privados con servicio doméstico (111)",13,,,,,,,,,13,,,
"Actividad economica no especificada (113)",236,,4,1,10,,,,,,,221,
"Desocupado (114)",464,,,,,,,,,,,,464
"Mujeres (115)",3984,2,299,56,108,1499,422,116,26,1027,9,164,256
"Agric., ganadería, caza y silvicultura (116)",770,,1,1,,,422,1,,345,,,
"Explotación de minas y canteras (118)",2,,1,,,,,,,1,,,
"Industrias manufactureras (119)",133,,,1,1,3,,108,15,5,,,
"Suministro de electricidad, gas y agua (120)",2,,,,2,,,,,,,,
"Construcción (121)",9,,1,,,,,1,5,2,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",1758,,1,3,,1340,,5,1,408,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",22,,,,,17,,3,,2,,,
"Comercio al por mayor (124)",36,,,,,36,,,,,,,
"Comercio al por menor (125)",1700,,1,3,,1287,,2,1,406,,,
"Hoteles y restaurantes (126)",290,,,6,1,141,,,,142,,,
"Trans., almac. y comunicaciones (127)",33,,1,4,2,,,,5,21,,,
"Intermediación financiera (128)",3,,,1,1,,,,,1,,,
"Activid.inmobil., empres. y alquileres (129)",32,,7,9,9,2,,,,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",99,1,7,3,64,2,,1,,12,9,,
"Enseñanza (131)",254,1,244,,8,,,,,1,,,
"Servicios sociales y de salud (132)",77,,35,24,12,2,,,,4,,,
"Otras activ. serv.comun.soc y personales (133)",39,,1,4,2,9,,,,23,,,
"Hogares privados con servicio doméstico (134)",57,,,,,,,,,57,,,
"Actividad economica no especificada (136)",170,,,,6,,,,,,,164,
"Desocupado (137)",256,,,,,,,,,,,,256
,,,,,,,,,,,,,
"RURAL (138)",23262,7,294,52,83,528,13054,356,435,6832,31,407,1183
"Agric., ganadería, caza y silvicultura (139)",19301,,4,5,,,12987,1,20,6284,,,
"Pesca (140)",157,,,,,,67,,,90,,,
"Explotación de minas y canteras (141)",9,,1,,,,,1,,7,,,
"Industrias manufactureras (142)",296,,,,,,,283,12,1,,,
"Suministro de electricidad, gas y agua (143)",2,,,,,,,1,1,,,,
"Construcción (144)",300,,4,,,,,9,190,97,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",712,,,3,,449,,57,2,201,,,
