"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia HUAMALIES (000)",19833,1664,5042,7812,468,2825,354,1668
"Agric., ganadería, caza y silvicultura (001)",13520,8,4520,6117,386,2489,,
"Explotación de minas y canteras (003)",31,,26,5,,,,
"Industrias manufactureras (004)",288,6,42,206,13,21,,
"Suministro de electricidad, gas y agua (005)",12,3,9,,,,,
"Construcción (006)",407,9,291,62,6,39,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",955,50,7,743,36,119,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",32,2,2,25,1,2,,
"Comercio al por mayor (009)",51,2,3,26,9,11,,
"Comercio al por menor (010)",872,46,2,692,26,106,,
"Hoteles y restaurantes (011)",330,45,13,221,13,38,,
"Trans., almac. y comunicaciones (012)",163,27,33,92,3,8,,
"Intermediación financiera (013)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (014)",67,45,4,15,1,2,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",292,253,39,,,,,
"Enseñanza (016)",991,981,,10,,,,
"Servicios sociales y de salud (017)",168,161,1,6,,,,
"Otras activ. serv.comun.soc y personales (018)",125,27,8,83,1,6,,
"Hogares privados con servicio doméstico (019)",354,,,,,,354,
"Actividad economica no especificada (021)",457,44,49,252,9,103,,
"Desocupado (022)",1668,,,,,,,1668
"Hombres (023)",15184,980,4385,6391,411,1792,89,1136
"Agric., ganadería, caza y silvicultura (024)",11524,8,3925,5552,362,1677,,
"Explotación de minas y canteras (026)",30,,25,5,,,,
"Industrias manufactureras (027)",233,4,38,172,7,12,,
"Suministro de electricidad, gas y agua (028)",11,2,9,,,,,
"Construcción (029)",403,9,289,61,6,38,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",440,26,7,360,20,27,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",28,2,2,22,1,1,,
"Comercio al por mayor (032)",27,1,3,15,4,4,,
"Comercio al por menor (033)",385,23,2,323,15,22,,
"Hoteles y restaurantes (034)",51,10,4,29,4,4,,
"Trans., almac. y comunicaciones (035)",159,24,33,91,3,8,,
"Intermediación financiera (036)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (037)",53,35,4,12,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",230,195,35,,,,,
"Enseñanza (039)",560,556,,4,,,,
"Servicios sociales y de salud (040)",85,80,,5,,,,
"Otras activ. serv.comun.soc y personales (041)",30,14,,15,,1,,
"Hogares privados con servicio doméstico (042)",89,,,,,,89,
"Actividad economica no especificada (044)",146,13,16,85,8,24,,
"Desocupado (045)",1136,,,,,,,1136
"Mujeres (046)",4649,684,657,1421,57,1033,265,532
"Agric., ganadería, caza y silvicultura (047)",1996,,595,565,24,812,,
"Explotación de minas y canteras (049)",1,,1,,,,,
"Industrias manufactureras (050)",55,2,4,34,6,9,,
"Suministro de electricidad, gas y agua (051)",1,1,,,,,,
"Construcción (052)",4,,2,1,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",515,24,,383,16,92,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",4,,,3,,1,,
"Comercio al por mayor (055)",24,1,,11,5,7,,
"Comercio al por menor (056)",487,23,,369,11,84,,
"Hoteles y restaurantes (057)",279,35,9,192,9,34,,
"Trans., almac. y comunicaciones (058)",4,3,,1,,,,
"Intermediación financiera (059)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (060)",14,10,,3,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",62,58,4,,,,,
"Enseñanza (062)",431,425,,6,,,,
"Servicios sociales y de salud (063)",83,81,1,1,,,,
"Otras activ. serv.comun.soc y personales (064)",95,13,8,68,1,5,,
"Hogares privados con servicio doméstico (065)",265,,,,,,265,
"Actividad economica no especificada (067)",311,31,33,167,1,79,,
,,,,,,,,
"URBANA (068)",5588,1223,1049,2164,160,492,153,347
"Agric., ganadería, caza y silvicultura (069)",2417,6,819,1158,108,326,,
"Explotación de minas y canteras (071)",18,,16,2,,,,
"Industrias manufactureras (072)",164,5,18,119,13,9,,
"Suministro de electricidad, gas y agua (073)",6,3,3,,,,,
"Construcción (074)",179,8,127,31,4,9,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",668,37,3,519,22,87,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",26,1,1,21,1,2,,
"Comercio al por mayor (077)",38,2,1,20,7,8,,
"Comercio al por menor (078)",604,34,1,478,14,77,,
"Hoteles y restaurantes (079)",205,32,4,141,8,20,,
"Trans., almac. y comunicaciones (080)",106,24,25,54,1,2,,
"Intermediación financiera (081)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (082)",50,33,,14,1,2,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",196,181,15,,,,,
"Enseñanza (084)",718,711,,7,,,,
"Servicios sociales y de salud (085)",134,129,1,4,,,,
"Otras activ. serv.comun.soc y personales (086)",78,19,4,50,1,4,,
"Hogares privados con servicio doméstico (087)",153,,,,,,153,
"Actividad economica no especificada (089)",144,30,14,65,2,33,,
"Desocupado (090)",347,,,,,,,347
"Hombres (091)",3880,733,919,1557,131,270,25,245
"Agric., ganadería, caza y silvicultura (092)",2090,6,710,1046,101,227,,
"Explotación de minas y canteras (094)",18,,16,2,,,,
"Industrias manufactureras (095)",129,3,15,99,7,5,,
"Suministro de electricidad, gas y agua (096)",5,2,3,,,,,
"Construcción (097)",177,8,126,31,4,8,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",311,21,3,258,12,17,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",22,1,1,18,1,1,,
"Comercio al por mayor (100)",18,1,1,10,3,3,,
"Comercio al por menor (101)",271,19,1,230,8,13,,
"Hoteles y restaurantes (102)",34,7,1,21,3,2,,
"Trans., almac. y comunicaciones (103)",102,21,25,53,1,2,,
"Intermediación financiera (104)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (105)",38,25,,11,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",160,145,15,,,,,
"Enseñanza (107)",410,407,,3,,,,
"Servicios sociales y de salud (108)",70,67,,3,,,,
"Otras activ. serv.comun.soc y personales (109)",24,8,,15,,1,,
"Hogares privados con servicio doméstico (110)",25,,,,,,25,
"Actividad economica no especificada (112)",38,9,5,15,2,7,,
"Desocupado (113)",245,,,,,,,245
"Mujeres (114)",1708,490,130,607,29,222,128,102
"Agric., ganadería, caza y silvicultura (115)",327,,109,112,7,99,,
"Industrias manufactureras (118)",35,2,3,20,6,4,,
"Suministro de electricidad, gas y agua (119)",1,1,,,,,,
"Construcción (120)",2,,1,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",357,16,,261,10,70,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",4,,,3,,1,,
