"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia YAROWILCA",,,,
"Viviendas particulares (001)",1706,772,386,548
"Ocupantes presentes (002)",7046,3219,1646,2181
"Casa independiente",,,,
"Viviendas particulares (004)",1699,771,385,543
"Ocupantes presentes (005)",7024,3212,1645,2167
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",2,1,,1
"Ocupantes presentes (014)",9,7,,2
"Choza o cabaña",,,,
"Viviendas particulares (016)",4,,,4
"Ocupantes presentes (017)",12,,,12
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",1,,1,
"Ocupantes presentes (023)",1,,1,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",1527,703,342,482
"Ocupantes presentes (029)",6233,2878,1461,1894
"Casa independiente",,,,
"Viviendas particulares (031)",1520,702,341,477
"Ocupantes presentes (032)",6211,2871,1460,1880
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",2,1,,1
"Ocupantes presentes (041)",9,7,,2
"Choza o cabaña",,,,
"Viviendas particulares (043)",4,,,4
"Ocupantes presentes (044)",12,,,12
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",1,,1,
"Ocupantes presentes (050)",1,,1,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",179,69,44,66
"Ocupantes presentes (056)",813,341,185,287
"Casa independiente",,,,
"Viviendas particulares (058)",179,69,44,66
"Ocupantes presentes (059)",813,341,185,287
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",783,390,292,101
"Ocupantes presentes (110)",3267,1612,1294,361
"Casa independiente",,,,
"Viviendas particulares (112)",780,389,291,100
"Ocupantes presentes (113)",3257,1605,1293,359
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",2,1,,1
"Ocupantes presentes (122)",9,7,,2
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",1,,1,
"Ocupantes presentes (131)",1,,1,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",712,351,270,91
"Ocupantes presentes (137)",2936,1430,1187,319
"Casa independiente",,,,
"Viviendas particulares (139)",709,350,269,90
"Ocupantes presentes (140)",2926,1423,1186,317
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",2,1,,1
"Ocupantes presentes (149)",9,7,,2
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",1,,1,
"Ocupantes presentes (158)",1,,1,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",71,39,22,10
"Ocupantes presentes (164)",331,182,107,42
"Casa independiente",,,,
"Viviendas particulares (166)",71,39,22,10
"Ocupantes presentes (167)",331,182,107,42
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",923,382,94,447
"Ocupantes presentes (218)",3779,1607,352,1820
"Casa independiente",,,,
"Viviendas particulares (220)",919,382,94,443
"Ocupantes presentes (221)",3767,1607,352,1808
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",4,,,4
"Ocupantes presentes (233)",12,,,12
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",815,352,72,391
"Ocupantes presentes (245)",3297,1448,274,1575
"Casa independiente",,,,
"Viviendas particulares (247)",811,352,72,387
"Ocupantes presentes (248)",3285,1448,274,1563
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",4,,,4
"Ocupantes presentes (260)",12,,,12
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",108,30,22,56
"Ocupantes presentes (272)",482,159,78,245
"Casa independiente",,,,
"Viviendas particulares (274)",108,30,22,56
"Ocupantes presentes (275)",482,159,78,245
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
