"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia PARINACOCHAS (000)",10142,2022,1800,4450,98,1305,180,287
"Agric., ganadería, caza y silvicultura (001)",4366,9,768,2464,52,1073,,
"Pesca (002)",1,,1,,,,,
"Explotación de minas y canteras (003)",985,60,372,542,4,7,,
"Industrias manufactureras (004)",310,7,100,165,8,30,,
"Suministro de electricidad, gas y agua (005)",20,10,10,,,,,
"Construcción (006)",400,25,291,61,6,17,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",867,60,20,691,8,88,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",43,4,15,21,,3,,
"Comercio al por mayor (009)",18,3,,12,,3,,
"Comercio al por menor (010)",806,53,5,658,8,82,,
"Hoteles y restaurantes (011)",246,68,18,135,8,17,,
"Trans., almac. y comunicaciones (012)",253,77,47,124,2,3,,
"Intermediación financiera (013)",13,12,,,1,,,
"Activid.inmobil., empres. y alquileres (014)",138,96,18,21,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",298,252,46,,,,,
"Enseñanza (016)",1077,1004,,72,,1,,
"Servicios sociales y de salud (017)",191,175,2,12,2,,,
"Otras activ. serv.comun.soc y personales (018)",105,40,7,51,2,5,,
"Hogares privados con servicio doméstico (019)",180,,,,,,180,
"Actividad economica no especificada (021)",405,127,100,112,2,64,,
"Desocupado (022)",287,,,,,,,287
"Hombres (023)",6892,1186,1576,3184,73,657,19,197
"Agric., ganadería, caza y silvicultura (024)",3166,6,602,1957,44,557,,
"Pesca (025)",1,,1,,,,,
"Explotación de minas y canteras (026)",907,50,355,491,4,7,,
"Industrias manufactureras (027)",222,4,93,98,5,22,,
"Suministro de electricidad, gas y agua (028)",19,9,10,,,,,
"Construcción (029)",388,21,287,58,6,16,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",363,27,19,295,4,18,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",40,3,15,20,,2,,
"Comercio al por mayor (032)",8,1,,7,,,,
"Comercio al por menor (033)",315,23,4,268,4,16,,
"Hoteles y restaurantes (034)",64,19,12,29,2,2,,
"Trans., almac. y comunicaciones (035)",241,72,45,119,2,3,,
"Intermediación financiera (036)",7,6,,,1,,,
"Activid.inmobil., empres. y alquileres (037)",107,71,16,19,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",231,188,43,,,,,
"Enseñanza (039)",573,548,,25,,,,
"Servicios sociales y de salud (040)",72,61,2,8,1,,,
"Otras activ. serv.comun.soc y personales (041)",56,22,3,27,1,3,,
"Hogares privados con servicio doméstico (042)",19,,,,,,19,
"Actividad economica no especificada (044)",259,82,88,58,2,29,,
"Desocupado (045)",197,,,,,,,197
"Mujeres (046)",3250,836,224,1266,25,648,161,90
"Agric., ganadería, caza y silvicultura (047)",1200,3,166,507,8,516,,
"Explotación de minas y canteras (049)",78,10,17,51,,,,
"Industrias manufactureras (050)",88,3,7,67,3,8,,
"Suministro de electricidad, gas y agua (051)",1,1,,,,,,
"Construcción (052)",12,4,4,3,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",504,33,1,396,4,70,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",3,1,,1,,1,,
"Comercio al por mayor (055)",10,2,,5,,3,,
"Comercio al por menor (056)",491,30,1,390,4,66,,
"Hoteles y restaurantes (057)",182,49,6,106,6,15,,
"Trans., almac. y comunicaciones (058)",12,5,2,5,,,,
"Intermediación financiera (059)",6,6,,,,,,
"Activid.inmobil., empres. y alquileres (060)",31,25,2,2,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",67,64,3,,,,,
"Enseñanza (062)",504,456,,47,,1,,
"Servicios sociales y de salud (063)",119,114,,4,1,,,
"Otras activ. serv.comun.soc y personales (064)",49,18,4,24,1,2,,
"Hogares privados con servicio doméstico (065)",161,,,,,,161,
"Actividad economica no especificada (067)",146,45,12,54,,35,,
,,,,,,,,
"URBANA (068)",6162,1709,982,2583,50,485,155,198
"Agric., ganadería, caza y silvicultura (069)",1738,7,392,990,17,332,,
"Explotación de minas y canteras (071)",706,19,211,467,2,7,,
"Industrias manufactureras (072)",193,5,58,107,5,18,,
"Suministro de electricidad, gas y agua (073)",14,9,5,,,,,
"Construcción (074)",232,17,168,40,3,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",697,52,6,554,8,77,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",28,3,4,18,,3,,
"Comercio al por mayor (077)",16,3,,10,,3,,
"Comercio al por menor (078)",653,46,2,526,8,71,,
"Hoteles y restaurantes (079)",177,42,4,116,8,7,,
"Trans., almac. y comunicaciones (080)",195,53,29,110,1,2,,
"Intermediación financiera (081)",12,11,,,1,,,
"Activid.inmobil., empres. y alquileres (082)",88,63,5,18,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",262,231,31,,,,,
"Enseñanza (084)",951,895,,55,,1,,
"Servicios sociales y de salud (085)",181,168,2,10,1,,,
"Otras activ. serv.comun.soc y personales (086)",90,34,4,46,2,4,,
"Hogares privados con servicio doméstico (087)",155,,,,,,155,
"Actividad economica no especificada (089)",273,103,67,70,,33,,
"Desocupado (090)",198,,,,,,,198
"Hombres (091)",3979,967,853,1772,28,222,15,122
"Agric., ganadería, caza y silvicultura (092)",1270,6,298,788,12,166,,
"Explotación de minas y canteras (094)",637,15,196,417,2,7,,
"Industrias manufactureras (095)",141,3,55,67,2,14,,
"Suministro de electricidad, gas y agua (096)",14,9,5,,,,,
"Construcción (097)",225,13,166,39,3,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",279,22,6,232,4,15,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",25,2,4,17,,2,,
"Comercio al por mayor (100)",7,1,,6,,,,
"Comercio al por menor (101)",247,19,2,209,4,13,,
"Hoteles y restaurantes (102)",32,7,1,22,2,,,
"Trans., almac. y comunicaciones (103)",183,48,27,105,1,2,,
"Intermediación financiera (104)",6,5,,,1,,,
"Activid.inmobil., empres. y alquileres (105)",65,44,5,16,,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",200,169,31,,,,,
"Enseñanza (107)",503,487,,16,,,,
"Servicios sociales y de salud (108)",65,56,2,7,,,,
"Otras activ. serv.comun.soc y personales (109)",50,20,2,25,1,2,,
"Hogares privados con servicio doméstico (110)",15,,,,,,15,
"Actividad economica no especificada (112)",172,63,59,38,,12,,
"Desocupado (113)",122,,,,,,,122
"Mujeres (114)",2183,742,129,811,22,263,140,76
"Agric., ganadería, caza y silvicultura (115)",468,1,94,202,5,166,,
"Explotación de minas y canteras (117)",69,4,15,50,,,,
"Industrias manufactureras (118)",52,2,3,40,3,4,,
"Construcción (120)",7,4,2,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",418,30,,322,4,62,,
