"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Admin.pub. y defensa; p. segur.soc.afil (106)",1323,1168,155,,,,,
"Enseñanza (107)",2104,2036,3,58,4,3,,
"Servicios sociales y de salud (108)",575,417,8,145,5,,,
"Otras activ. serv.comun.soc y personales (109)",983,364,256,343,13,7,,
"Hogares privados con servicio doméstico (110)",147,,,,,,147,
"Organiz. y organos extraterritoriales (111)",2,2,,,,,,
"Actividad economica no especificada (112)",1203,262,663,219,21,38,,
"Desocupado (113)",1801,,,,,,,1801
"Mujeres (114)",25111,7527,6604,7233,264,1042,1354,1087
"Agric., ganadería, caza y silvicultura (115)",1619,54,1062,357,32,114,,
"Pesca (116)",17,8,8,1,,,,
"Explotación de minas y canteras (117)",20,13,4,3,,,,
"Industrias manufactureras (118)",5903,461,4675,684,38,45,,
"Suministro de electricidad, gas y agua (119)",15,9,1,5,,,,
"Construcción (120)",95,23,49,21,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",6315,1025,31,4442,112,705,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",100,38,11,37,5,9,,
"Comercio al por mayor (123)",462,201,15,184,11,51,,
"Comercio al por menor (124)",5753,786,5,4221,96,645,,
"Hoteles y restaurantes (125)",1623,469,172,899,28,55,,
"Trans., almac. y comunicaciones (126)",252,141,41,60,4,6,,
"Intermediación financiera (127)",177,175,,1,1,,,
"Activid.inmobil., empres. y alquileres (128)",759,598,57,89,13,2,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",503,450,53,,,,,
"Enseñanza (130)",2868,2784,1,65,6,12,,
"Servicios sociales y de salud (131)",944,839,13,89,1,2,,
"Otras activ. serv.comun.soc y personales (132)",693,263,82,319,21,8,,
"Hogares privados con servicio doméstico (133)",1354,,,,,,1354,
"Organiz. y organos extraterritoriales (134)",1,1,,,,,,
"Actividad economica no especificada (135)",866,214,355,198,6,93,,
,,,,,,,,
"RURAL (136)",8013,771,4106,2240,86,489,92,229
"Agric., ganadería, caza y silvicultura (137)",5169,104,2901,1658,53,453,,
"Pesca (138)",24,1,9,14,,,,
"Explotación de minas y canteras (139)",27,4,21,1,,1,,
"Industrias manufactureras (140)",790,65,672,43,10,,,
"Suministro de electricidad, gas y agua (141)",2,,2,,,,,
"Construcción (142)",174,6,132,34,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",401,75,66,234,10,16,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",58,3,40,14,1,,,
"Comercio al por mayor (145)",72,34,20,14,3,1,,
"Comercio al por menor (146)",271,38,6,206,6,15,,
"Hoteles y restaurantes (147)",107,25,23,41,9,9,,
"Trans., almac. y comunicaciones (148)",279,31,97,144,2,5,,
"Intermediación financiera (149)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (150)",243,172,64,7,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",60,54,6,,,,,
"Enseñanza (152)",160,157,1,2,,,,
"Servicios sociales y de salud (153)",40,26,5,8,1,,,
"Otras activ. serv.comun.soc y personales (154)",72,29,30,12,,1,,
"Hogares privados con servicio doméstico (155)",92,,,,,,92,
"Actividad economica no especificada (157)",143,21,77,42,,3,,
"Desocupado (158)",229,,,,,,,229
"Hombres (159)",5674,533,3104,1629,64,168,15,161
"Agric., ganadería, caza y silvicultura (160)",3757,96,2201,1260,42,158,,
"Pesca (161)",24,1,9,14,,,,
"Explotación de minas y canteras (162)",23,3,18,1,,1,,
"Industrias manufactureras (163)",509,48,423,29,9,,,
"Suministro de electricidad, gas y agua (164)",2,,2,,,,,
"Construcción (165)",173,5,132,34,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",220,45,66,101,5,3,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",56,2,40,13,1,,,
"Comercio al por mayor (168)",56,25,20,10,1,,,
"Comercio al por menor (169)",108,18,6,78,3,3,,
"Hoteles y restaurantes (170)",37,11,9,13,4,,,
"Trans., almac. y comunicaciones (171)",274,29,97,142,2,4,,
"Intermediación financiera (172)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (173)",219,153,61,5,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",38,37,1,,,,,
"Enseñanza (175)",73,71,1,1,,,,
"Servicios sociales y de salud (176)",14,6,3,4,1,,,
"Otras activ. serv.comun.soc y personales (177)",48,16,24,8,,,,
"Hogares privados con servicio doméstico (178)",15,,,,,,15,
"Actividad economica no especificada (180)",86,11,57,17,,1,,
"Desocupado (181)",161,,,,,,,161
"Mujeres (182)",2339,238,1002,611,22,321,77,68
"Agric., ganadería, caza y silvicultura (183)",1412,8,700,398,11,295,,
"Explotación de minas y canteras (185)",4,1,3,,,,,
"Industrias manufactureras (186)",281,17,249,14,1,,,
"Construcción (188)",1,1,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",181,30,,133,5,13,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",2,1,,1,,,,
"Comercio al por mayor (191)",16,9,,4,2,1,,
"Comercio al por menor (192)",163,20,,128,3,12,,
"Hoteles y restaurantes (193)",70,14,14,28,5,9,,
"Trans., almac. y comunicaciones (194)",5,2,,2,,1,,
"Activid.inmobil., empres. y alquileres (196)",24,19,3,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",22,17,5,,,,,
"Enseñanza (198)",87,86,,1,,,,
"Servicios sociales y de salud (199)",26,20,2,4,,,,
"Otras activ. serv.comun.soc y personales (200)",24,13,6,4,,1,,
"Hogares privados con servicio doméstico (201)",77,,,,,,77,
"Actividad economica no especificada (203)",57,10,20,25,,2,,
