"CUADRO Nº 12: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,"SIN NIVEL","EDUCACIÓN INICIAL",PRIMARIA,SECUNDARIA,"SUP. NO UNIV. INCOMPLETA","SUP. NO UNIV. COMPLETA","SUP. UNIV. INCOMPLETA","SUP. UNIV. COMPLETA"
,,,,,,,,,
"Provincia PURUS (000)",2984,482,57,1211,876,110,156,32,60
"Hombres (001)",1610,150,30,589,592,79,104,23,43
"Mujeres (002)",1374,332,27,622,284,31,52,9,17
"PEA (003)",1090,110,,247,410,83,150,31,59
"Hombres (004)",855,75,,198,349,67,100,23,43
"Mujeres (005)",235,35,,49,61,16,50,8,16
"Ocupada (006)",1053,103,,240,397,81,144,30,58
"Hombres (007)",824,71,,193,336,65,95,22,42
"Mujeres (008)",229,32,,47,61,16,49,8,16
"Desocupada (009)",37,7,,7,13,2,6,1,1
"Hombres (010)",31,4,,5,13,2,5,1,1
"Mujeres (011)",6,3,,2,,,1,,
"No PEA (012)",1894,372,57,964,466,27,6,1,1
"Hombres (013)",755,75,30,391,243,12,4,,
"Mujeres (014)",1139,297,27,573,223,15,2,1,1
,,,,,,,,,
"URBANA (018)",1043,68,24,320,379,74,102,25,51
"Hombres (019)",598,16,15,159,243,50,61,18,36
"Mujeres (020)",445,52,9,161,136,24,41,7,15
"PEA (021)",501,17,,69,192,52,97,24,50
"Hombres (022)",357,7,,46,151,41,58,18,36
"Mujeres (023)",144,10,,23,41,11,39,6,14
"Ocupada (024)",470,12,,63,182,50,91,23,49
"Hombres (025)",332,5,,42,141,39,53,17,35
"Mujeres (026)",138,7,,21,41,11,38,6,14
"Desocupada (027)",31,5,,6,10,2,6,1,1
"Hombres (028)",25,2,,4,10,2,5,1,1
"Mujeres (029)",6,3,,2,,,1,,
"No PEA (030)",542,51,24,251,187,22,5,1,1
"Hombres (031)",241,9,15,113,92,9,3,,
"Mujeres (032)",301,42,9,138,95,13,2,1,1
,,,,,,,,,
"RURAL (036)",1941,414,33,891,497,36,54,7,9
"Hombres (037)",1012,134,15,430,349,29,43,5,7
"Mujeres (038)",929,280,18,461,148,7,11,2,2
"PEA (039)",589,93,,178,218,31,53,7,9
"Hombres (040)",498,68,,152,198,26,42,5,7
"Mujeres (041)",91,25,,26,20,5,11,2,2
"Ocupada (042)",583,91,,177,215,31,53,7,9
"Hombres (043)",492,66,,151,195,26,42,5,7
"Mujeres (044)",91,25,,26,20,5,11,2,2
"Desocupada (045)",6,2,,1,3,,,,
"Hombres (046)",6,2,,1,3,,,,
"No PEA (048)",1352,321,33,713,279,5,1,,
"Hombres (049)",514,66,15,278,151,3,1,,
"Mujeres (050)",838,255,18,435,128,2,,,
