"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia AIJA (000)",2181,360,410,1003,8,365,35
"Sin nivel (001)",131,3,17,58,1,50,2
"Educación inicial (002)",2,1,,1,,,
"Primaria (003)",761,9,143,458,4,135,12
"Secundaria (004)",685,67,171,311,,124,12
"Superior no univ. incompleta (005)",181,43,29,67,1,36,5
"Superior no univ. completa (006)",252,137,30,70,,13,2
"Superior univ. incompleta (007)",44,16,8,15,1,4,
"Superior univ. completa (008)",125,84,12,23,1,3,2
"Hombres (010)",1606,202,370,803,8,219,4
"Sin nivel (011)",65,1,12,37,1,14,
"Educación inicial (012)",1,,,1,,,
"Primaria (013)",570,2,121,362,4,79,2
"Secundaria (014)",523,30,163,245,,83,2
"Superior no univ. incompleta (015)",137,21,27,60,1,28,
"Superior no univ. completa (016)",189,88,28,63,,10,
"Superior univ. incompleta (017)",33,8,7,14,1,3,
"Superior univ. completa (018)",88,52,12,21,1,2,
"Mujeres (020)",575,158,40,200,,146,31
"Sin nivel (021)",66,2,5,21,,36,2
"Educación inicial (022)",1,1,,,,,
"Primaria (023)",191,7,22,96,,56,10
"Secundaria (024)",162,37,8,66,,41,10
"Superior no univ. incompleta (025)",44,22,2,7,,8,5
"Superior no univ. completa (026)",63,49,2,7,,3,2
"Superior univ. incompleta (027)",11,8,1,1,,1,
"Superior univ. completa (028)",37,32,,2,,1,2
,,,,,,,
"URBANA (030)",788,263,142,297,2,62,22
"Sin nivel (031)",9,,1,6,,1,1
"Educación inicial (032)",1,1,,,,,
"Primaria (033)",187,8,42,108,2,17,10
"Secundaria (034)",246,40,58,109,,32,7
"Superior no univ. incompleta (035)",66,23,11,28,,3,1
"Superior no univ. completa (036)",154,108,15,24,,6,1
"Superior univ. incompleta (037)",25,12,5,7,,1,
"Superior univ. completa (038)",100,71,10,15,,2,2
"Hombres (040)",522,147,124,206,2,41,2
"Sin nivel (041)",5,,1,4,,,
"Primaria (043)",127,2,28,82,2,12,1
"Secundaria (044)",151,16,54,60,,20,1
"Superior no univ. incompleta (045)",47,11,11,22,,3,
"Superior no univ. completa (046)",108,70,15,19,,4,
"Superior univ. incompleta (047)",17,5,5,6,,1,
"Superior univ. completa (048)",67,43,10,13,,1,
"Mujeres (050)",266,116,18,91,,21,20
"Sin nivel (051)",4,,,2,,1,1
"Educación inicial (052)",1,1,,,,,
"Primaria (053)",60,6,14,26,,5,9
"Secundaria (054)",95,24,4,49,,12,6
"Superior no univ. incompleta (055)",19,12,,6,,,1
"Superior no univ. completa (056)",46,38,,5,,2,1
"Superior univ. incompleta (057)",8,7,,1,,,
"Superior univ. completa (058)",33,28,,2,,1,2
,,,,,,,
"RURAL (060)",1393,97,268,706,6,303,13
"Sin nivel (061)",122,3,16,52,1,49,1
"Educación inicial (062)",1,,,1,,,
"Primaria (063)",574,1,101,350,2,118,2
"Secundaria (064)",439,27,113,202,,92,5
"Superior no univ. incompleta (065)",115,20,18,39,1,33,4
"Superior no univ. completa (066)",98,29,15,46,,7,1
"Superior univ. incompleta (067)",19,4,3,8,1,3,
"Superior univ. completa (068)",25,13,2,8,1,1,
"Hombres (070)",1084,55,246,597,6,178,2
"Sin nivel (071)",60,1,11,33,1,14,
"Educación inicial (072)",1,,,1,,,
"Primaria (073)",443,,93,280,2,67,1
"Secundaria (074)",372,14,109,185,,63,1
"Superior no univ. incompleta (075)",90,10,16,38,1,25,
"Superior no univ. completa (076)",81,18,13,44,,6,
"Superior univ. incompleta (077)",16,3,2,8,1,2,
"Superior univ. completa (078)",21,9,2,8,1,1,
"Mujeres (080)",309,42,22,109,,125,11
"Sin nivel (081)",62,2,5,19,,35,1
"Primaria (083)",131,1,8,70,,51,1
"Secundaria (084)",67,13,4,17,,29,4
"Superior no univ. incompleta (085)",25,10,2,1,,8,4
"Superior no univ. completa (086)",17,11,2,2,,1,1
"Superior univ. incompleta (087)",3,1,1,,,1,
"Superior univ. completa (088)",4,4,,,,,
