"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CHINCHA (000)",75126,18565,27691,24102,1023,2138,1607
"Conviviente (001)",15134,2915,6242,5188,180,357,252
"Separado(a) (002)",3662,793,1289,1311,38,23,208
"Casado(a) (003)",34016,8882,11682,11598,542,921,391
"Viudo(a) (004)",1561,188,347,868,36,48,74
"Divorciado(a) (005)",406,152,73,150,13,3,15
"Soltero(a) (006)",20347,5635,8058,4987,214,786,667
"Hombres (008)",48740,10794,20066,16231,737,746,166
"Conviviente (009)",10558,1865,4649,3785,135,101,23
"Separado(a) (010)",1306,259,476,539,22,6,4
"Casado(a) (011)",23265,5735,8841,8077,411,172,29
"Viudo(a) (012)",582,69,171,303,19,16,4
"Divorciado(a) (013)",176,47,37,83,7,2,
"Soltero(a) (014)",12853,2819,5892,3444,143,449,106
"Mujeres (016)",26386,7771,7625,7871,286,1392,1441
"Conviviente (017)",4576,1050,1593,1403,45,256,229
"Separado(a) (018)",2356,534,813,772,16,17,204
"Casado(a) (019)",10751,3147,2841,3521,131,749,362
"Viudo(a) (020)",979,119,176,565,17,32,70
"Divorciado(a) (021)",230,105,36,67,6,1,15
"Soltero(a) (022)",7494,2816,2166,1543,71,337,561
,,,,,,,
"URBANA (024)",67319,17794,23580,21855,937,1639,1514
"Conviviente (025)",13348,2773,5255,4664,165,252,239
"Separado(a) (026)",3380,770,1146,1209,34,21,200
"Casado(a) (027)",30522,8524,9882,10505,500,729,382
"Viudo(a) (028)",1352,184,289,740,27,44,68
"Divorciado(a) (029)",386,150,65,143,11,2,15
"Soltero(a) (030)",18331,5393,6943,4594,200,591,610
"Hombres (032)",43211,10261,16959,14596,673,571,151
"Conviviente (033)",9268,1765,3886,3395,124,78,20
"Separado(a) (034)",1204,252,421,501,21,5,4
"Casado(a) (035)",20635,5459,7440,7193,376,140,27
"Viudo(a) (036)",499,66,144,256,14,16,3
"Divorciado(a) (037)",164,46,33,79,5,1,
"Soltero(a) (038)",11441,2673,5035,3172,133,331,97
"Mujeres (040)",24108,7533,6621,7259,264,1068,1363
"Conviviente (041)",4080,1008,1369,1269,41,174,219
"Separado(a) (042)",2176,518,725,708,13,16,196
"Casado(a) (043)",9887,3065,2442,3312,124,589,355
"Viudo(a) (044)",853,118,145,484,13,28,65
"Divorciado(a) (045)",222,104,32,64,6,1,15
"Soltero(a) (046)",6890,2720,1908,1422,67,260,513
,,,,,,,
"RURAL (048)",7807,771,4111,2247,86,499,93
"Conviviente (049)",1786,142,987,524,15,105,13
"Separado(a) (050)",282,23,143,102,4,2,8
"Casado(a) (051)",3494,358,1800,1093,42,192,9
"Viudo(a) (052)",209,4,58,128,9,4,6
"Divorciado(a) (053)",20,2,8,7,2,1,
"Soltero(a) (054)",2016,242,1115,393,14,195,57
"Hombres (056)",5529,533,3107,1635,64,175,15
"Conviviente (057)",1290,100,763,390,11,23,3
"Separado(a) (058)",102,7,55,38,1,1,
"Casado(a) (059)",2630,276,1401,884,35,32,2
"Viudo(a) (060)",83,3,27,47,5,,1
"Divorciado(a) (061)",12,1,4,4,2,1,
"Soltero(a) (062)",1412,146,857,272,10,118,9
"Mujeres (064)",2278,238,1004,612,22,324,78
"Conviviente (065)",496,42,224,134,4,82,10
"Separado(a) (066)",180,16,88,64,3,1,8
"Casado(a) (067)",864,82,399,209,7,160,7
"Viudo(a) (068)",126,1,31,81,4,4,5
"Divorciado(a) (069)",8,1,4,3,,,
"Soltero(a) (070)",604,96,258,121,4,77,48
