"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia SATIPO (000)",70150,1983,29093,23455,13253,2366
"Empleado (001)",7269,87,2995,2967,1164,56
"Obrero (002)",14235,199,7466,4176,2043,351
"Trabajador independiente (003)",33663,198,11112,12787,8004,1562
"Empleador o patrono (004)",2354,,577,934,676,167
"Trabajador familiar no remunerado (005)",11571,1436,6298,2367,1261,209
"Trabajador del hogar (006)",1058,63,645,224,105,21
"Hombres (008)",53836,1352,22325,17767,10342,2050
"Empleado (009)",4095,39,1509,1688,814,45
"Obrero (010)",12608,169,6658,3669,1785,327
"Trabajador independiente (011)",27638,133,9149,10439,6540,1377
"Empleador o patrono (012)",2070,,497,828,590,155
"Trabajador familiar no remunerado (013)",7349,1001,4465,1132,608,143
"Trabajador del hogar (014)",76,10,47,11,5,3
"Mujeres (016)",16314,631,6768,5688,2911,316
"Empleado (017)",3174,48,1486,1279,350,11
"Obrero (018)",1627,30,808,507,258,24
"Trabajador independiente (019)",6025,65,1963,2348,1464,185
"Empleador o patrono (020)",284,,80,106,86,12
"Trabajador familiar no remunerado (021)",4222,435,1833,1235,653,66
"Trabajador del hogar (022)",982,53,598,213,100,18
,,,,,,
"URBANA (024)",21200,413,7740,7821,4596,630
"Empleado (025)",5411,60,2165,2224,917,45
"Obrero (026)",3402,53,1534,1080,650,85
"Trabajador independiente (027)",9490,75,2753,3734,2508,420
"Empleador o patrono (028)",634,,165,241,194,34
"Trabajador familiar no remunerado (029)",1666,196,766,410,260,34
"Trabajador del hogar (030)",597,29,357,132,67,12
"Hombres (032)",13919,260,5042,4992,3148,477
"Empleado (033)",3099,30,1126,1278,630,35
"Obrero (034)",2978,41,1352,936,573,76
"Trabajador independiente (035)",6441,56,1912,2444,1709,320
"Empleador o patrono (036)",490,,120,189,153,28
"Trabajador familiar no remunerado (037)",873,127,510,138,81,17
"Trabajador del hogar (038)",38,6,22,7,2,1
"Mujeres (040)",7281,153,2698,2829,1448,153
"Empleado (041)",2312,30,1039,946,287,10
"Obrero (042)",424,12,182,144,77,9
"Trabajador independiente (043)",3049,19,841,1290,799,100
"Empleador o patrono (044)",144,,45,52,41,6
"Trabajador familiar no remunerado (045)",793,69,256,272,179,17
"Trabajador del hogar (046)",559,23,335,125,65,11
,,,,,,
"RURAL (048)",48950,1570,21353,15634,8657,1736
"Empleado (049)",1858,27,830,743,247,11
"Obrero (050)",10833,146,5932,3096,1393,266
"Trabajador independiente (051)",24173,123,8359,9053,5496,1142
"Empleador o patrono (052)",1720,,412,693,482,133
"Trabajador familiar no remunerado (053)",9905,1240,5532,1957,1001,175
"Trabajador del hogar (054)",461,34,288,92,38,9
"Hombres (056)",39917,1092,17283,12775,7194,1573
"Empleado (057)",996,9,383,410,184,10
"Obrero (058)",9630,128,5306,2733,1212,251
"Trabajador independiente (059)",21197,77,7237,7995,4831,1057
"Empleador o patrono (060)",1580,,377,639,437,127
"Trabajador familiar no remunerado (061)",6476,874,3955,994,527,126
"Trabajador del hogar (062)",38,4,25,4,3,2
"Mujeres (064)",9033,478,4070,2859,1463,163
"Empleado (065)",862,18,447,333,63,1
"Obrero (066)",1203,18,626,363,181,15
"Trabajador independiente (067)",2976,46,1122,1058,665,85
"Empleador o patrono (068)",140,,35,54,45,6
"Trabajador familiar no remunerado (069)",3429,366,1577,963,474,49
"Trabajador del hogar (070)",423,30,263,88,35,7
