"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otra (034)",1,,,1,,
"Ocupación no especificada (035)",371,1,134,112,84,40
,,,,,,
"URBANA (036)",7842,110,2266,2740,2017,709
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",14,,,10,3,1
"Profes., científicos e intelectuales (038)",936,,190,504,233,9
"Técnicos de nivel medio y trab. asimilados (039)",140,,58,61,19,2
"Jefes y empleados de oficina (040)",166,,68,55,42,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",782,6,265,311,172,28
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1916,,285,624,656,351
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",304,1,127,95,64,17
"Obreros construc., conf., papel, fab., instr. (044)",343,,122,143,74,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",2722,99,963,770,640,250
"Otra (046)",23,,12,9,2,
"Ocupación no especificada (047)",496,4,176,158,112,46
"Hombres (048)",5591,67,1533,1953,1483,555
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",12,,,8,3,1
"Profes., científicos e intelectuales (050)",581,,111,299,162,9
"Técnicos de nivel medio y trab. asimilados (051)",96,,38,39,17,2
"Jefes y empleados de oficina (052)",99,,26,37,36,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",335,2,111,136,71,15
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1675,,243,555,579,298
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",261,1,106,87,53,14
"Obreros construc., conf., papel, fab., instr. (056)",333,,118,139,72,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1923,60,679,561,432,191
"Otra (058)",22,,12,8,2,
"Ocupación no especificada (059)",254,4,89,84,56,21
"Mujeres (060)",2251,43,733,787,534,154
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",2,,,2,,
"Profes., científicos e intelectuales (062)",355,,79,205,71,
"Técnicos de nivel medio y trab. asimilados (063)",44,,20,22,2,
"Jefes y empleados de oficina (064)",67,,42,18,6,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",447,4,154,175,101,13
"Agricult. trabaj. calif.agrop. y pesqueros (066)",241,,42,69,77,53
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",43,,21,8,11,3
"Obreros construc., conf., papel, fab., instr. (068)",10,,4,4,2,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",799,39,284,209,208,59
"Otra (070)",1,,,1,,
"Ocupación no especificada (071)",242,,87,74,56,25
,,,,,,
"RURAL (072)",4471,69,1309,1522,1156,415
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",1,,,,1,
"Profes., científicos e intelectuales (074)",177,,45,103,29,
"Técnicos de nivel medio y trab. asimilados (075)",30,,15,8,7,
"Jefes y empleados de oficina (076)",33,,12,13,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",136,,46,52,34,4
"Agricult. trabaj. calif.agrop. y pesqueros (078)",2180,,414,807,689,270
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",60,,31,20,8,1
"Obreros construc., conf., papel, fab., instr. (080)",95,,26,48,19,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1509,68,633,391,304,113
"Ocupación no especificada (083)",250,1,87,80,57,25
"Hombres (084)",3505,36,956,1222,944,347
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",1,,,,1,
"Profes., científicos e intelectuales (086)",111,,20,67,24,
"Técnicos de nivel medio y trab. asimilados (087)",21,,9,7,5,
"Jefes y empleados de oficina (088)",22,,3,11,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",76,,29,28,18,1
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1964,,370,731,623,240
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",53,,26,20,6,1
"Obreros construc., conf., papel, fab., instr. (092)",94,,25,48,19,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1042,36,434,268,211,93
"Ocupación no especificada (095)",121,,40,42,29,10
"Mujeres (096)",966,33,353,300,212,68
"Profes., científicos e intelectuales (098)",66,,25,36,5,
"Técnicos de nivel medio y trab. asimilados (099)",9,,6,1,2,
"Jefes y empleados de oficina (100)",11,,9,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",60,,17,24,16,3
"Agricult. trabaj. calif.agrop. y pesqueros (102)",216,,44,76,66,30
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",7,,5,,2,
"Obreros construc., conf., papel, fab., instr. (104)",1,,1,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",467,32,199,123,93,20
"Ocupación no especificada (107)",129,1,47,38,28,15
