"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia SAN MARCOS",,,,
"Viviendas particulares (001)",9091,7404,1454,233
"Ocupantes presentes (002)",34722,28472,5322,928
"Casa independiente",,,,
"Viviendas particulares (004)",8952,7287,1441,224
"Ocupantes presentes (005)",34252,28065,5290,897
"Departamento en edificio",,,,
"Viviendas particulares (007)",21,19,2,
"Ocupantes presentes (008)",67,62,5,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",89,79,10,
"Ocupantes presentes (011)",304,279,25,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",15,15,,
"Ocupantes presentes (014)",52,52,,
"Choza o cabaña",,,,
"Viviendas particulares (016)",9,,,9
"Ocupantes presentes (017)",31,,,31
"Vivienda improvisada",,,,
"Viviendas particulares (019)",1,1,,
"Ocupantes presentes (020)",2,2,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",4,3,1,
"Ocupantes presentes (023)",14,12,2,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",8236,6682,1371,183
"Ocupantes presentes (029)",31406,25639,5016,751
"Casa independiente",,,,
"Viviendas particulares (031)",8116,6578,1358,180
"Ocupantes presentes (032)",31003,25281,4984,738
"Departamento en edificio",,,,
"Viviendas particulares (034)",18,16,2,
"Ocupantes presentes (035)",59,54,5,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",81,71,10,
"Ocupantes presentes (038)",270,245,25,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",13,13,,
"Ocupantes presentes (041)",45,45,,
"Choza o cabaña",,,,
"Viviendas particulares (043)",3,,,3
"Ocupantes presentes (044)",13,,,13
"Vivienda improvisada",,,,
"Viviendas particulares (046)",1,1,,
"Ocupantes presentes (047)",2,2,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",4,3,1,
"Ocupantes presentes (050)",14,12,2,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",855,722,83,50
"Ocupantes presentes (056)",3316,2833,306,177
"Casa independiente",,,,
"Viviendas particulares (058)",836,709,83,44
"Ocupantes presentes (059)",3249,2784,306,159
"Departamento en edificio",,,,
"Viviendas particulares (061)",3,3,,
"Ocupantes presentes (062)",8,8,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",8,8,,
"Ocupantes presentes (065)",34,34,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",2,2,,
"Ocupantes presentes (068)",7,7,,
"Choza o cabaña",,,,
"Viviendas particulares (070)",6,,,6
"Ocupantes presentes (071)",18,,,18
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",2497,2390,102,5
"Ocupantes presentes (110)",9869,9476,371,22
"Casa independiente",,,,
"Viviendas particulares (112)",2370,2275,90,5
"Ocupantes presentes (113)",9442,9079,341,22
"Departamento en edificio",,,,
"Viviendas particulares (115)",21,19,2,
"Ocupantes presentes (116)",67,62,5,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",89,79,10,
"Ocupantes presentes (119)",304,279,25,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",15,15,,
"Ocupantes presentes (122)",52,52,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",1,1,,
"Ocupantes presentes (128)",2,2,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",1,1,,
"Ocupantes presentes (131)",2,2,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",2322,2229,92,1
"Ocupantes presentes (137)",9119,8783,331,5
"Casa independiente",,,,
"Viviendas particulares (139)",2208,2127,80,1
"Ocupantes presentes (140)",8741,8435,301,5
"Departamento en edificio",,,,
"Viviendas particulares (142)",18,16,2,
"Ocupantes presentes (143)",59,54,5,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",81,71,10,
"Ocupantes presentes (146)",270,245,25,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",13,13,,
"Ocupantes presentes (149)",45,45,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",1,1,,
"Ocupantes presentes (155)",2,2,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",1,1,,
"Ocupantes presentes (158)",2,2,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",175,161,10,4
"Ocupantes presentes (164)",750,693,40,17
"Casa independiente",,,,
"Viviendas particulares (166)",162,148,10,4
"Ocupantes presentes (167)",701,644,40,17
"Departamento en edificio",,,,
"Viviendas particulares (169)",3,3,,
"Ocupantes presentes (170)",8,8,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",8,8,,
"Ocupantes presentes (173)",34,34,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",2,2,,
"Ocupantes presentes (176)",7,7,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",6594,5014,1352,228
"Ocupantes presentes (218)",24853,18996,4951,906
"Casa independiente",,,,
"Viviendas particulares (220)",6582,5012,1351,219
"Ocupantes presentes (221)",24810,18986,4949,875
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",9,,,9
"Ocupantes presentes (233)",31,,,31
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",3,2,1,
"Ocupantes presentes (239)",12,10,2,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",5914,4453,1279,182
"Ocupantes presentes (245)",22287,16856,4685,746
"Casa independiente",,,,
"Viviendas particulares (247)",5908,4451,1278,179
"Ocupantes presentes (248)",22262,16846,4683,733
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",3,,,3
"Ocupantes presentes (260)",13,,,13
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",3,2,1,
"Ocupantes presentes (266)",12,10,2,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",680,561,73,46
"Ocupantes presentes (272)",2566,2140,266,160
"Casa independiente",,,,
"Viviendas particulares (274)",674,561,73,40
"Ocupantes presentes (275)",2548,2140,266,142
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",6,,,6
"Ocupantes presentes (287)",18,,,18
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
