"CUADRO Nº 9: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA",,,,,,,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)","CAMIÓN-CISTERNA U OTRO SIMILAR",POZO,"RÍO, ACEQUIA, MANANTIAL O SIMILAR",VECINO,OTRO
,,,,,,,,,
"Provincia AZANGARO",,,,,,,,,
"Viviendas particulares (001)",37761,4675,4145,761,14,16169,9572,1836,589
"Ocupantes presentes (002)",135930,17027,15759,2791,34,58658,34088,5774,1799
"Casa independiente",,,,,,,,,
"Viviendas particulares (004)",26686,4595,3726,623,13,10059,6055,1228,387
"Ocupantes presentes (005)",95742,16777,14389,2187,33,35572,21717,3882,1185
"Departamento en edificio",,,,,,,,,
"Viviendas particulares (007)",9,8,1,,,,,,
"Ocupantes presentes (008)",32,28,4,,,,,,
"Vivienda en quinta",,,,,,,,,
"Viviendas particulares (010)",24,9,15,,,,,,
"Ocupantes presentes (011)",100,40,60,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (013)",490,58,397,3,,17,4,10,1
"Ocupantes presentes (014)",1550,173,1289,13,,41,10,23,1
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (016)",10526,,,135,1,6084,3508,597,201
"Ocupantes presentes (017)",38426,,,591,1,23014,12339,1868,613
"Vivienda improvisada",,,,,,,,,
"Viviendas particulares (019)",1,,1,,,,,,
"Ocupantes presentes (020)",4,,4,,,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (022)",23,5,5,,,7,5,1,
"Ocupantes presentes (023)",72,9,13,,,27,22,1,
"Otro tipo",,,,,,,,,
"Viviendas particulares (025)",2,,,,,2,,,
"Ocupantes presentes (026)",4,,,,,4,,,
,,,,,,,,,
URBANA,,,,,,,,,
"Viviendas particulares (028)",10288,4193,3873,163,3,1197,247,440,172
"Ocupantes presentes (029)",37011,15283,14765,589,5,3756,897,1245,471
"Casa independiente",,,,,,,,,
"Viviendas particulares (031)",9750,4113,3454,160,3,1176,243,430,171
"Ocupantes presentes (032)",35292,15033,13395,576,5,3704,887,1222,470
"Departamento en edificio",,,,,,,,,
"Viviendas particulares (034)",9,8,1,,,,,,
"Ocupantes presentes (035)",32,28,4,,,,,,
"Vivienda en quinta",,,,,,,,,
"Viviendas particulares (037)",24,9,15,,,,,,
"Ocupantes presentes (038)",100,40,60,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Viviendas particulares (040)",490,58,397,3,,17,4,10,1
"Ocupantes presentes (041)",1550,173,1289,13,,41,10,23,1
"Choza o cabaña",,,,,,,,,
"Vivienda improvisada",,,,,,,,,
"Viviendas particulares (046)",1,,1,,,,,,
"Ocupantes presentes (047)",4,,4,,,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (049)",12,5,5,,,2,,,
"Ocupantes presentes (050)",29,9,13,,,7,,,
"Otro tipo",,,,,,,,,
"Viviendas particulares (052)",2,,,,,2,,,
"Ocupantes presentes (053)",4,,,,,4,,,
,,,,,,,,,
RURAL,,,,,,,,,
"Viviendas particulares (055)",27473,482,272,598,11,14972,9325,1396,417
"Ocupantes presentes (056)",98919,1744,994,2202,29,54902,33191,4529,1328
"Casa independiente",,,,,,,,,
"Viviendas particulares (058)",16936,482,272,463,10,8883,5812,798,216
"Ocupantes presentes (059)",60450,1744,994,1611,28,31868,20830,2660,715
"Departamento en edificio",,,,,,,,,
"Vivienda en quinta",,,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,,
"Choza o cabaña",,,,,,,,,
"Viviendas particulares (070)",10526,,,135,1,6084,3508,597,201
"Ocupantes presentes (071)",38426,,,591,1,23014,12339,1868,613
"Vivienda improvisada",,,,,,,,,
"Local no dest.para hab. humana",,,,,,,,,
"Viviendas particulares (076)",11,,,,,5,5,1,
"Ocupantes presentes (077)",43,,,,,20,22,1,
"Otro tipo",,,,,,,,,
