"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia BELLAVISTA (000)",19097,741,6843,6745,3912,856
"Empleado (001)",1757,15,621,826,281,14
"Obrero (002)",3613,117,1548,1200,636,112
"Trabajador independiente (003)",9858,103,2824,3812,2490,629
"Empleador o patrono (004)",416,,100,170,120,26
"Trabajador familiar no remunerado (005)",3041,475,1530,640,329,67
"Trabajador del hogar (006)",412,31,220,97,56,8
"Hombres (008)",14655,568,5247,5078,3059,703
"Empleado (009)",982,12,308,470,182,10
"Obrero (010)",3092,104,1335,1029,527,97
"Trabajador independiente (011)",8348,82,2363,3203,2151,549
"Empleador o patrono (012)",357,,79,149,106,23
"Trabajador familiar no remunerado (013)",1853,368,1149,222,90,24
"Trabajador del hogar (014)",23,2,13,5,3,
"Mujeres (016)",4442,173,1596,1667,853,153
"Empleado (017)",775,3,313,356,99,4
"Obrero (018)",521,13,213,171,109,15
"Trabajador independiente (019)",1510,21,461,609,339,80
"Empleador o patrono (020)",59,,21,21,14,3
"Trabajador familiar no remunerado (021)",1188,107,381,418,239,43
"Trabajador del hogar (022)",389,29,207,92,53,8
,,,,,,
"URBANA (024)",10841,376,3518,4065,2418,464
"Empleado (025)",1532,15,510,734,261,12
"Obrero (026)",2187,67,939,710,407,64
"Trabajador independiente (027)",5079,49,1228,2058,1422,322
"Empleador o patrono (028)",280,,66,115,84,15
"Trabajador familiar no remunerado (029)",1436,219,596,375,202,44
"Trabajador del hogar (030)",327,26,179,73,42,7
"Hombres (032)",7790,274,2516,2843,1794,363
"Empleado (033)",889,12,269,424,174,10
"Obrero (034)",1862,58,805,608,335,56
"Trabajador independiente (035)",4050,44,962,1602,1172,270
"Empleador o patrono (036)",228,,47,98,71,12
"Trabajador familiar no remunerado (037)",742,158,423,106,40,15
"Trabajador del hogar (038)",19,2,10,5,2,
"Mujeres (040)",3051,102,1002,1222,624,101
"Empleado (041)",643,3,241,310,87,2
"Obrero (042)",325,9,134,102,72,8
"Trabajador independiente (043)",1029,5,266,456,250,52
"Empleador o patrono (044)",52,,19,17,13,3
"Trabajador familiar no remunerado (045)",694,61,173,269,162,29
"Trabajador del hogar (046)",308,24,169,68,40,7
,,,,,,
"RURAL (048)",8256,365,3325,2680,1494,392
"Empleado (049)",225,,111,92,20,2
"Obrero (050)",1426,50,609,490,229,48
"Trabajador independiente (051)",4779,54,1596,1754,1068,307
"Empleador o patrono (052)",136,,34,55,36,11
"Trabajador familiar no remunerado (053)",1605,256,934,265,127,23
"Trabajador del hogar (054)",85,5,41,24,14,1
"Hombres (056)",6865,294,2731,2235,1265,340
"Empleado (057)",93,,39,46,8,
"Obrero (058)",1230,46,530,421,192,41
"Trabajador independiente (059)",4298,38,1401,1601,979,279
"Empleador o patrono (060)",129,,32,51,35,11
"Trabajador familiar no remunerado (061)",1111,210,726,116,50,9
"Trabajador del hogar (062)",4,,3,,1,
"Mujeres (064)",1391,71,594,445,229,52
"Empleado (065)",132,,72,46,12,2
"Obrero (066)",196,4,79,69,37,7
"Trabajador independiente (067)",481,16,195,153,89,28
"Empleador o patrono (068)",7,,2,4,1,
"Trabajador familiar no remunerado (069)",494,46,208,149,77,14
"Trabajador del hogar (070)",81,5,38,24,13,1
