"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",3124,61,1072,1117,785,89
"Otra (034)",15,,13,2,,
"Ocupación no especificada (035)",527,2,160,176,157,32
,,,,,,
"URBANA (036)",41644,407,13615,14548,11887,1187
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",83,,2,27,49,5
"Profes., científicos e intelectuales (038)",3545,,885,1431,1142,87
"Técnicos de nivel medio y trab. asimilados (039)",2881,1,838,1029,960,53
"Jefes y empleados de oficina (040)",2122,,781,687,635,19
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",7036,62,2241,2586,1855,292
"Agricult. trabaj. calif.agrop. y pesqueros (042)",2594,35,1140,887,468,64
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",5661,25,1711,1792,1950,183
"Obreros construc., conf., papel, fab., instr. (044)",6333,18,1842,2198,2140,135
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",9926,264,3735,3351,2289,287
"Otra (046)",338,,96,172,68,2
"Ocupación no especificada (047)",1125,2,344,388,331,60
"Hombres (048)",30218,313,9817,10256,8947,885
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",56,,1,19,33,3
"Profes., científicos e intelectuales (050)",1707,,357,611,671,68
"Técnicos de nivel medio y trab. asimilados (051)",2007,,527,684,749,47
"Jefes y empleados de oficina (052)",1009,,256,314,423,16
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",3728,37,1212,1343,972,164
"Agricult. trabaj. calif.agrop. y pesqueros (054)",2535,34,1113,865,459,64
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",5208,24,1599,1645,1778,162
"Obreros construc., conf., papel, fab., instr. (056)",6184,15,1791,2149,2096,133
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",6853,203,2687,2243,1522,198
"Otra (058)",325,,84,171,68,2
"Ocupación no especificada (059)",606,,190,212,176,28
"Mujeres (060)",11426,94,3798,4292,2940,302
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",27,,1,8,16,2
"Profes., científicos e intelectuales (062)",1838,,528,820,471,19
"Técnicos de nivel medio y trab. asimilados (063)",874,1,311,345,211,6
"Jefes y empleados de oficina (064)",1113,,525,373,212,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",3308,25,1029,1243,883,128
"Agricult. trabaj. calif.agrop. y pesqueros (066)",59,1,27,22,9,
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",453,1,112,147,172,21
"Obreros construc., conf., papel, fab., instr. (068)",149,3,51,49,44,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",3073,61,1048,1108,767,89
"Otra (070)",13,,12,1,,
"Ocupación no especificada (071)",519,2,154,176,155,32
,,,,,,
"RURAL (072)",1015,8,384,336,251,36
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",5,,,2,3,
"Profes., científicos e intelectuales (074)",80,,13,36,28,3
"Técnicos de nivel medio y trab. asimilados (075)",58,,8,26,23,1
"Jefes y empleados de oficina (076)",29,,8,14,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",90,,22,30,32,6
"Agricult. trabaj. calif.agrop. y pesqueros (078)",276,5,135,83,47,6
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",32,,15,12,5,
"Obreros construc., conf., papel, fab., instr. (080)",58,,21,18,18,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",352,3,148,100,83,18
"Otra (082)",18,,5,12,1,
"Ocupación no especificada (083)",17,,9,3,4,1
"Hombres (084)",846,8,323,282,197,36
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",4,,,1,3,
"Profes., científicos e intelectuales (086)",45,,4,21,17,3
"Técnicos de nivel medio y trab. asimilados (087)",35,,2,16,16,1
"Jefes y empleados de oficina (088)",14,,3,7,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",63,,14,21,22,6
"Agricult. trabaj. calif.agrop. y pesqueros (090)",274,5,134,83,46,6
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",29,,15,10,4,
"Obreros construc., conf., papel, fab., instr. (092)",56,,20,18,17,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",301,3,124,91,65,18
"Otra (094)",16,,4,11,1,
"Ocupación no especificada (095)",9,,3,3,2,1
"Mujeres (096)",169,,61,54,54,
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,1,,
"Profes., científicos e intelectuales (098)",35,,9,15,11,
"Técnicos de nivel medio y trab. asimilados (099)",23,,6,10,7,
"Jefes y empleados de oficina (100)",15,,5,7,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",27,,8,9,10,
"Agricult. trabaj. calif.agrop. y pesqueros (102)",2,,1,,1,
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",3,,,2,1,
"Obreros construc., conf., papel, fab., instr. (104)",2,,1,,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",51,,24,9,18,
"Otra (106)",2,,1,1,,
"Ocupación no especificada (107)",8,,6,,2,
