"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia CARLOS FERMIN FITZCARRALD",,,,
"Viviendas particulares (001)",454,178,255,21
"Ocupantes presentes (002)",1933,748,1107,78
"Casa independiente",,,,
"Viviendas particulares (004)",436,164,253,19
"Ocupantes presentes (005)",1891,715,1103,73
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",15,14,1,
"Ocupantes presentes (011)",34,33,1,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",1,,1,
"Ocupantes presentes (014)",3,,3,
"Choza o cabaña",,,,
"Viviendas particulares (016)",2,,,2
"Ocupantes presentes (017)",5,,,5
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",434,165,248,21
"Ocupantes presentes (029)",1845,685,1082,78
"Casa independiente",,,,
"Viviendas particulares (031)",416,151,246,19
"Ocupantes presentes (032)",1803,652,1078,73
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",15,14,1,
"Ocupantes presentes (038)",34,33,1,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",1,,1,
"Ocupantes presentes (041)",3,,3,
"Choza o cabaña",,,,
"Viviendas particulares (043)",2,,,2
"Ocupantes presentes (044)",5,,,5
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",20,13,7,
"Ocupantes presentes (056)",88,63,25,
"Casa independiente",,,,
"Viviendas particulares (058)",20,13,7,
"Ocupantes presentes (059)",88,63,25,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",43,32,9,2
"Ocupantes presentes (110)",133,100,21,12
"Casa independiente",,,,
"Viviendas particulares (112)",27,18,7,2
"Ocupantes presentes (113)",96,67,17,12
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",15,14,1,
"Ocupantes presentes (119)",34,33,1,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",1,,1,
"Ocupantes presentes (122)",3,,3,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",38,31,5,2
"Ocupantes presentes (137)",118,96,10,12
"Casa independiente",,,,
"Viviendas particulares (139)",22,17,3,2
"Ocupantes presentes (140)",81,63,6,12
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",15,14,1,
"Ocupantes presentes (146)",34,33,1,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",1,,1,
"Ocupantes presentes (149)",3,,3,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",5,1,4,
"Ocupantes presentes (164)",15,4,11,
"Casa independiente",,,,
"Viviendas particulares (166)",5,1,4,
"Ocupantes presentes (167)",15,4,11,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",411,146,246,19
"Ocupantes presentes (218)",1800,648,1086,66
"Casa independiente",,,,
"Viviendas particulares (220)",409,146,246,17
"Ocupantes presentes (221)",1795,648,1086,61
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",2,,,2
"Ocupantes presentes (233)",5,,,5
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",396,134,243,19
"Ocupantes presentes (245)",1727,589,1072,66
"Casa independiente",,,,
"Viviendas particulares (247)",394,134,243,17
"Ocupantes presentes (248)",1722,589,1072,61
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",2,,,2
"Ocupantes presentes (260)",5,,,5
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",15,12,3,
"Ocupantes presentes (272)",73,59,14,
"Casa independiente",,,,
"Viviendas particulares (274)",15,12,3,
"Ocupantes presentes (275)",73,59,14,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
