"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia PURUS (000)",1039,321,140,450,9,111,8
"Sin nivel (001)",98,,8,65,2,23,
"Primaria (003)",233,6,30,153,3,39,2
"Secundaria (004)",395,69,79,193,4,45,5
"Superior no univ. incompleta (005)",81,51,14,15,,,1
"Superior no univ. completa (006)",144,126,5,12,,1,
"Superior univ. incompleta (007)",30,16,3,9,,2,
"Superior univ. completa (008)",58,53,1,3,,1,
"Hombres (010)",811,225,119,401,4,57,5
"Sin nivel (011)",67,,3,57,,7,
"Primaria (013)",186,4,24,139,1,17,1
"Secundaria (014)",334,52,72,173,3,31,3
"Superior no univ. incompleta (015)",65,40,13,11,,,1
"Superior no univ. completa (016)",95,80,4,11,,,
"Superior univ. incompleta (017)",22,11,2,7,,2,
"Superior univ. completa (018)",42,38,1,3,,,
"Mujeres (020)",228,96,21,49,5,54,3
"Sin nivel (021)",31,,5,8,2,16,
"Primaria (023)",47,2,6,14,2,22,1
"Secundaria (024)",61,17,7,20,1,14,2
"Superior no univ. incompleta (025)",16,11,1,4,,,
"Superior no univ. completa (026)",49,46,1,1,,1,
"Superior univ. incompleta (027)",8,5,1,2,,,
"Superior univ. completa (028)",16,15,,,,1,
,,,,,,,
"URBANA (030)",460,213,93,126,1,21,6
"Sin nivel (031)",10,,5,5,,,
"Primaria (033)",57,5,18,27,,5,2
"Secundaria (034)",180,45,54,64,1,13,3
"Superior no univ. incompleta (035)",50,26,10,13,,,1
"Superior no univ. completa (036)",91,78,4,8,,1,
"Superior univ. incompleta (037)",23,14,1,7,,1,
"Superior univ. completa (038)",49,45,1,2,,1,
"Hombres (040)",322,143,76,91,,9,3
"Sin nivel (041)",3,,1,2,,,
"Primaria (043)",36,4,14,16,,1,1
"Secundaria (044)",139,35,47,49,,7,1
"Superior no univ. incompleta (045)",39,20,9,9,,,1
"Superior no univ. completa (046)",53,43,3,7,,,
"Superior univ. incompleta (047)",17,9,1,6,,1,
"Superior univ. completa (048)",35,32,1,2,,,
"Mujeres (050)",138,70,17,35,1,12,3
"Sin nivel (051)",7,,4,3,,,
"Primaria (053)",21,1,4,11,,4,1
"Secundaria (054)",41,10,7,15,1,6,2
"Superior no univ. incompleta (055)",11,6,1,4,,,
"Superior no univ. completa (056)",38,35,1,1,,1,
"Superior univ. incompleta (057)",6,5,,1,,,
"Superior univ. completa (058)",14,13,,,,1,
,,,,,,,
"RURAL (060)",579,108,47,324,8,90,2
"Sin nivel (061)",88,,3,60,2,23,
"Primaria (063)",176,1,12,126,3,34,
"Secundaria (064)",215,24,25,129,3,32,2
"Superior no univ. incompleta (065)",31,25,4,2,,,
"Superior no univ. completa (066)",53,48,1,4,,,
"Superior univ. incompleta (067)",7,2,2,2,,1,
"Superior univ. completa (068)",9,8,,1,,,
"Hombres (070)",489,82,43,310,4,48,2
"Sin nivel (071)",64,,2,55,,7,
"Primaria (073)",150,,10,123,1,16,
"Secundaria (074)",195,17,25,124,3,24,2
"Superior no univ. incompleta (075)",26,20,4,2,,,
"Superior no univ. completa (076)",42,37,1,4,,,
"Superior univ. incompleta (077)",5,2,1,1,,1,
"Superior univ. completa (078)",7,6,,1,,,
"Mujeres (080)",90,26,4,14,4,42,
"Sin nivel (081)",24,,1,5,2,16,
"Primaria (083)",26,1,2,3,2,18,
"Secundaria (084)",20,7,,5,,8,
"Superior no univ. incompleta (085)",5,5,,,,,
"Superior no univ. completa (086)",11,11,,,,,
"Superior univ. incompleta (087)",2,,1,1,,,
"Superior univ. completa (088)",2,2,,,,,
