"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia CARAVELI",,,,
"Viviendas particulares (001)",4557,3920,477,160
"Ocupantes presentes (002)",16854,14764,1608,482
"Casa independiente",,,,
"Viviendas particulares (004)",4356,3806,402,148
"Ocupantes presentes (005)",16172,14352,1383,437
"Departamento en edificio",,,,
"Viviendas particulares (007)",4,4,,
"Ocupantes presentes (008)",7,7,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",70,23,47,
"Ocupantes presentes (011)",230,108,122,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",76,56,19,1
"Ocupantes presentes (014)",252,190,57,5
"Choza o cabaña",,,,
"Viviendas particulares (016)",1,,,1
"Ocupantes presentes (017)",2,,,2
"Vivienda improvisada",,,,
"Viviendas particulares (019)",30,23,4,3
"Ocupantes presentes (020)",117,82,23,12
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",15,8,5,2
"Ocupantes presentes (023)",55,25,23,7
"Otro tipo",,,,
"Viviendas particulares (025)",5,,,5
"Ocupantes presentes (026)",19,,,19
Si,,,,
"Viviendas particulares (028)",3635,3165,342,128
"Ocupantes presentes (029)",13306,11797,1120,389
"Casa independiente",,,,
"Viviendas particulares (031)",3502,3083,302,117
"Ocupantes presentes (032)",12835,11509,979,347
"Departamento en edificio",,,,
"Viviendas particulares (034)",4,4,,
"Ocupantes presentes (035)",7,7,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",50,21,29,
"Ocupantes presentes (038)",177,92,85,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",41,35,5,1
"Ocupantes presentes (041)",146,118,23,5
"Choza o cabaña",,,,
"Viviendas particulares (043)",1,,,1
"Ocupantes presentes (044)",2,,,2
"Vivienda improvisada",,,,
"Viviendas particulares (046)",18,14,1,3
"Ocupantes presentes (047)",68,46,10,12
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",14,8,5,1
"Ocupantes presentes (050)",52,25,23,4
"Otro tipo",,,,
"Viviendas particulares (052)",5,,,5
"Ocupantes presentes (053)",19,,,19
No,,,,
"Viviendas particulares (055)",922,755,135,32
"Ocupantes presentes (056)",3548,2967,488,93
"Casa independiente",,,,
"Viviendas particulares (058)",854,723,100,31
"Ocupantes presentes (059)",3337,2843,404,90
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",20,2,18,
"Ocupantes presentes (065)",53,16,37,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",35,21,14,
"Ocupantes presentes (068)",106,72,34,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (073)",12,9,3,
"Ocupantes presentes (074)",49,36,13,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",1,,,1
"Ocupantes presentes (077)",3,,,3
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",3811,3346,361,104
"Ocupantes presentes (110)",14255,12604,1293,358
"Casa independiente",,,,
"Viviendas particulares (112)",3611,3232,286,93
"Ocupantes presentes (113)",13575,12192,1068,315
"Departamento en edificio",,,,
"Viviendas particulares (115)",4,4,,
"Ocupantes presentes (116)",7,7,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",70,23,47,
"Ocupantes presentes (119)",230,108,122,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",76,56,19,1
"Ocupantes presentes (122)",252,190,57,5
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",30,23,4,3
"Ocupantes presentes (128)",117,82,23,12
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",15,8,5,2
"Ocupantes presentes (131)",55,25,23,7
"Otro tipo",,,,
"Viviendas particulares (133)",5,,,5
"Ocupantes presentes (134)",19,,,19
Si,,,,
"Viviendas particulares (136)",2988,2684,228,76
"Ocupantes presentes (137)",11019,9922,819,278
"Casa independiente",,,,
"Viviendas particulares (139)",2856,2602,188,66
"Ocupantes presentes (140)",10550,9634,678,238
"Departamento en edificio",,,,
"Viviendas particulares (142)",4,4,,
"Ocupantes presentes (143)",7,7,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",50,21,29,
"Ocupantes presentes (146)",177,92,85,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",41,35,5,1
"Ocupantes presentes (149)",146,118,23,5
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",18,14,1,3
"Ocupantes presentes (155)",68,46,10,12
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",14,8,5,1
"Ocupantes presentes (158)",52,25,23,4
"Otro tipo",,,,
"Viviendas particulares (160)",5,,,5
"Ocupantes presentes (161)",19,,,19
No,,,,
"Viviendas particulares (163)",823,662,133,28
"Ocupantes presentes (164)",3236,2682,474,80
"Casa independiente",,,,
"Viviendas particulares (166)",755,630,98,27
"Ocupantes presentes (167)",3025,2558,390,77
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",20,2,18,
"Ocupantes presentes (173)",53,16,37,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",35,21,14,
"Ocupantes presentes (176)",106,72,34,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",12,9,3,
"Ocupantes presentes (182)",49,36,13,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",1,,,1
"Ocupantes presentes (185)",3,,,3
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",746,574,116,56
"Ocupantes presentes (218)",2599,2160,315,124
"Casa independiente",,,,
"Viviendas particulares (220)",745,574,116,55
"Ocupantes presentes (221)",2597,2160,315,122
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",1,,,1
"Ocupantes presentes (233)",2,,,2
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",647,481,114,52
"Ocupantes presentes (245)",2287,1875,301,111
"Casa independiente",,,,
"Viviendas particulares (247)",646,481,114,51
"Ocupantes presentes (248)",2285,1875,301,109
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",1,,,1
"Ocupantes presentes (260)",2,,,2
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",99,93,2,4
"Ocupantes presentes (272)",312,285,14,13
"Casa independiente",,,,
"Viviendas particulares (274)",99,93,2,4
"Ocupantes presentes (275)",312,285,14,13
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
