"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia BOLIVAR",,,,
"Viviendas particulares (001)",245,57,188,
"Ocupantes presentes (002)",1051,217,834,
"Casa independiente",,,,
"Viviendas particulares (004)",232,46,186,
"Ocupantes presentes (005)",996,180,816,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",8,6,2,
"Ocupantes presentes (011)",50,32,18,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",5,5,,
"Ocupantes presentes (014)",5,5,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",223,56,167,
"Ocupantes presentes (029)",966,215,751,
"Casa independiente",,,,
"Viviendas particulares (031)",210,45,165,
"Ocupantes presentes (032)",911,178,733,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",8,6,2,
"Ocupantes presentes (038)",50,32,18,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",5,5,,
"Ocupantes presentes (041)",5,5,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",22,1,21,
"Ocupantes presentes (056)",85,2,83,
"Casa independiente",,,,
"Viviendas particulares (058)",22,1,21,
"Ocupantes presentes (059)",85,2,83,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",189,32,157,
"Ocupantes presentes (110)",795,110,685,
"Casa independiente",,,,
"Viviendas particulares (112)",176,21,155,
"Ocupantes presentes (113)",740,73,667,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",8,6,2,
"Ocupantes presentes (119)",50,32,18,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",5,5,,
"Ocupantes presentes (122)",5,5,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",167,31,136,
"Ocupantes presentes (137)",710,108,602,
"Casa independiente",,,,
"Viviendas particulares (139)",154,20,134,
"Ocupantes presentes (140)",655,71,584,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",8,6,2,
"Ocupantes presentes (146)",50,32,18,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",5,5,,
"Ocupantes presentes (149)",5,5,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",22,1,21,
"Ocupantes presentes (164)",85,2,83,
"Casa independiente",,,,
"Viviendas particulares (166)",22,1,21,
"Ocupantes presentes (167)",85,2,83,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",56,25,31,
"Ocupantes presentes (218)",256,107,149,
"Casa independiente",,,,
"Viviendas particulares (220)",56,25,31,
"Ocupantes presentes (221)",256,107,149,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",56,25,31,
"Ocupantes presentes (245)",256,107,149,
"Casa independiente",,,,
"Viviendas particulares (247)",56,25,31,
"Ocupantes presentes (248)",256,107,149,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
