"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia HUAMALIES (000)",20112,1667,5087,7816,468,2965,365,1744
"Agric., ganadería, caza y silvicultura (001)",13690,8,4565,6117,386,2614,,
"Explotación de minas y canteras (003)",31,,26,5,,,,
"Industrias manufactureras (004)",290,6,42,206,13,23,,
"Suministro de electricidad, gas y agua (005)",12,3,9,,,,,
"Construcción (006)",407,9,291,62,6,39,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",968,50,7,746,36,129,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",32,2,2,25,1,2,,
"Comercio al por mayor (009)",51,2,3,26,9,11,,
"Comercio al por menor (010)",885,46,2,695,26,116,,
"Hoteles y restaurantes (011)",336,48,13,222,13,40,,
"Trans., almac. y comunicaciones (012)",164,27,33,92,3,9,,
"Intermediación financiera (013)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (014)",67,45,4,15,1,2,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",292,253,39,,,,,
"Enseñanza (016)",991,981,,10,,,,
"Servicios sociales y de salud (017)",168,161,1,6,,,,
"Otras activ. serv.comun.soc y personales (018)",125,27,8,83,1,6,,
"Hogares privados con servicio doméstico (019)",365,,,,,,365,
"Actividad economica no especificada (021)",457,44,49,252,9,103,,
"Desocupado (022)",1744,,,,,,,1744
"Hombres (023)",15377,980,4422,6392,411,1890,91,1191
"Agric., ganadería, caza y silvicultura (024)",11652,8,3962,5552,362,1768,,
"Explotación de minas y canteras (026)",30,,25,5,,,,
"Industrias manufactureras (027)",234,4,38,172,7,13,,
"Suministro de electricidad, gas y agua (028)",11,2,9,,,,,
"Construcción (029)",403,9,289,61,6,38,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",446,26,7,361,20,32,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",28,2,2,22,1,1,,
"Comercio al por mayor (032)",27,1,3,15,4,4,,
"Comercio al por menor (033)",391,23,2,324,15,27,,
"Hoteles y restaurantes (034)",51,10,4,29,4,4,,
"Trans., almac. y comunicaciones (035)",160,24,33,91,3,9,,
"Intermediación financiera (036)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (037)",53,35,4,12,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",230,195,35,,,,,
"Enseñanza (039)",560,556,,4,,,,
"Servicios sociales y de salud (040)",85,80,,5,,,,
"Otras activ. serv.comun.soc y personales (041)",30,14,,15,,1,,
"Hogares privados con servicio doméstico (042)",91,,,,,,91,
"Actividad economica no especificada (044)",146,13,16,85,8,24,,
"Desocupado (045)",1191,,,,,,,1191
"Mujeres (046)",4735,687,665,1424,57,1075,274,553
"Agric., ganadería, caza y silvicultura (047)",2038,,603,565,24,846,,
"Explotación de minas y canteras (049)",1,,1,,,,,
"Industrias manufactureras (050)",56,2,4,34,6,10,,
"Suministro de electricidad, gas y agua (051)",1,1,,,,,,
"Construcción (052)",4,,2,1,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",522,24,,385,16,97,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",4,,,3,,1,,
"Comercio al por mayor (055)",24,1,,11,5,7,,
"Comercio al por menor (056)",494,23,,371,11,89,,
"Hoteles y restaurantes (057)",285,38,9,193,9,36,,
"Trans., almac. y comunicaciones (058)",4,3,,1,,,,
"Intermediación financiera (059)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (060)",14,10,,3,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",62,58,4,,,,,
"Enseñanza (062)",431,425,,6,,,,
"Servicios sociales y de salud (063)",83,81,1,1,,,,
"Otras activ. serv.comun.soc y personales (064)",95,13,8,68,1,5,,
"Hogares privados con servicio doméstico (065)",274,,,,,,274,
"Actividad economica no especificada (067)",311,31,33,167,1,79,,
"Desocupado (068)",553,,,,,,,553
,,,,,,,,
"URBANA (069)",5640,1226,1058,2167,160,518,161,350
"Agric., ganadería, caza y silvicultura (070)",2439,6,828,1158,108,339,,
"Explotación de minas y canteras (072)",18,,16,2,,,,
"Industrias manufactureras (073)",165,5,18,119,13,10,,
"Suministro de electricidad, gas y agua (074)",6,3,3,,,,,
"Construcción (075)",179,8,127,31,4,9,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",679,37,3,521,22,96,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",26,1,1,21,1,2,,
"Comercio al por mayor (078)",38,2,1,20,7,8,,
"Comercio al por menor (079)",615,34,1,480,14,86,,
"Hoteles y restaurantes (080)",211,35,4,142,8,22,,
"Trans., almac. y comunicaciones (081)",107,24,25,54,1,3,,
"Intermediación financiera (082)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (083)",50,33,,14,1,2,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",196,181,15,,,,,
"Enseñanza (085)",718,711,,7,,,,
"Servicios sociales y de salud (086)",134,129,1,4,,,,
"Otras activ. serv.comun.soc y personales (087)",78,19,4,50,1,4,,
"Hogares privados con servicio doméstico (088)",161,,,,,,161,
"Actividad economica no especificada (090)",144,30,14,65,2,33,,
"Desocupado (091)",350,,,,,,,350
"Hombres (092)",3902,733,924,1557,131,284,26,247
"Agric., ganadería, caza y silvicultura (093)",2103,6,715,1046,101,235,,
"Explotación de minas y canteras (095)",18,,16,2,,,,
"Industrias manufactureras (096)",129,3,15,99,7,5,,
"Suministro de electricidad, gas y agua (097)",5,2,3,,,,,
"Construcción (098)",177,8,126,31,4,8,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",316,21,3,258,12,22,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",22,1,1,18,1,1,,
"Comercio al por mayor (101)",18,1,1,10,3,3,,
"Comercio al por menor (102)",276,19,1,230,8,18,,
"Hoteles y restaurantes (103)",34,7,1,21,3,2,,
"Trans., almac. y comunicaciones (104)",103,21,25,53,1,3,,
"Intermediación financiera (105)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (106)",38,25,,11,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",160,145,15,,,,,
"Enseñanza (108)",410,407,,3,,,,
"Servicios sociales y de salud (109)",70,67,,3,,,,
"Otras activ. serv.comun.soc y personales (110)",24,8,,15,,1,,
"Hogares privados con servicio doméstico (111)",26,,,,,,26,
"Actividad economica no especificada (113)",38,9,5,15,2,7,,
"Desocupado (114)",247,,,,,,,247
"Mujeres (115)",1738,493,134,610,29,234,135,103
"Agric., ganadería, caza y silvicultura (116)",336,,113,112,7,104,,
"Industrias manufactureras (119)",36,2,3,20,6,5,,
"Suministro de electricidad, gas y agua (120)",1,1,,,,,,
"Construcción (121)",2,,1,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",363,16,,263,10,74,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",4,,,3,,1,,
