"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia SATIPO (000)",131541,14475,6323,3258,107649
"Conviviente (001)",49072,4638,1855,649,41975
"Separado(a) (002)",4041,162,179,58,3648
"Casado(a) (003)",25386,1287,2244,840,21058
"Viudo(a) (004)",4024,241,134,48,3601
"Divorciado(a) (005)",557,27,52,19,459
"Soltero(a) (006)",48461,8120,1859,1644,36908
"Hombres (008)",72017,6870,3346,2196,59725
"Conviviente (009)",24852,1739,988,370,21781
"Separado(a) (010)",1712,40,70,27,1579
"Casado(a) (011)",13160,571,1213,543,10866
"Viudo(a) (012)",1550,62,57,17,1414
"Divorciado(a) (013)",352,10,41,16,285
"Soltero(a) (014)",30391,4448,977,1223,23800
"Mujeres (016)",59524,7605,2977,1062,47924
"Conviviente (017)",24220,2899,867,279,20194
"Separado(a) (018)",2329,122,109,31,2069
"Casado(a) (019)",12226,716,1031,297,10192
"Viudo(a) (020)",2474,179,77,31,2187
"Divorciado(a) (021)",205,17,11,3,174
"Soltero(a) (022)",18070,3672,882,421,13108
,,,,,
"URBANA (024)",39393,2358,4423,1789,30886
"Conviviente (025)",12100,534,1191,300,10089
"Separado(a) (026)",1508,37,123,41,1311
"Casado(a) (027)",8781,253,1631,555,6373
"Viudo(a) (028)",1161,29,96,26,1010
"Divorciado(a) (029)",211,7,49,14,141
"Soltero(a) (030)",15632,1498,1333,853,11962
"Hombres (032)",20318,1079,2337,1167,15781
"Conviviente (033)",5954,164,651,195,4954
"Separado(a) (034)",508,7,47,18,438
"Casado(a) (035)",4452,111,873,377,3115
"Viudo(a) (036)",381,4,39,10,328
"Divorciado(a) (037)",120,1,40,11,68
"Soltero(a) (038)",8903,792,687,556,6878
"Mujeres (040)",19075,1279,2086,622,15105
"Conviviente (041)",6146,370,540,105,5135
"Separado(a) (042)",1000,30,76,23,873
"Casado(a) (043)",4329,142,758,178,3258
"Viudo(a) (044)",780,25,57,16,682
"Divorciado(a) (045)",91,6,9,3,73
"Soltero(a) (046)",6729,706,646,297,5084
,,,,,
"RURAL (048)",92148,12117,1900,1469,76763
"Conviviente (049)",36972,4104,664,349,31886
"Separado(a) (050)",2533,125,56,17,2337
"Casado(a) (051)",16605,1034,613,285,14685
"Viudo(a) (052)",2863,212,38,22,2591
"Divorciado(a) (053)",346,20,3,5,318
"Soltero(a) (054)",32829,6622,526,791,24946
"Hombres (056)",51699,5791,1009,1029,43944
"Conviviente (057)",18898,1575,337,175,16827
"Separado(a) (058)",1204,33,23,9,1141
"Casado(a) (059)",8708,460,340,166,7751
"Viudo(a) (060)",1169,58,18,7,1086
"Divorciado(a) (061)",232,9,1,5,217
"Soltero(a) (062)",21488,3656,290,667,16922
"Mujeres (064)",40449,6326,891,440,32819
"Conviviente (065)",18074,2529,327,174,15059
"Separado(a) (066)",1329,92,33,8,1196
"Casado(a) (067)",7897,574,273,119,6934
"Viudo(a) (068)",1694,154,20,15,1505
"Divorciado(a) (069)",114,11,2,,101
"Soltero(a) (070)",11341,2966,236,124,8024
