"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia TOCACHE (000)",53806,5441,6258,2666,39535
"Conviviente (001)",20322,883,2422,414,16626
"Separado(a) (002)",1852,67,135,42,1609
"Casado(a) (003)",9528,268,1751,434,7115
"Viudo(a) (004)",1480,29,68,17,1368
"Divorciado(a) (005)",205,1,18,10,177
"Soltero(a) (006)",20419,4193,1864,1749,12640
"Hombres (008)",30958,2630,4069,2128,22201
"Conviviente (009)",10527,197,1588,277,8483
"Separado(a) (010)",892,25,77,26,765
"Casado(a) (011)",5115,99,1074,332,3637
"Viudo(a) (012)",488,11,21,6,451
"Divorciado(a) (013)",136,,12,8,117
"Soltero(a) (014)",13800,2298,1297,1479,8748
"Mujeres (016)",22848,2811,2189,538,17334
"Conviviente (017)",9795,686,834,137,8143
"Separado(a) (018)",960,42,58,16,844
"Casado(a) (019)",4413,169,677,102,3478
"Viudo(a) (020)",992,18,47,11,917
"Divorciado(a) (021)",69,1,6,2,60
"Soltero(a) (022)",6619,1895,567,270,3892
,,,,,
"URBANA (024)",27921,2635,4459,2275,18638
"Conviviente (025)",9834,465,1690,313,7388
"Separado(a) (026)",901,32,105,29,736
"Casado(a) (027)",5445,165,1414,384,3519
"Viudo(a) (028)",719,14,60,13,633
"Divorciado(a) (029)",111,,12,6,94
"Soltero(a) (030)",10911,1959,1178,1530,6268
"Hombres (032)",15371,1240,2637,1836,9720
"Conviviente (033)",4974,113,1039,209,3630
"Separado(a) (034)",341,8,54,16,264
"Casado(a) (035)",2876,67,815,294,1724
"Viudo(a) (036)",186,4,18,5,159
"Divorciado(a) (037)",64,,8,5,52
"Soltero(a) (038)",6930,1048,703,1307,3891
"Mujeres (040)",12550,1395,1822,439,8918
"Conviviente (041)",4860,352,651,104,3758
"Separado(a) (042)",560,24,51,13,472
"Casado(a) (043)",2569,98,599,90,1795
"Viudo(a) (044)",533,10,42,8,474
"Divorciado(a) (045)",47,,4,1,42
"Soltero(a) (046)",3981,911,475,223,2377
,,,,,
"RURAL (048)",25885,2806,1799,391,20897
"Conviviente (049)",10488,418,732,101,9238
"Separado(a) (050)",951,35,30,13,873
"Casado(a) (051)",4083,103,337,50,3596
"Viudo(a) (052)",761,15,8,4,735
"Divorciado(a) (053)",94,1,6,4,83
"Soltero(a) (054)",9508,2234,686,219,6372
"Hombres (056)",15587,1390,1432,292,12481
"Conviviente (057)",5553,84,549,68,4853
"Separado(a) (058)",551,17,23,10,501
"Casado(a) (059)",2239,32,259,38,1913
"Viudo(a) (060)",302,7,3,1,292
"Divorciado(a) (061)",72,,4,3,65
"Soltero(a) (062)",6870,1250,594,172,4857
"Mujeres (064)",10298,1416,367,99,8416
"Conviviente (065)",4935,334,183,33,4385
"Separado(a) (066)",400,18,7,3,372
"Casado(a) (067)",1844,71,78,12,1683
"Viudo(a) (068)",459,8,5,3,443
"Divorciado(a) (069)",22,1,2,1,18
"Soltero(a) (070)",2638,984,92,47,1515
