"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia HUANCA SANCOS (000)",3685,22,340,67,86,230,1211,104,165,1207,5,80,168
"Agric., ganadería, caza y silvicultura (001)",2127,,3,4,,,1211,1,1,907,,,
"Explotación de minas y canteras (003)",36,,2,2,,,,23,,9,,,
"Industrias manufactureras (004)",79,,,5,,,,69,5,,,,
"Suministro de electricidad, gas y agua (005)",9,,,,,,,,1,8,,,
"Construcción (006)",256,,9,4,,,,4,115,124,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",236,,,3,,190,,6,2,35,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",3,,,,,,,2,,1,,,
"Comercio al por mayor (009)",7,,,,,5,,,2,,,,
"Comercio al por menor (010)",226,,,3,,185,,4,,34,,,
"Hoteles y restaurantes (011)",60,,,3,,34,,,,23,,,
"Trans., almac. y comunicaciones (012)",62,1,,2,13,,,1,32,13,,,
"Intermediación financiera (013)",3,,,,2,,,,,1,,,
"Activid.inmobil., empres. y alquileres (014)",30,,12,7,3,3,,,2,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",131,18,16,8,51,,,,3,30,5,,
"Enseñanza (016)",283,3,267,2,2,,,,3,6,,,
"Servicios sociales y de salud (017)",64,,28,21,7,,,,,8,,,
"Otras activ. serv.comun.soc y personales (018)",22,,1,5,2,3,,,,11,,,
"Hogares privados con servicio doméstico (019)",29,,,,,,,,,29,,,
"Actividad economica no especificada (021)",90,,2,1,6,,,,1,,,80,
"Desocupado (022)",168,,,,,,,,,,,,168
"Hombres (023)",2303,19,202,46,57,62,805,87,157,681,5,34,148
"Agric., ganadería, caza y silvicultura (024)",1301,,2,4,,,805,1,1,488,,,
"Explotación de minas y canteras (026)",36,,2,2,,,,23,,9,,,
"Industrias manufactureras (027)",60,,,3,,,,54,3,,,,
"Suministro de electricidad, gas y agua (028)",8,,,,,,,,1,7,,,
"Construcción (029)",234,,9,4,,,,4,109,108,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",75,,,1,,52,,5,2,15,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",3,,,,,,,2,,1,,,
"Comercio al por mayor (032)",3,,,,,1,,,2,,,,
"Comercio al por menor (033)",69,,,1,,51,,3,,14,,,
"Hoteles y restaurantes (034)",8,,,1,,4,,,,3,,,
"Trans., almac. y comunicaciones (035)",51,1,,1,9,,,,32,8,,,
"Intermediación financiera (036)",2,,,,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (037)",25,,11,6,1,3,,,2,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",110,16,16,8,34,,,,3,28,5,,
"Enseñanza (039)",159,2,146,1,1,,,,3,6,,,
"Servicios sociales y de salud (040)",31,,14,9,5,,,,,3,,,
"Otras activ. serv.comun.soc y personales (041)",13,,1,5,1,3,,,,3,,,
"Hogares privados con servicio doméstico (042)",1,,,,,,,,,1,,,
"Actividad economica no especificada (044)",41,,1,1,4,,,,1,,,34,
"Desocupado (045)",148,,,,,,,,,,,,148
"Mujeres (046)",1382,3,138,21,29,168,406,17,8,526,,46,20
"Agric., ganadería, caza y silvicultura (047)",826,,1,,,,406,,,419,,,
"Industrias manufactureras (050)",19,,,2,,,,15,2,,,,
"Suministro de electricidad, gas y agua (051)",1,,,,,,,,,1,,,
"Construcción (052)",22,,,,,,,,6,16,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",161,,,2,,138,,1,,20,,,
"Comercio al por mayor (055)",4,,,,,4,,,,,,,
"Comercio al por menor (056)",157,,,2,,134,,1,,20,,,
"Hoteles y restaurantes (057)",52,,,2,,30,,,,20,,,
"Trans., almac. y comunicaciones (058)",11,,,1,4,,,1,,5,,,
"Intermediación financiera (059)",1,,,,,,,,,1,,,
"Activid.inmobil., empres. y alquileres (060)",5,,1,1,2,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",21,2,,,17,,,,,2,,,
"Enseñanza (062)",124,1,121,1,1,,,,,,,,
"Servicios sociales y de salud (063)",33,,14,12,2,,,,,5,,,
"Otras activ. serv.comun.soc y personales (064)",9,,,,1,,,,,8,,,
"Hogares privados con servicio doméstico (065)",28,,,,,,,,,28,,,
"Actividad economica no especificada (067)",49,,1,,2,,,,,,,46,
"Desocupado (068)",20,,,,,,,,,,,,20
,,,,,,,,,,,,,
"URBANA (069)",2377,18,318,62,84,209,631,84,138,681,5,70,77
"Agric., ganadería, caza y silvicultura (070)",1086,,3,3,,,631,1,1,447,,,
"Explotación de minas y canteras (072)",18,,1,2,,,,12,,3,,,
"Industrias manufactureras (073)",70,,,5,,,,61,4,,,,
"Suministro de electricidad, gas y agua (074)",9,,,,,,,,1,8,,,
"Construcción (075)",190,,7,2,,,,4,91,86,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",217,,,3,,174,,5,2,33,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",2,,,,,,,1,,1,,,
"Comercio al por mayor (078)",6,,,,,4,,,2,,,,
"Comercio al por menor (079)",209,,,3,,170,,4,,32,,,
"Hoteles y restaurantes (080)",55,,,3,,29,,,,23,,,
"Trans., almac. y comunicaciones (081)",59,1,,2,12,,,1,30,13,,,
"Intermediación financiera (082)",3,,,,2,,,,,1,,,
"Activid.inmobil., empres. y alquileres (083)",28,,12,6,3,3,,,2,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",114,14,16,8,50,,,,3,18,5,,
"Enseñanza (085)",263,3,249,2,2,,,,3,4,,,
"Servicios sociales y de salud (086)",61,,27,20,7,,,,,7,,,
"Otras activ. serv.comun.soc y personales (087)",21,,1,5,2,3,,,,10,,,
"Hogares privados con servicio doméstico (088)",26,,,,,,,,,26,,,
"Actividad economica no especificada (090)",80,,2,1,6,,,,1,,,70,
"Desocupado (091)",77,,,,,,,,,,,,77
"Hombres (092)",1486,15,187,41,55,57,418,68,132,412,5,29,67
"Agric., ganadería, caza y silvicultura (093)",701,,2,3,,,418,1,1,276,,,
"Explotación de minas y canteras (095)",18,,1,2,,,,12,,3,,,
"Industrias manufactureras (096)",52,,,3,,,,47,2,,,,
"Suministro de electricidad, gas y agua (097)",8,,,,,,,,1,7,,,
"Construcción (098)",176,,7,2,,,,4,87,76,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",68,,,1,,47,,4,2,14,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",2,,,,,,,1,,1,,,
"Comercio al por mayor (101)",3,,,,,1,,,2,,,,
"Comercio al por menor (102)",63,,,1,,46,,3,,13,,,
"Hoteles y restaurantes (103)",8,,,1,,4,,,,3,,,
"Trans., almac. y comunicaciones (104)",48,1,,1,8,,,,30,8,,,
"Intermediación financiera (105)",2,,,,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (106)",23,,11,5,1,3,,,2,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",93,12,16,8,33,,,,3,16,5,,
"Enseñanza (108)",146,2,135,1,1,,,,3,4,,,
"Servicios sociales y de salud (109)",28,,13,8,5,,,,,2,,,
"Otras activ. serv.comun.soc y personales (110)",12,,1,5,1,3,,,,2,,,
"Actividad economica no especificada (113)",36,,1,1,4,,,,1,,,29,
"Desocupado (114)",67,,,,,,,,,,,,67
"Mujeres (115)",891,3,131,21,29,152,213,16,6,269,,41,10
"Agric., ganadería, caza y silvicultura (116)",385,,1,,,,213,,,171,,,
"Industrias manufactureras (119)",18,,,2,,,,14,2,,,,
"Suministro de electricidad, gas y agua (120)",1,,,,,,,,,1,,,
"Construcción (121)",14,,,,,,,,4,10,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",149,,,2,,127,,1,,19,,,
"Comercio al por mayor (124)",3,,,,,3,,,,,,,
"Comercio al por menor (125)",146,,,2,,124,,1,,19,,,
"Hoteles y restaurantes (126)",47,,,2,,25,,,,20,,,
"Trans., almac. y comunicaciones (127)",11,,,1,4,,,1,,5,,,
"Intermediación financiera (128)",1,,,,,,,,,1,,,
"Activid.inmobil., empres. y alquileres (129)",5,,1,1,2,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",21,2,,,17,,,,,2,,,
"Enseñanza (131)",117,1,114,1,1,,,,,,,,
"Servicios sociales y de salud (132)",33,,14,12,2,,,,,5,,,
"Otras activ. serv.comun.soc y personales (133)",9,,,,1,,,,,8,,,
"Hogares privados con servicio doméstico (134)",26,,,,,,,,,26,,,
"Actividad economica no especificada (136)",44,,1,,2,,,,,,,41,
"Desocupado (137)",10,,,,,,,,,,,,10
,,,,,,,,,,,,,
"RURAL (138)",1308,4,22,5,2,21,580,20,27,526,,10,91
"Agric., ganadería, caza y silvicultura (139)",1041,,,1,,,580,,,460,,,
"Explotación de minas y canteras (141)",18,,1,,,,,11,,6,,,
"Industrias manufactureras (142)",9,,,,,,,8,1,,,,
"Construcción (144)",66,,2,2,,,,,24,38,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",19,,,,,16,,1,,2,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",1,,,,,,,1,,,,,
"Comercio al por mayor (147)",1,,,,,1,,,,,,,
"Comercio al por menor (148)",17,,,,,15,,,,2,,,
"Hoteles y restaurantes (149)",5,,,,,5,,,,,,,
"Trans., almac. y comunicaciones (150)",3,,,,1,,,,2,,,,
"Activid.inmobil., empres. y alquileres (152)",2,,,1,,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",17,4,,,1,,,,,12,,,
"Enseñanza (154)",20,,18,,,,,,,2,,,
"Servicios sociales y de salud (155)",3,,1,1,,,,,,1,,,
"Otras activ. serv.comun.soc y personales (156)",1,,,,,,,,,1,,,
"Hogares privados con servicio doméstico (157)",3,,,,,,,,,3,,,
"Actividad economica no especificada (159)",10,,,,,,,,,,,10,
"Desocupado (160)",91,,,,,,,,,,,,91
"Hombres (161)",817,4,15,5,2,5,387,19,25,269,,5,81
"Agric., ganadería, caza y silvicultura (162)",600,,,1,,,387,,,212,,,
"Explotación de minas y canteras (164)",18,,1,,,,,11,,6,,,
"Industrias manufactureras (165)",8,,,,,,,7,1,,,,
"Construcción (167)",58,,2,2,,,,,22,32,,,
