"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia CANDARAVE",,,,
"Viviendas particulares (001)",533,478,25,30
"Ocupantes presentes (002)",1616,1480,75,61
"Casa independiente",,,,
"Viviendas particulares (004)",527,476,23,28
"Ocupantes presentes (005)",1602,1474,72,56
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",2,2,,
"Ocupantes presentes (011)",6,6,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",3,,2,1
"Ocupantes presentes (014)",6,,3,3
"Choza o cabaña",,,,
"Viviendas particulares (016)",1,,,1
"Ocupantes presentes (017)",2,,,2
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",500,446,25,29
"Ocupantes presentes (029)",1515,1380,75,60
"Casa independiente",,,,
"Viviendas particulares (031)",494,444,23,27
"Ocupantes presentes (032)",1501,1374,72,55
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",2,2,,
"Ocupantes presentes (038)",6,6,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",3,,2,1
"Ocupantes presentes (041)",6,,3,3
"Choza o cabaña",,,,
"Viviendas particulares (043)",1,,,1
"Ocupantes presentes (044)",2,,,2
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",33,32,,1
"Ocupantes presentes (056)",101,100,,1
"Casa independiente",,,,
"Viviendas particulares (058)",33,32,,1
"Ocupantes presentes (059)",101,100,,1
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",288,242,19,27
"Ocupantes presentes (110)",860,744,59,57
"Casa independiente",,,,
"Viviendas particulares (112)",283,240,17,26
"Ocupantes presentes (113)",848,738,56,54
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",2,2,,
"Ocupantes presentes (119)",6,6,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",3,,2,1
"Ocupantes presentes (122)",6,,3,3
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",263,217,19,27
"Ocupantes presentes (137)",784,668,59,57
"Casa independiente",,,,
"Viviendas particulares (139)",258,215,17,26
"Ocupantes presentes (140)",772,662,56,54
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",2,2,,
"Ocupantes presentes (146)",6,6,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",3,,2,1
"Ocupantes presentes (149)",6,,3,3
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",25,25,,
"Ocupantes presentes (164)",76,76,,
"Casa independiente",,,,
"Viviendas particulares (166)",25,25,,
"Ocupantes presentes (167)",76,76,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",245,236,6,3
"Ocupantes presentes (218)",756,736,16,4
"Casa independiente",,,,
"Viviendas particulares (220)",244,236,6,2
"Ocupantes presentes (221)",754,736,16,2
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",1,,,1
"Ocupantes presentes (233)",2,,,2
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",237,229,6,2
"Ocupantes presentes (245)",731,712,16,3
"Casa independiente",,,,
"Viviendas particulares (247)",236,229,6,1
"Ocupantes presentes (248)",729,712,16,1
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",1,,,1
"Ocupantes presentes (260)",2,,,2
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",8,7,,1
"Ocupantes presentes (272)",25,24,,1
"Casa independiente",,,,
"Viviendas particulares (274)",8,7,,1
"Ocupantes presentes (275)",25,24,,1
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
