"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CONTUMAZA (000)",9230,1594,2088,4138,119,1124,167
"Sin nivel (001)",452,14,102,224,8,92,12
"Educación inicial (002)",7,,2,3,,1,1
"Primaria (003)",4551,80,1103,2496,50,724,98
"Secundaria (004)",2278,252,689,1018,38,234,47
"Superior no univ. incompleta (005)",248,81,52,89,3,19,4
"Superior no univ. completa (006)",1060,703,104,200,9,39,5
"Superior univ. incompleta (007)",144,78,16,39,3,8,
"Superior univ. completa (008)",490,386,20,69,8,7,
"Hombres (010)",7235,881,1921,3400,106,925,2
"Sin nivel (011)",325,3,78,182,5,57,
"Educación inicial (012)",5,,1,3,,1,
"Primaria (013)",3847,43,1018,2116,46,622,2
"Secundaria (014)",1865,170,653,814,34,194,
"Superior no univ. incompleta (015)",176,48,43,68,3,14,
"Superior no univ. completa (016)",617,362,93,129,7,26,
"Superior univ. incompleta (017)",103,45,15,34,3,6,
"Superior univ. completa (018)",297,210,20,54,8,5,
"Mujeres (020)",1995,713,167,738,13,199,165
"Sin nivel (021)",127,11,24,42,3,35,12
"Educación inicial (022)",2,,1,,,,1
"Primaria (023)",704,37,85,380,4,102,96
"Secundaria (024)",413,82,36,204,4,40,47
"Superior no univ. incompleta (025)",72,33,9,21,,5,4
"Superior no univ. completa (026)",443,341,11,71,2,13,5
"Superior univ. incompleta (027)",41,33,1,5,,2,
"Superior univ. completa (028)",193,176,,15,,2,
,,,,,,,
"URBANA (030)",4464,1432,984,1632,75,214,127
"Sin nivel (031)",110,12,42,34,5,8,9
"Educación inicial (032)",5,,2,1,,1,1
"Primaria (033)",1295,69,382,666,25,80,73
"Secundaria (034)",1364,205,404,612,25,81,37
"Superior no univ. incompleta (035)",187,74,35,63,1,10,4
"Superior no univ. completa (036)",918,635,84,165,8,23,3
"Superior univ. incompleta (037)",131,73,15,34,3,6,
"Superior univ. completa (038)",454,364,20,57,8,5,
"Hombres (040)",2983,784,868,1135,64,131,1
"Sin nivel (041)",55,2,26,21,3,3,
"Educación inicial (042)",3,,1,1,,1,
"Primaria (043)",898,37,336,452,22,50,1
"Secundaria (044)",1026,135,371,445,21,54,
"Superior no univ. incompleta (045)",121,45,26,44,1,5,
"Superior no univ. completa (046)",514,323,74,100,6,11,
"Superior univ. incompleta (047)",95,44,14,30,3,4,
"Superior univ. completa (048)",271,198,20,42,8,3,
"Mujeres (050)",1481,648,116,497,11,83,126
"Sin nivel (051)",55,10,16,13,2,5,9
"Educación inicial (052)",2,,1,,,,1
"Primaria (053)",397,32,46,214,3,30,72
"Secundaria (054)",338,70,33,167,4,27,37
"Superior no univ. incompleta (055)",66,29,9,19,,5,4
"Superior no univ. completa (056)",404,312,10,65,2,12,3
"Superior univ. incompleta (057)",36,29,1,4,,2,
"Superior univ. completa (058)",183,166,,15,,2,
,,,,,,,
"RURAL (060)",4766,162,1104,2506,44,910,40
"Sin nivel (061)",342,2,60,190,3,84,3
"Educación inicial (062)",2,,,2,,,
"Primaria (063)",3256,11,721,1830,25,644,25
"Secundaria (064)",914,47,285,406,13,153,10
"Superior no univ. incompleta (065)",61,7,17,26,2,9,
"Superior no univ. completa (066)",142,68,20,35,1,16,2
"Superior univ. incompleta (067)",13,5,1,5,,2,
"Superior univ. completa (068)",36,22,,12,,2,
"Hombres (070)",4252,97,1053,2265,42,794,1
"Sin nivel (071)",270,1,52,161,2,54,
"Educación inicial (072)",2,,,2,,,
"Primaria (073)",2949,6,682,1664,24,572,1
"Secundaria (074)",839,35,282,369,13,140,
"Superior no univ. incompleta (075)",55,3,17,24,2,9,
"Superior no univ. completa (076)",103,39,19,29,1,15,
"Superior univ. incompleta (077)",8,1,1,4,,2,
"Superior univ. completa (078)",26,12,,12,,2,
"Mujeres (080)",514,65,51,241,2,116,39
"Sin nivel (081)",72,1,8,29,1,30,3
"Primaria (083)",307,5,39,166,1,72,24
"Secundaria (084)",75,12,3,37,,13,10
"Superior no univ. incompleta (085)",6,4,,2,,,
"Superior no univ. completa (086)",39,29,1,6,,1,2
"Superior univ. incompleta (087)",5,4,,1,,,
"Superior univ. completa (088)",10,10,,,,,
