"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia POMABAMBA",,,,
"Viviendas particulares (001)",2967,1994,711,262
"Ocupantes presentes (002)",13093,8730,3147,1216
"Casa independiente",,,,
"Viviendas particulares (004)",2939,1971,706,262
"Ocupantes presentes (005)",12976,8632,3128,1216
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",15,15,,
"Ocupantes presentes (011)",66,66,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",12,7,5,
"Ocupantes presentes (014)",46,27,19,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",1,1,,
"Ocupantes presentes (023)",5,5,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",2479,1635,637,207
"Ocupantes presentes (029)",10968,7170,2816,982
"Casa independiente",,,,
"Viviendas particulares (031)",2458,1616,635,207
"Ocupantes presentes (032)",10872,7081,2809,982
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",11,11,,
"Ocupantes presentes (038)",57,57,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",9,7,2,
"Ocupantes presentes (041)",34,27,7,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",1,1,,
"Ocupantes presentes (050)",5,5,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",488,359,74,55
"Ocupantes presentes (056)",2125,1560,331,234
"Casa independiente",,,,
"Viviendas particulares (058)",481,355,71,55
"Ocupantes presentes (059)",2104,1551,319,234
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",4,4,,
"Ocupantes presentes (065)",9,9,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",3,,3,
"Ocupantes presentes (068)",12,,12,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",1069,919,138,12
"Ocupantes presentes (110)",4618,3944,611,63
"Casa independiente",,,,
"Viviendas particulares (112)",1041,896,133,12
"Ocupantes presentes (113)",4501,3846,592,63
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",15,15,,
"Ocupantes presentes (119)",66,66,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",12,7,5,
"Ocupantes presentes (122)",46,27,19,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",1,1,,
"Ocupantes presentes (131)",5,5,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",863,757,101,5
"Ocupantes presentes (137)",3717,3239,456,22
"Casa independiente",,,,
"Viviendas particulares (139)",842,738,99,5
"Ocupantes presentes (140)",3621,3150,449,22
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",11,11,,
"Ocupantes presentes (146)",57,57,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",9,7,2,
"Ocupantes presentes (149)",34,27,7,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",1,1,,
"Ocupantes presentes (158)",5,5,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",206,162,37,7
"Ocupantes presentes (164)",901,705,155,41
"Casa independiente",,,,
"Viviendas particulares (166)",199,158,34,7
"Ocupantes presentes (167)",880,696,143,41
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",4,4,,
"Ocupantes presentes (173)",9,9,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",3,,3,
"Ocupantes presentes (176)",12,,12,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",1898,1075,573,250
"Ocupantes presentes (218)",8475,4786,2536,1153
"Casa independiente",,,,
"Viviendas particulares (220)",1898,1075,573,250
"Ocupantes presentes (221)",8475,4786,2536,1153
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",1616,878,536,202
"Ocupantes presentes (245)",7251,3931,2360,960
"Casa independiente",,,,
"Viviendas particulares (247)",1616,878,536,202
"Ocupantes presentes (248)",7251,3931,2360,960
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",282,197,37,48
"Ocupantes presentes (272)",1224,855,176,193
"Casa independiente",,,,
"Viviendas particulares (274)",282,197,37,48
"Ocupantes presentes (275)",1224,855,176,193
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
