"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia PUNO (000)",93680,24040,8319,42072,1096,17123,1030
"Sin nivel (001)",7398,55,358,4039,19,2888,39
"Educación inicial (002)",54,5,4,16,,27,2
"Primaria (003)",23115,466,2109,13474,142,6688,236
"Secundaria (004)",31180,3796,4266,15803,386,6346,583
"Superior no univ. incompleta (005)",3740,1323,410,1587,48,298,74
"Superior no univ. completa (006)",8108,4811,456,2358,99,347,37
"Superior univ. incompleta (007)",4752,2183,375,1791,110,265,28
"Superior univ. completa (008)",15333,11401,341,3004,292,264,31
"Hombres (010)",52386,14361,6736,24644,709,5870,66
"Sin nivel (011)",1949,21,133,1436,4,351,4
"Educación inicial (012)",24,2,3,8,,11,
"Primaria (013)",11788,262,1512,7952,91,1959,12
"Secundaria (014)",19422,2591,3718,9900,259,2926,28
"Superior no univ. incompleta (015)",2237,806,356,888,30,153,4
"Superior no univ. completa (016)",4549,2577,386,1359,51,170,6
"Superior univ. incompleta (017)",3181,1443,329,1178,82,143,6
"Superior univ. completa (018)",9236,6659,299,1923,192,157,6
"Mujeres (020)",41294,9679,1583,17428,387,11253,964
"Sin nivel (021)",5449,34,225,2603,15,2537,35
"Educación inicial (022)",30,3,1,8,,16,2
"Primaria (023)",11327,204,597,5522,51,4729,224
"Secundaria (024)",11758,1205,548,5903,127,3420,555
"Superior no univ. incompleta (025)",1503,517,54,699,18,145,70
"Superior no univ. completa (026)",3559,2234,70,999,48,177,31
"Superior univ. incompleta (027)",1571,740,46,613,28,122,22
"Superior univ. completa (028)",6097,4742,42,1081,100,107,25
,,,,,,,
"URBANA (030)",53800,22732,5066,20819,916,3356,911
"Sin nivel (031)",1302,47,95,861,4,266,29
"Educación inicial (032)",26,4,2,10,,8,2
"Primaria (033)",6615,386,903,4080,81,971,194
"Secundaria (034)",16438,3336,2690,8208,304,1377,523
"Superior no univ. incompleta (035)",3112,1234,342,1268,42,154,72
"Superior no univ. completa (036)",7197,4519,389,1973,94,187,35
"Superior univ. incompleta (037)",4420,2110,332,1646,108,199,25
"Superior univ. completa (038)",14690,11096,313,2773,283,194,31
"Hombres (040)",30155,13365,4289,10524,580,1344,53
"Sin nivel (041)",272,20,48,149,1,52,2
"Educación inicial (042)",13,2,2,4,,5,
"Primaria (043)",2856,210,719,1542,44,332,9
"Secundaria (044)",9746,2231,2337,4343,196,617,22
"Superior no univ. incompleta (045)",1771,737,293,646,25,66,4
"Superior no univ. completa (046)",3865,2361,328,1050,49,72,5
"Superior univ. incompleta (047)",2915,1384,290,1060,80,96,5
"Superior univ. completa (048)",8717,6420,272,1730,185,104,6
"Mujeres (050)",23645,9367,777,10295,336,2012,858
"Sin nivel (051)",1030,27,47,712,3,214,27
"Educación inicial (052)",13,2,,6,,3,2
"Primaria (053)",3759,176,184,2538,37,639,185
"Secundaria (054)",6692,1105,353,3865,108,760,501
"Superior no univ. incompleta (055)",1341,497,49,622,17,88,68
"Superior no univ. completa (056)",3332,2158,61,923,45,115,30
"Superior univ. incompleta (057)",1505,726,42,586,28,103,20
"Superior univ. completa (058)",5973,4676,41,1043,98,90,25
,,,,,,,
"RURAL (060)",39880,1308,3253,21253,180,13767,119
"Sin nivel (061)",6096,8,263,3178,15,2622,10
"Educación inicial (062)",28,1,2,6,,19,
"Primaria (063)",16500,80,1206,9394,61,5717,42
"Secundaria (064)",14742,460,1576,7595,82,4969,60
"Superior no univ. incompleta (065)",628,89,68,319,6,144,2
"Superior no univ. completa (066)",911,292,67,385,5,160,2
"Superior univ. incompleta (067)",332,73,43,145,2,66,3
"Superior univ. completa (068)",643,305,28,231,9,70,
"Hombres (070)",22231,996,2447,14120,129,4526,13
"Sin nivel (071)",1677,1,85,1287,3,299,2
"Educación inicial (072)",11,,1,4,,6,
"Primaria (073)",8932,52,793,6410,47,1627,3
"Secundaria (074)",9676,360,1381,5557,63,2309,6
"Superior no univ. incompleta (075)",466,69,63,242,5,87,
"Superior no univ. completa (076)",684,216,58,309,2,98,1
"Superior univ. incompleta (077)",266,59,39,118,2,47,1
"Superior univ. completa (078)",519,239,27,193,7,53,
"Mujeres (080)",17649,312,806,7133,51,9241,106
"Sin nivel (081)",4419,7,178,1891,12,2323,8
"Educación inicial (082)",17,1,1,2,,13,
"Primaria (083)",7568,28,413,2984,14,4090,39
"Secundaria (084)",5066,100,195,2038,19,2660,54
"Superior no univ. incompleta (085)",162,20,5,77,1,57,2
"Superior no univ. completa (086)",227,76,9,76,3,62,1
"Superior univ. incompleta (087)",66,14,4,27,,19,2
"Superior univ. completa (088)",124,66,1,38,2,17,
