"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia AYABACA (000)",93623,15972,3269,1016,73434
"Conviviente (001)",17886,2136,514,138,15110
"Separado(a) (002)",1463,139,46,31,1248
"Casado(a) (003)",33087,3128,1546,342,28098
"Viudo(a) (004)",4444,222,80,35,4108
"Divorciado(a) (005)",166,12,14,3,139
"Soltero(a) (006)",36577,10335,1069,467,24731
"Hombres (008)",48063,7224,1568,617,38695
"Conviviente (009)",8743,654,247,85,7767
"Separado(a) (010)",388,19,14,15,340
"Casado(a) (011)",16434,1104,765,210,14376
"Viudo(a) (012)",1347,53,21,8,1265
"Divorciado(a) (013)",68,7,4,1,56
"Soltero(a) (014)",21083,5387,517,298,14891
"Mujeres (016)",45560,8748,1701,399,34739
"Conviviente (017)",9143,1482,267,53,7343
"Separado(a) (018)",1075,120,32,16,908
"Casado(a) (019)",16653,2024,781,132,13722
"Viudo(a) (020)",3097,169,59,27,2843
"Divorciado(a) (021)",98,5,10,2,83
"Soltero(a) (022)",15494,4948,552,169,9840
,,,,,
"URBANA (024)",12162,1567,2243,677,7719
"Conviviente (025)",2362,246,340,70,1718
"Separado(a) (026)",283,28,27,23,206
"Casado(a) (027)",3897,330,1055,232,2295
"Viudo(a) (028)",520,33,63,17,408
"Divorciado(a) (029)",46,4,14,1,29
"Soltero(a) (030)",5054,926,744,334,3063
"Hombres (032)",6037,675,1055,446,3888
"Conviviente (033)",1163,87,169,44,873
"Separado(a) (034)",81,5,9,11,56
"Casado(a) (035)",1968,136,506,151,1186
"Viudo(a) (036)",135,7,14,,114
"Divorciado(a) (037)",20,1,4,,15
"Soltero(a) (038)",2670,439,353,240,1644
"Mujeres (040)",6125,892,1188,231,3831
"Conviviente (041)",1199,159,171,26,845
"Separado(a) (042)",202,23,18,12,150
"Casado(a) (043)",1929,194,549,81,1109
"Viudo(a) (044)",385,26,49,17,294
"Divorciado(a) (045)",26,3,10,1,14
"Soltero(a) (046)",2384,487,391,94,1419
,,,,,
"RURAL (048)",81461,14405,1026,339,65715
"Conviviente (049)",15524,1890,174,68,13392
"Separado(a) (050)",1180,111,19,8,1042
"Casado(a) (051)",29190,2798,491,110,25803
"Viudo(a) (052)",3924,189,17,18,3700
"Divorciado(a) (053)",120,8,,2,110
"Soltero(a) (054)",31523,9409,325,133,21668
"Hombres (056)",42026,6549,513,171,34807
"Conviviente (057)",7580,567,78,41,6894
"Separado(a) (058)",307,14,5,4,284
"Casado(a) (059)",14466,968,259,59,13190
"Viudo(a) (060)",1212,46,7,8,1151
"Divorciado(a) (061)",48,6,,1,41
"Soltero(a) (062)",18413,4948,164,58,13247
"Mujeres (064)",39435,7856,513,168,30908
"Conviviente (065)",7944,1323,96,27,6498
"Separado(a) (066)",873,97,14,4,758
"Casado(a) (067)",14724,1830,232,51,12613
"Viudo(a) (068)",2712,143,10,10,2549
"Divorciado(a) (069)",72,2,,1,69
"Soltero(a) (070)",13110,4461,161,75,8421
