"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia NAZCA (000)",45039,2976,10885,2299,29058
"Conviviente (001)",12919,723,2250,489,9494
"Separado(a) (002)",1882,87,306,79,1413
"Casado(a) (003)",11649,353,5044,870,5475
"Viudo(a) (004)",1600,60,454,84,1005
"Divorciado(a) (005)",243,7,76,20,141
"Soltero(a) (006)",16746,1746,2755,757,11530
"Hombres (008)",23020,1329,5835,1418,14560
"Conviviente (009)",6378,261,1289,324,4531
"Separado(a) (010)",666,19,146,42,460
"Casado(a) (011)",5972,156,2678,518,2682
"Viudo(a) (012)",447,10,130,29,279
"Divorciado(a) (013)",112,3,40,9,60
"Soltero(a) (014)",9445,880,1552,496,6548
"Mujeres (016)",22019,1647,5050,881,14498
"Conviviente (017)",6541,462,961,165,4963
"Separado(a) (018)",1216,68,160,37,953
"Casado(a) (019)",5677,197,2366,352,2793
"Viudo(a) (020)",1153,50,324,55,726
"Divorciado(a) (021)",131,4,36,11,81
"Soltero(a) (022)",7301,866,1203,261,4982
,,,,,
"URBANA (024)",39406,2370,10274,2136,24798
"Conviviente (025)",11098,603,2110,446,7975
"Separado(a) (026)",1687,76,291,76,1247
"Casado(a) (027)",10279,314,4753,817,4484
"Viudo(a) (028)",1367,53,380,73,864
"Divorciado(a) (029)",232,7,75,20,131
"Soltero(a) (030)",14743,1317,2665,704,10097
"Hombres (032)",19907,1021,5478,1305,12219
"Conviviente (033)",5463,221,1204,294,3770
"Separado(a) (034)",573,13,136,40,385
"Casado(a) (035)",5245,137,2508,485,2173
"Viudo(a) (036)",368,9,105,21,234
"Divorciado(a) (037)",104,3,39,9,53
"Soltero(a) (038)",8154,638,1486,456,5604
"Mujeres (040)",19499,1349,4796,831,12579
"Conviviente (041)",5635,382,906,152,4205
"Separado(a) (042)",1114,63,155,36,862
"Casado(a) (043)",5034,177,2245,332,2311
"Viudo(a) (044)",999,44,275,52,630
"Divorciado(a) (045)",128,4,36,11,78
"Soltero(a) (046)",6589,679,1179,248,4493
,,,,,
"RURAL (048)",5633,606,611,163,4260
"Conviviente (049)",1821,120,140,43,1519
"Separado(a) (050)",195,11,15,3,166
"Casado(a) (051)",1370,39,291,53,991
"Viudo(a) (052)",233,7,74,11,141
"Divorciado(a) (053)",11,,1,,10
"Soltero(a) (054)",2003,429,90,53,1433
"Hombres (056)",3113,308,357,113,2341
"Conviviente (057)",915,40,85,30,761
"Separado(a) (058)",93,6,10,2,75
"Casado(a) (059)",727,19,170,33,509
"Viudo(a) (060)",79,1,25,8,45
"Divorciado(a) (061)",8,,1,,7
"Soltero(a) (062)",1291,242,66,40,944
"Mujeres (064)",2520,298,254,50,1919
"Conviviente (065)",906,80,55,13,758
"Separado(a) (066)",102,5,5,1,91
"Casado(a) (067)",643,20,121,20,482
"Viudo(a) (068)",154,6,49,3,96
"Divorciado(a) (069)",3,,,,3
"Soltero(a) (070)",712,187,24,13,489
