"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia BOLIVAR (000)",4301,600,631,2192,30,625,101,122
"Agric., ganadería, caza y silvicultura (001)",2576,6,292,1788,23,467,,
"Explotación de minas y canteras (003)",19,,17,2,,,,
"Industrias manufactureras (004)",120,,24,86,,10,,
"Suministro de electricidad, gas y agua (005)",1,1,,,,,,
"Construcción (006)",221,3,162,38,,18,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",175,17,3,118,5,32,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",5,,2,3,,,,
"Comercio al por mayor (009)",12,3,,5,1,3,,
"Comercio al por menor (010)",158,14,1,110,4,29,,
"Hoteles y restaurantes (011)",88,6,5,42,,35,,
"Trans., almac. y comunicaciones (012)",54,15,14,24,,1,,
"Intermediación financiera (013)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (014)",28,24,,1,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",122,107,15,,,,,
"Enseñanza (016)",366,356,,10,,,,
"Servicios sociales y de salud (017)",45,39,,5,,1,,
"Otras activ. serv.comun.soc y personales (018)",36,11,9,11,1,4,,
"Hogares privados con servicio doméstico (019)",101,,,,,,101,
"Actividad economica no especificada (021)",225,13,90,67,1,54,,
"Desocupado (022)",122,,,,,,,122
"Hombres (023)",3493,356,553,1989,28,455,12,100
"Agric., ganadería, caza y silvicultura (024)",2435,6,262,1740,23,404,,
"Explotación de minas y canteras (026)",19,,17,2,,,,
"Industrias manufactureras (027)",87,,19,63,,5,,
"Suministro de electricidad, gas y agua (028)",1,1,,,,,,
"Construcción (029)",218,3,159,38,,18,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",92,8,3,68,3,10,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",5,,2,3,,,,
"Comercio al por mayor (032)",4,1,,2,1,,,
"Comercio al por menor (033)",83,7,1,63,2,10,,
"Hoteles y restaurantes (034)",8,1,1,5,,1,,
"Trans., almac. y comunicaciones (035)",43,9,10,23,,1,,
"Intermediación financiera (036)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (037)",21,19,,1,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",95,80,15,,,,,
"Enseñanza (039)",201,195,,6,,,,
"Servicios sociales y de salud (040)",22,17,,4,,1,,
"Otras activ. serv.comun.soc y personales (041)",15,7,4,3,1,,,
"Hogares privados con servicio doméstico (042)",12,,,,,,12,
"Actividad economica no especificada (044)",122,8,63,36,1,14,,
"Desocupado (045)",100,,,,,,,100
"Mujeres (046)",808,244,78,203,2,170,89,22
"Agric., ganadería, caza y silvicultura (047)",141,,30,48,,63,,
"Industrias manufactureras (050)",33,,5,23,,5,,
"Construcción (052)",3,,3,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",83,9,,50,2,22,,
"Comercio al por mayor (055)",8,2,,3,,3,,
"Comercio al por menor (056)",75,7,,47,2,19,,
"Hoteles y restaurantes (057)",80,5,4,37,,34,,
"Trans., almac. y comunicaciones (058)",11,6,4,1,,,,
"Activid.inmobil., empres. y alquileres (060)",7,5,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",27,27,,,,,,
"Enseñanza (062)",165,161,,4,,,,
"Servicios sociales y de salud (063)",23,22,,1,,,,
"Otras activ. serv.comun.soc y personales (064)",21,4,5,8,,4,,
"Hogares privados con servicio doméstico (065)",89,,,,,,89,
"Actividad economica no especificada (067)",103,5,27,31,,40,,
,,,,,,,,
"URBANA (068)",1719,501,276,628,7,168,71,68
"Agric., ganadería, caza y silvicultura (069)",560,3,87,388,2,80,,
"Explotación de minas y canteras (071)",5,,3,2,,,,
"Industrias manufactureras (072)",84,,21,56,,7,,
"Suministro de electricidad, gas y agua (073)",1,1,,,,,,
"Construcción (074)",129,3,101,18,,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",124,14,3,76,3,28,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",4,,2,2,,,,
"Comercio al por mayor (077)",10,2,,4,1,3,,
"Comercio al por menor (078)",110,12,1,70,2,25,,
"Hoteles y restaurantes (079)",55,6,1,31,,17,,
"Trans., almac. y comunicaciones (080)",43,13,13,16,,1,,
"Intermediación financiera (081)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (082)",26,22,,1,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",117,102,15,,,,,
"Enseñanza (084)",282,278,,4,,,,
"Servicios sociales y de salud (085)",41,37,,3,,1,,
"Otras activ. serv.comun.soc y personales (086)",33,11,8,10,1,3,,
"Hogares privados con servicio doméstico (087)",71,,,,,,71,
"Actividad economica no especificada (089)",78,9,24,23,1,21,,
"Desocupado (090)",68,,,,,,,68
"Hombres (091)",1213,294,233,525,6,97,5,53
"Agric., ganadería, caza y silvicultura (092)",525,3,74,378,2,68,,
"Explotación de minas y canteras (094)",5,,3,2,,,,
"Industrias manufactureras (095)",60,,16,42,,2,,
"Suministro de electricidad, gas y agua (096)",1,1,,,,,,
"Construcción (097)",126,3,98,18,,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",60,6,3,41,2,8,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",4,,2,2,,,,
"Comercio al por mayor (100)",2,,,1,1,,,
"Comercio al por menor (101)",54,6,1,38,1,8,,
"Hoteles y restaurantes (102)",7,1,,5,,1,,
"Trans., almac. y comunicaciones (103)",33,7,9,16,,1,,
"Intermediación financiera (104)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (105)",20,18,,1,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",91,76,15,,,,,
"Enseñanza (107)",152,149,,3,,,,
"Servicios sociales y de salud (108)",19,16,,2,,1,,
"Otras activ. serv.comun.soc y personales (109)",14,7,4,2,1,,,
"Hogares privados con servicio doméstico (110)",5,,,,,,5,
"Actividad economica no especificada (112)",40,5,11,15,1,8,,
"Desocupado (113)",53,,,,,,,53
"Mujeres (114)",506,207,43,103,1,71,66,15
"Agric., ganadería, caza y silvicultura (115)",35,,13,10,,12,,
"Industrias manufactureras (118)",24,,5,14,,5,,
"Construcción (120)",3,,3,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",64,8,,35,1,20,,
"Comercio al por mayor (123)",8,2,,3,,3,,
"Comercio al por menor (124)",56,6,,32,1,17,,
"Hoteles y restaurantes (125)",48,5,1,26,,16,,
"Trans., almac. y comunicaciones (126)",10,6,4,,,,,
"Activid.inmobil., empres. y alquileres (128)",6,4,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",26,26,,,,,,
"Enseñanza (130)",130,129,,1,,,,
"Servicios sociales y de salud (131)",22,21,,1,,,,
"Otras activ. serv.comun.soc y personales (132)",19,4,4,8,,3,,
"Hogares privados con servicio doméstico (133)",66,,,,,,66,
