"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia LUCANAS (000)",24581,451,6888,8025,6337,2880
"Empleado (001)",3480,12,822,1716,882,48
"Obrero (002)",4506,38,1823,1420,939,286
"Trabajador independiente (003)",12012,60,2551,3764,3549,2088
"Empleador o patrono (004)",194,,54,53,57,30
"Trabajador familiar no remunerado (005)",3112,312,980,709,732,379
"Trabajador del hogar (006)",276,11,161,67,27,10
"Desocupado (008)",1001,18,497,296,151,39
"Hombres (009)",16832,300,4812,5388,4296,2036
"Empleado (010)",1959,7,397,941,577,37
"Obrero (011)",3794,32,1614,1222,731,195
"Trabajador independiente (012)",8697,46,1810,2649,2584,1608
"Empleador o patrono (013)",144,,35,38,47,24
"Trabajador familiar no remunerado (014)",1464,202,594,309,222,137
"Trabajador del hogar (015)",32,2,18,3,6,3
"Desocupado (017)",742,11,344,226,129,32
"Mujeres (018)",7749,151,2076,2637,2041,844
"Empleado (019)",1521,5,425,775,305,11
"Obrero (020)",712,6,209,198,208,91
"Trabajador independiente (021)",3315,14,741,1115,965,480
"Empleador o patrono (022)",50,,19,15,10,6
"Trabajador familiar no remunerado (023)",1648,110,386,400,510,242
"Trabajador del hogar (024)",244,9,143,64,21,7
"Desocupado (026)",259,7,153,70,22,7
,,,,,,
"URBANA (027)",14537,276,3884,5035,3786,1556
"Empleado (028)",2947,10,668,1446,780,43
"Obrero (029)",2076,24,780,665,465,142
"Trabajador independiente (030)",6871,43,1455,2267,1980,1126
"Empleador o patrono (031)",124,,34,28,41,21
"Trabajador familiar no remunerado (032)",1681,184,519,385,400,193
"Trabajador del hogar (033)",223,7,128,60,21,7
"Desocupado (035)",615,8,300,184,99,24
"Hombres (036)",9182,180,2462,3094,2417,1029
"Empleado (037)",1682,5,327,802,514,34
"Obrero (038)",1681,23,665,550,349,94
"Trabajador independiente (039)",4592,33,949,1454,1350,806
"Empleador o patrono (040)",91,,21,19,33,18
"Trabajador familiar no remunerado (041)",676,115,286,130,86,59
"Trabajador del hogar (042)",16,2,10,2,1,1
"Desocupado (044)",444,2,204,137,84,17
"Mujeres (045)",5355,96,1422,1941,1369,527
"Empleado (046)",1265,5,341,644,266,9
"Obrero (047)",395,1,115,115,116,48
"Trabajador independiente (048)",2279,10,506,813,630,320
"Empleador o patrono (049)",33,,13,9,8,3
"Trabajador familiar no remunerado (050)",1005,69,233,255,314,134
"Trabajador del hogar (051)",207,5,118,58,20,6
"Desocupado (053)",171,6,96,47,15,7
,,,,,,
"RURAL (054)",10044,175,3004,2990,2551,1324
"Empleado (055)",533,2,154,270,102,5
"Obrero (056)",2430,14,1043,755,474,144
"Trabajador independiente (057)",5141,17,1096,1497,1569,962
"Empleador o patrono (058)",70,,20,25,16,9
"Trabajador familiar no remunerado (059)",1431,128,461,324,332,186
"Trabajador del hogar (060)",53,4,33,7,6,3
"Desocupado (062)",386,10,197,112,52,15
"Hombres (063)",7650,120,2350,2294,1879,1007
"Empleado (064)",277,2,70,139,63,3
"Obrero (065)",2113,9,949,672,382,101
"Trabajador independiente (066)",4105,13,861,1195,1234,802
"Empleador o patrono (067)",53,,14,19,14,6
"Trabajador familiar no remunerado (068)",788,87,308,179,136,78
"Trabajador del hogar (069)",16,,8,1,5,2
"Desocupado (071)",298,9,140,89,45,15
"Mujeres (072)",2394,55,654,696,672,317
"Empleado (073)",256,,84,131,39,2
"Obrero (074)",317,5,94,83,92,43
"Trabajador independiente (075)",1036,4,235,302,335,160
"Empleador o patrono (076)",17,,6,6,2,3
"Trabajador familiar no remunerado (077)",643,41,153,145,196,108
"Trabajador del hogar (078)",37,4,25,6,1,1
"Desocupado (080)",88,1,57,23,7,
