"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CHUMBIVILCAS (000)",22877,1664,1791,12589,135,6589,109
"Conviviente (001)",7674,618,676,4326,40,1992,22
"Separado(a) (002)",443,51,29,293,3,65,2
"Casado(a) (003)",9629,510,601,5769,56,2683,10
"Viudo(a) (004)",1353,12,60,1022,7,247,5
"Divorciado(a) (005)",95,5,12,66,,11,1
"Soltero(a) (006)",3683,468,413,1113,29,1591,69
"Hombres (008)",14227,1051,1513,9365,90,2175,33
"Conviviente (009)",4866,418,564,3350,22,503,9
"Separado(a) (010)",126,14,18,85,,9,
"Casado(a) (011)",6083,363,511,4626,46,537,
"Viudo(a) (012)",585,3,38,477,1,65,1
"Divorciado(a) (013)",37,2,7,24,,3,1
"Soltero(a) (014)",2530,251,375,803,21,1058,22
"Mujeres (016)",8650,613,278,3224,45,4414,76
"Conviviente (017)",2808,200,112,976,18,1489,13
"Separado(a) (018)",317,37,11,208,3,56,2
"Casado(a) (019)",3546,147,90,1143,10,2146,10
"Viudo(a) (020)",768,9,22,545,6,182,4
"Divorciado(a) (021)",58,3,5,42,,8,
"Soltero(a) (022)",1153,217,38,310,8,533,47
,,,,,,,
"URBANA (024)",5696,1318,757,2659,49,857,56
"Conviviente (025)",2136,502,303,1039,14,268,10
"Separado(a) (026)",170,48,13,89,2,18,
"Casado(a) (027)",1977,401,220,1042,16,295,3
"Viudo(a) (028)",177,10,18,124,1,23,1
"Divorciado(a) (029)",30,5,8,14,,3,
"Soltero(a) (030)",1206,352,195,351,16,250,42
"Hombres (032)",3446,818,671,1606,28,306,17
"Conviviente (033)",1307,336,269,631,6,60,5
"Separado(a) (034)",41,13,9,17,,2,
"Casado(a) (035)",1229,280,192,677,12,68,
"Viudo(a) (036)",62,1,11,42,,8,
"Divorciado(a) (037)",12,2,6,3,,1,
"Soltero(a) (038)",795,186,184,236,10,167,12
"Mujeres (040)",2250,500,86,1053,21,551,39
"Conviviente (041)",829,166,34,408,8,208,5
"Separado(a) (042)",129,35,4,72,2,16,
"Casado(a) (043)",748,121,28,365,4,227,3
"Viudo(a) (044)",115,9,7,82,1,15,1
"Divorciado(a) (045)",18,3,2,11,,2,
"Soltero(a) (046)",411,166,11,115,6,83,30
,,,,,,,
"RURAL (048)",17181,346,1034,9930,86,5732,53
"Conviviente (049)",5538,116,373,3287,26,1724,12
"Separado(a) (050)",273,3,16,204,1,47,2
"Casado(a) (051)",7652,109,381,4727,40,2388,7
"Viudo(a) (052)",1176,2,42,898,6,224,4
"Divorciado(a) (053)",65,,4,52,,8,1
"Soltero(a) (054)",2477,116,218,762,13,1341,27
"Hombres (056)",10781,233,842,7759,62,1869,16
"Conviviente (057)",3559,82,295,2719,16,443,4
"Separado(a) (058)",85,1,9,68,,7,
"Casado(a) (059)",4854,83,319,3949,34,469,
"Viudo(a) (060)",523,2,27,435,1,57,1
"Divorciado(a) (061)",25,,1,21,,2,1
"Soltero(a) (062)",1735,65,191,567,11,891,10
"Mujeres (064)",6400,113,192,2171,24,3863,37
"Conviviente (065)",1979,34,78,568,10,1281,8
"Separado(a) (066)",188,2,7,136,1,40,2
"Casado(a) (067)",2798,26,62,778,6,1919,7
"Viudo(a) (068)",653,,15,463,5,167,3
"Divorciado(a) (069)",40,,3,31,,6,
"Soltero(a) (070)",742,51,27,195,2,450,17
