"CUADRO Nº 18: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia HUAYLAS (000)",15872,2273,3052,7839,255,2241,212
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",49,47,,,2,,
"Profes., científicos e intelectuales (002)",1043,882,,145,15,1,
"Técnicos de nivel medio y trab. asimilados (003)",372,244,,105,18,5,
"Jefes y empleados de oficina (004)",423,417,,,,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",1619,253,19,1153,25,169,
"Agricult.trabaj. calif.agrop. y pesqueros (006)",5178,3,1,5020,154,,
"Obreros y oper.minas, cant., ind.manuf.y otros (007)",733,,332,355,23,23,
"Obreros construc.,conf., papel, fab., instr. (008)",983,97,289,576,12,9,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (009)",5116,219,2338,415,2,1930,212
"Otra (010)",87,87,,,,,
"Ocupación no especificada (011)",269,24,73,70,4,98,
"Hombres (012)",11543,1295,2499,6266,216,1263,4
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (013)",36,34,,,2,,
"Profes., científicos e intelectuales (014)",526,428,,84,14,,
"Técnicos de nivel medio y trab. asimilados (015)",227,135,,78,13,1,
"Jefes y empleados de oficina (016)",209,206,,,,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (017)",630,157,10,409,13,41,
"Agricult.trabaj. calif.agrop. y pesqueros (018)",4783,3,1,4639,140,,
"Obreros y oper.minas, cant., ind.manuf.y otros (019)",660,,306,314,21,19,
"Obreros construc.,conf., papel, fab., instr. (020)",969,97,283,570,10,9,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (021)",3337,142,1868,156,1,1166,4
"Otra (022)",85,85,,,,,
"Ocupación no especificada (023)",81,8,31,16,2,24,
"Mujeres (024)",4329,978,553,1573,39,978,208
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (025)",13,13,,,,,
"Profes., científicos e intelectuales (026)",517,454,,61,1,1,
"Técnicos de nivel medio y trab. asimilados (027)",145,109,,27,5,4,
"Jefes y empleados de oficina (028)",214,211,,,,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (029)",989,96,9,744,12,128,
"Agricult.trabaj. calif.agrop. y pesqueros (030)",395,,,381,14,,
"Obreros y oper.minas, cant., ind.manuf.y otros (031)",73,,26,41,2,4,
"Obreros construc.,conf., papel, fab., instr. (032)",14,,6,6,2,,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (033)",1779,77,470,259,1,764,208
"Otra (034)",2,2,,,,,
"Ocupación no especificada (035)",188,16,42,54,2,74,
,,,,,,,
"URBANA (036)",6568,1909,1190,2817,90,399,163
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",40,38,,,2,,
"Profes., científicos e intelectuales (038)",908,766,,128,13,1,
"Técnicos de nivel medio y trab. asimilados (039)",307,211,,79,13,4,
"Jefes y empleados de oficina (040)",345,340,,,,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1293,214,12,919,20,128,
"Agricult.trabaj. calif.agrop. y pesqueros (042)",615,1,,601,13,,
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",507,,205,271,17,14,
"Obreros construc.,conf., papel, fab., instr. (044)",720,78,198,436,7,1,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (045)",1671,167,763,343,1,234,163
"Otra (046)",81,81,,,,,
"Ocupación no especificada (047)",81,13,12,40,4,12,
"Hombres (048)",4040,1058,943,1783,69,185,2
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",30,28,,,2,,
"Profes., científicos e intelectuales (050)",447,361,,74,12,,
"Técnicos de nivel medio y trab. asimilados (051)",178,113,,55,9,1,
"Jefes y empleados de oficina (052)",160,158,,,,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",516,135,8,329,10,34,
"Agricult.trabaj. calif.agrop. y pesqueros (054)",533,1,,521,11,,
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",454,,186,241,17,10,
"Obreros construc.,conf., papel, fab., instr. (056)",708,78,192,432,5,1,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (057)",911,101,554,121,1,132,2
"Otra (058)",79,79,,,,,
"Ocupación no especificada (059)",24,4,3,10,2,5,
"Mujeres (060)",2528,851,247,1034,21,214,161
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",10,10,,,,,
"Profes., científicos e intelectuales (062)",461,405,,54,1,1,
"Técnicos de nivel medio y trab. asimilados (063)",129,98,,24,4,3,
"Jefes y empleados de oficina (064)",185,182,,,,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",777,79,4,590,10,94,
"Agricult.trabaj. calif.agrop. y pesqueros (066)",82,,,80,2,,
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",53,,19,30,,4,
"Obreros construc.,conf., papel, fab., instr. (068)",12,,6,4,2,,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (069)",760,66,209,222,,102,161
"Otra (070)",2,2,,,,,
"Ocupación no especificada (071)",57,9,9,30,2,7,
,,,,,,,
"RURAL (072)",9304,364,1862,5022,165,1842,49
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",9,9,,,,,
"Profes., científicos e intelectuales (074)",135,116,,17,2,,
"Técnicos de nivel medio y trab. asimilados (075)",65,33,,26,5,1,
"Jefes y empleados de oficina (076)",78,77,,,,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",326,39,7,234,5,41,
"Agricult.trabaj. calif.agrop. y pesqueros (078)",4563,2,1,4419,141,,
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",226,,127,84,6,9,
"Obreros construc.,conf., papel, fab., instr. (080)",263,19,91,140,5,8,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (081)",3445,52,1575,72,1,1696,49
"Otra (082)",6,6,,,,,
"Ocupación no especificada (083)",188,11,61,30,,86,
"Hombres (084)",7503,237,1556,4483,147,1078,2
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",6,6,,,,,
"Profes., científicos e intelectuales (086)",79,67,,10,2,,
"Técnicos de nivel medio y trab. asimilados (087)",49,22,,23,4,,
"Jefes y empleados de oficina (088)",49,48,,,,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",114,22,2,80,3,7,
"Agricult.trabaj. calif.agrop. y pesqueros (090)",4250,2,1,4118,129,,
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",206,,120,73,4,9,
"Obreros construc.,conf., papel, fab., instr. (092)",261,19,91,138,5,8,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (093)",2426,41,1314,35,,1034,2
"Otra (094)",6,6,,,,,
"Ocupación no especificada (095)",57,4,28,6,,19,
"Mujeres (096)",1801,127,306,539,18,764,47
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",3,3,,,,,
"Profes., científicos e intelectuales (098)",56,49,,7,,,
