"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia REQUENA (000)",21522,2637,2666,10807,396,3646,578,792
"Agric., ganadería, caza y silvicultura (001)",12150,12,1314,7715,268,2841,,
"Pesca (002)",1208,1,485,234,,488,,
"Explotación de minas y canteras (003)",7,2,5,,,,,
"Industrias manufactureras (004)",535,15,179,306,26,9,,
"Suministro de electricidad, gas y agua (005)",28,10,9,8,,1,,
"Construcción (006)",286,6,212,62,6,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",1846,148,31,1391,59,217,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",78,3,8,60,3,4,,
"Comercio al por mayor (009)",73,5,2,49,7,10,,
"Comercio al por menor (010)",1695,140,21,1282,49,203,,
"Hoteles y restaurantes (011)",476,77,43,321,9,26,,
"Trans., almac. y comunicaciones (012)",515,70,116,304,14,11,,
"Intermediación financiera (013)",12,9,,3,,,,
"Activid.inmobil., empres. y alquileres (014)",148,113,12,21,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",448,396,52,,,,,
"Enseñanza (016)",1491,1427,1,56,1,6,,
"Servicios sociales y de salud (017)",129,115,2,12,,,,
"Otras activ. serv.comun.soc y personales (018)",200,80,32,82,2,4,,
"Hogares privados con servicio doméstico (019)",578,,,,,,578,
"Actividad economica no especificada (021)",673,156,173,292,9,43,,
"Desocupado (022)",792,,,,,,,792
"Hombres (023)",15119,1616,2214,8522,323,1803,58,583
"Agric., ganadería, caza y silvicultura (024)",9238,10,1025,6733,235,1235,,
"Pesca (025)",1150,1,461,229,,459,,
"Explotación de minas y canteras (026)",7,2,5,,,,,
"Industrias manufactureras (027)",424,12,172,217,19,4,,
"Suministro de electricidad, gas y agua (028)",27,10,9,8,,,,
"Construcción (029)",281,6,208,61,6,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",959,98,30,726,40,65,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",72,3,8,56,2,3,,
"Comercio al por mayor (032)",53,5,2,37,5,4,,
"Comercio al por menor (033)",834,90,20,633,33,58,,
"Hoteles y restaurantes (034)",81,21,7,48,1,4,,
"Trans., almac. y comunicaciones (035)",496,67,111,296,13,9,,
"Intermediación financiera (036)",9,8,,1,,,,
"Activid.inmobil., empres. y alquileres (037)",111,83,8,18,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",355,318,37,,,,,
"Enseñanza (039)",805,779,1,22,1,2,,
"Servicios sociales y de salud (040)",77,66,2,9,,,,
"Otras activ. serv.comun.soc y personales (041)",107,56,12,35,1,3,,
"Hogares privados con servicio doméstico (042)",58,,,,,,58,
"Actividad economica no especificada (044)",351,79,126,119,5,22,,
"Desocupado (045)",583,,,,,,,583
"Mujeres (046)",6403,1021,452,2285,73,1843,520,209
"Agric., ganadería, caza y silvicultura (047)",2912,2,289,982,33,1606,,
"Pesca (048)",58,,24,5,,29,,
"Industrias manufactureras (050)",111,3,7,89,7,5,,
"Suministro de electricidad, gas y agua (051)",1,,,,,1,,
"Construcción (052)",5,,4,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",887,50,1,665,19,152,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",6,,,4,1,1,,
"Comercio al por mayor (055)",20,,,12,2,6,,
"Comercio al por menor (056)",861,50,1,649,16,145,,
"Hoteles y restaurantes (057)",395,56,36,273,8,22,,
"Trans., almac. y comunicaciones (058)",19,3,5,8,1,2,,
"Intermediación financiera (059)",3,1,,2,,,,
"Activid.inmobil., empres. y alquileres (060)",37,30,4,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",93,78,15,,,,,
"Enseñanza (062)",686,648,,34,,4,,
"Servicios sociales y de salud (063)",52,49,,3,,,,
"Otras activ. serv.comun.soc y personales (064)",93,24,20,47,1,1,,
"Hogares privados con servicio doméstico (065)",520,,,,,,520,
"Actividad economica no especificada (067)",322,77,47,173,4,21,,
,,,,,,,,
"URBANA (068)",12255,2251,1729,5606,233,1448,407,581
"Agric., ganadería, caza y silvicultura (069)",4872,12,655,3085,119,1001,,
"Pesca (070)",630,1,337,116,,176,,
"Explotación de minas y canteras (071)",2,1,1,,,,,
"Industrias manufactureras (072)",464,14,152,268,23,7,,
"Suministro de electricidad, gas y agua (073)",28,10,9,8,,1,,
"Construcción (074)",248,5,183,54,6,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",1579,145,27,1176,49,182,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",71,3,8,53,3,4,,
"Comercio al por mayor (077)",57,4,2,38,5,8,,
"Comercio al por menor (078)",1451,138,17,1085,41,170,,
"Hoteles y restaurantes (079)",430,75,13,309,8,25,,
"Trans., almac. y comunicaciones (080)",487,67,108,287,14,11,,
"Intermediación financiera (081)",12,9,,3,,,,
"Activid.inmobil., empres. y alquileres (082)",145,112,11,20,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",425,379,46,,,,,
"Enseñanza (084)",1160,1106,1,48,1,4,,
"Servicios sociales y de salud (085)",112,102,2,8,,,,
"Otras activ. serv.comun.soc y personales (086)",184,71,29,78,2,4,,
"Hogares privados con servicio doméstico (087)",407,,,,,,407,
"Actividad economica no especificada (089)",489,142,155,146,9,37,,
"Desocupado (090)",581,,,,,,,581
"Hombres (091)",8212,1357,1473,4032,175,721,36,418
"Agric., ganadería, caza y silvicultura (092)",3721,10,515,2635,99,462,,
"Pesca (093)",594,1,317,113,,163,,
"Explotación de minas y canteras (094)",2,1,1,,,,,
"Industrias manufactureras (095)",362,11,147,185,16,3,,
"Suministro de electricidad, gas y agua (096)",27,10,9,8,,,,
"Construcción (097)",245,5,181,53,6,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",777,95,26,571,32,53,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",65,3,8,49,2,3,,
"Comercio al por mayor (100)",40,4,2,27,3,4,,
"Comercio al por menor (101)",672,88,16,495,27,46,,
"Hoteles y restaurantes (102)",77,20,6,47,,4,,
"Trans., almac. y comunicaciones (103)",469,65,103,279,13,9,,
"Intermediación financiera (104)",9,8,,1,,,,
"Activid.inmobil., empres. y alquileres (105)",108,82,7,17,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",337,305,32,,,,,
"Enseñanza (107)",586,566,1,16,1,2,,
"Servicios sociales y de salud (108)",67,59,2,6,,,,
"Otras activ. serv.comun.soc y personales (109)",95,48,10,33,1,3,,
"Hogares privados con servicio doméstico (110)",36,,,,,,36,
"Actividad economica no especificada (112)",282,71,116,68,5,22,,
"Desocupado (113)",418,,,,,,,418
"Mujeres (114)",4043,894,256,1574,58,727,371,163
"Agric., ganadería, caza y silvicultura (115)",1151,2,140,450,20,539,,
"Pesca (116)",36,,20,3,,13,,
"Industrias manufactureras (118)",102,3,5,83,7,4,,
