"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",965,82,241,319,234,89
"Ocupación no especificada (037)",225,1,51,72,66,35
"Desocupado (038)",38,,24,8,4,2
,,,,,,
"URBANA (039)",3717,151,827,1254,1036,449
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",30,,2,15,13,
"Profes., científicos e intelectuales (041)",267,,76,134,57,
"Técnicos de nivel medio y trab.asimilados (042)",52,,18,25,8,1
"Jefes y empleados de oficina (043)",70,,26,28,14,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",354,10,81,129,93,41
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1544,2,200,492,549,301
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",84,1,29,24,27,3
"Obreros construc., conf., papel, fab., instr. (047)",186,1,61,75,47,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",895,133,271,240,176,75
"Otra (049)",35,,5,26,4,
"Ocupación no especificada (050)",135,4,31,41,37,22
"Desocupado (051)",65,,27,25,11,2
"Hombres (052)",2547,93,537,848,747,322
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",24,,1,13,10,
"Profes., científicos e intelectuales (054)",137,,29,63,45,
"Técnicos de nivel medio y trab.asimilados (055)",35,,12,14,8,1
"Jefes y empleados de oficina (056)",45,,12,19,12,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",74,4,20,24,16,10
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1352,1,175,440,473,263
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",61,1,19,19,20,2
"Obreros construc., conf., papel, fab., instr. (060)",182,1,57,75,47,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",494,83,176,115,88,32
"Otra (062)",35,,5,26,4,
"Ocupación no especificada (063)",62,3,14,21,15,9
"Desocupado (064)",46,,17,19,9,1
"Mujeres (065)",1170,58,290,406,289,127
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",6,,1,2,3,
"Profes., científicos e intelectuales (067)",130,,47,71,12,
"Técnicos de nivel medio y trab.asimilados (068)",17,,6,11,,
"Jefes y empleados de oficina (069)",25,,14,9,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",280,6,61,105,77,31
"Agricult.trabaj. calif. agrop. y pesqueros (071)",192,1,25,52,76,38
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",23,,10,5,7,1
"Obreros construc., conf., papel, fab., instr. (073)",4,,4,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",401,50,95,125,88,43
"Ocupación no especificada (076)",73,1,17,20,22,13
"Desocupado (077)",19,,10,6,2,1
,,,,,,
"RURAL (078)",5502,100,1320,1829,1601,652
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",9,,,7,2,
"Profes., científicos e intelectuales (080)",82,,33,37,12,
"Técnicos de nivel medio y trab.asimilados (081)",20,,8,7,4,1
"Jefes y empleados de oficina (082)",20,,11,6,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",187,1,68,64,47,7
"Agricult.trabaj. calif. agrop. y pesqueros (084)",3067,9,478,1023,1067,490
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",68,,20,30,13,5
"Obreros construc., conf., papel, fab., instr. (086)",139,,54,61,20,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",1532,88,525,468,348,103
"Otra (088)",1,,,1,,
"Ocupación no especificada (089)",251,,63,80,70,38
"Desocupado (090)",126,2,60,45,15,4
"Hombres (091)",4323,66,1025,1457,1275,500
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",8,,,6,2,
"Profes., científicos e intelectuales (093)",46,,17,19,10,
"Técnicos de nivel medio y trab.asimilados (094)",14,,4,5,4,1
"Jefes y empleados de oficina (095)",13,,4,6,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",39,,19,14,6,
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2833,8,453,974,981,417
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",58,,20,26,9,3
"Obreros construc., conf., papel, fab., instr. (099)",137,,54,61,19,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",968,56,379,274,202,57
"Otra (101)",1,,,1,,
"Ocupación no especificada (102)",99,,29,28,26,16
"Desocupado (103)",107,2,46,43,13,3
"Mujeres (104)",1179,34,295,372,326,152
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,,1,,
"Profes., científicos e intelectuales (106)",36,,16,18,2,
"Técnicos de nivel medio y trab.asimilados (107)",6,,4,2,,
"Jefes y empleados de oficina (108)",7,,7,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",148,1,49,50,41,7
"Agricult.trabaj. calif. agrop. y pesqueros (110)",234,1,25,49,86,73
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",10,,,4,4,2
"Obreros construc., conf., papel, fab., instr. (112)",2,,,,1,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",564,32,146,194,146,46
"Ocupación no especificada (115)",152,,34,52,44,22
"Desocupado (116)",19,,14,2,2,1
