"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia AZANGARO (000)",39030,584,10831,12628,10909,4078
"Empleado (001)",3800,10,940,1609,1198,43
"Obrero (002)",3807,26,1548,1314,730,189
"Trabajador independiente (003)",19102,72,4138,6301,6036,2555
"Empleador o patrono (004)",205,1,88,62,33,21
"Trabajador familiar no remunerado (005)",11709,464,3883,3252,2853,1257
"Trabajador del hogar (006)",407,11,234,90,59,13
"Hombres (008)",23145,308,6073,7524,6692,2548
"Empleado (009)",2657,5,535,1083,997,37
"Obrero (010)",3076,18,1285,1093,566,114
"Trabajador independiente (011)",12772,42,2575,4220,4117,1818
"Empleador o patrono (012)",139,1,60,41,24,13
"Trabajador familiar no remunerado (013)",4473,240,1605,1083,982,563
"Trabajador del hogar (014)",28,2,13,4,6,3
"Mujeres (016)",15885,276,4758,5104,4217,1530
"Empleado (017)",1143,5,405,526,201,6
"Obrero (018)",731,8,263,221,164,75
"Trabajador independiente (019)",6330,30,1563,2081,1919,737
"Empleador o patrono (020)",66,,28,21,9,8
"Trabajador familiar no remunerado (021)",7236,224,2278,2169,1871,694
"Trabajador del hogar (022)",379,9,221,86,53,10
,,,,,,
"URBANA (024)",9738,122,2719,3840,2593,464
"Empleado (025)",2813,7,625,1263,888,30
"Obrero (026)",1395,7,510,553,276,49
"Trabajador independiente (027)",4265,37,1099,1666,1168,295
"Empleador o patrono (028)",60,1,27,19,9,4
"Trabajador familiar no remunerado (029)",1014,64,353,293,223,81
"Trabajador del hogar (030)",191,6,105,46,29,5
"Hombres (032)",5909,73,1560,2279,1717,280
"Empleado (033)",1860,3,324,802,706,25
"Obrero (034)",1244,7,455,499,249,34
"Trabajador independiente (035)",2317,20,594,857,669,177
"Empleador o patrono (036)",42,1,20,13,6,2
"Trabajador familiar no remunerado (037)",432,41,158,107,85,41
"Trabajador del hogar (038)",14,1,9,1,2,1
"Mujeres (040)",3829,49,1159,1561,876,184
"Empleado (041)",953,4,301,461,182,5
"Obrero (042)",151,,55,54,27,15
"Trabajador independiente (043)",1948,17,505,809,499,118
"Empleador o patrono (044)",18,,7,6,3,2
"Trabajador familiar no remunerado (045)",582,23,195,186,138,40
"Trabajador del hogar (046)",177,5,96,45,27,4
,,,,,,
"RURAL (048)",29292,462,8112,8788,8316,3614
"Empleado (049)",987,3,315,346,310,13
"Obrero (050)",2412,19,1038,761,454,140
"Trabajador independiente (051)",14837,35,3039,4635,4868,2260
"Empleador o patrono (052)",145,,61,43,24,17
"Trabajador familiar no remunerado (053)",10695,400,3530,2959,2630,1176
"Trabajador del hogar (054)",216,5,129,44,30,8
"Hombres (056)",17236,235,4513,5245,4975,2268
"Empleado (057)",797,2,211,281,291,12
"Obrero (058)",1832,11,830,594,317,80
"Trabajador independiente (059)",10455,22,1981,3363,3448,1641
"Empleador o patrono (060)",97,,40,28,18,11
"Trabajador familiar no remunerado (061)",4041,199,1447,976,897,522
"Trabajador del hogar (062)",14,1,4,3,4,2
"Mujeres (064)",12056,227,3599,3543,3341,1346
"Empleado (065)",190,1,104,65,19,1
"Obrero (066)",580,8,208,167,137,60
"Trabajador independiente (067)",4382,13,1058,1272,1420,619
"Empleador o patrono (068)",48,,21,15,6,6
"Trabajador familiar no remunerado (069)",6654,201,2083,1983,1733,654
"Trabajador del hogar (070)",202,4,125,41,26,6
