"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia PICOTA (000)",14767,1365,2924,7109,387,2111,546,325
"Agric., ganadería, caza y silvicultura (001)",9277,12,2174,5037,290,1764,,
"Pesca (002)",4,2,1,1,,,,
"Explotación de minas y canteras (003)",2,,2,,,,,
"Industrias manufactureras (004)",410,10,170,190,18,22,,
"Suministro de electricidad, gas y agua (005)",26,9,14,1,1,1,,
"Construcción (006)",396,34,258,85,11,8,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",1292,144,51,846,37,214,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",138,9,41,75,5,8,,
"Comercio al por mayor (009)",58,18,3,30,3,4,,
"Comercio al por menor (010)",1096,117,7,741,29,202,,
"Hoteles y restaurantes (011)",458,77,21,302,15,43,,
"Trans., almac. y comunicaciones (012)",530,79,99,335,6,11,,
"Intermediación financiera (013)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (014)",134,105,14,14,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",248,205,43,,,,,
"Enseñanza (016)",472,458,,14,,,,
"Servicios sociales y de salud (017)",118,103,2,13,,,,
"Otras activ. serv.comun.soc y personales (018)",121,33,15,63,2,8,,
"Hogares privados con servicio doméstico (019)",546,,,,,,546,
"Actividad economica no especificada (021)",406,92,60,208,6,40,,
"Desocupado (022)",325,,,,,,,325
"Hombres (023)",11246,838,2561,5984,345,1253,23,242
"Agric., ganadería, caza y silvicultura (024)",8048,11,1886,4722,275,1154,,
"Pesca (025)",4,2,1,1,,,,
"Explotación de minas y canteras (026)",1,,1,,,,,
"Industrias manufactureras (027)",328,9,154,138,16,11,,
"Suministro de electricidad, gas y agua (028)",24,8,14,1,1,,,
"Construcción (029)",388,33,252,85,11,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",741,82,49,529,25,56,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",128,6,41,72,5,4,,
"Comercio al por mayor (032)",37,11,3,21,2,,,
"Comercio al por menor (033)",576,65,5,436,18,52,,
"Hoteles y restaurantes (034)",64,20,4,31,5,4,,
"Trans., almac. y comunicaciones (035)",514,69,99,331,6,9,,
"Activid.inmobil., empres. y alquileres (037)",103,80,11,11,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",183,148,35,,,,,
"Enseñanza (039)",269,259,,10,,,,
"Servicios sociales y de salud (040)",63,50,2,11,,,,
"Otras activ. serv.comun.soc y personales (041)",61,18,11,27,2,3,,
"Hogares privados con servicio doméstico (042)",23,,,,,,23,
"Actividad economica no especificada (044)",190,49,42,87,3,9,,
"Desocupado (045)",242,,,,,,,242
"Mujeres (046)",3521,527,363,1125,42,858,523,83
"Agric., ganadería, caza y silvicultura (047)",1229,1,288,315,15,610,,
"Explotación de minas y canteras (049)",1,,1,,,,,
"Industrias manufactureras (050)",82,1,16,52,2,11,,
"Suministro de electricidad, gas y agua (051)",2,1,,,,1,,
"Construcción (052)",8,1,6,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",551,62,2,317,12,158,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",10,3,,3,,4,,
"Comercio al por mayor (055)",21,7,,9,1,4,,
"Comercio al por menor (056)",520,52,2,305,11,150,,
"Hoteles y restaurantes (057)",394,57,17,271,10,39,,
"Trans., almac. y comunicaciones (058)",16,10,,4,,2,,
"Intermediación financiera (059)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (060)",31,25,3,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",65,57,8,,,,,
"Enseñanza (062)",203,199,,4,,,,
"Servicios sociales y de salud (063)",55,53,,2,,,,
"Otras activ. serv.comun.soc y personales (064)",60,15,4,36,,5,,
"Hogares privados con servicio doméstico (065)",523,,,,,,523,
"Actividad economica no especificada (067)",216,43,18,121,3,31,,
"Desocupado (068)",83,,,,,,,83
,,,,,,,,
"URBANA (069)",9344,1242,1894,4162,222,1064,484,276
"Agric., ganadería, caza y silvicultura (070)",4453,9,1227,2327,131,759,,
"Pesca (071)",4,2,1,1,,,,
"Explotación de minas y canteras (072)",2,,2,,,,,
"Industrias manufactureras (073)",372,10,157,166,18,21,,
"Suministro de electricidad, gas y agua (074)",25,8,14,1,1,1,,
"Construcción (075)",342,32,216,77,11,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",1176,138,47,767,35,189,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",127,9,37,70,5,6,,
"Comercio al por mayor (078)",55,18,3,27,3,4,,
"Comercio al por menor (079)",994,111,7,670,27,179,,
"Hoteles y restaurantes (080)",436,73,21,287,13,42,,
"Trans., almac. y comunicaciones (081)",493,70,94,312,6,11,,
"Intermediación financiera (082)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (083)",128,100,13,14,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",222,184,38,,,,,
"Enseñanza (085)",427,413,,14,,,,
"Servicios sociales y de salud (086)",111,96,2,13,,,,
"Otras activ. serv.comun.soc y personales (087)",118,31,14,63,2,8,,
"Hogares privados con servicio doméstico (088)",484,,,,,,484,
"Actividad economica no especificada (090)",273,74,48,120,4,27,,
"Desocupado (091)",276,,,,,,,276
"Hombres (092)",6683,759,1642,3282,189,586,17,208
"Agric., ganadería, caza y silvicultura (093)",3851,8,1043,2181,121,498,,
"Pesca (094)",4,2,1,1,,,,
"Explotación de minas y canteras (095)",1,,1,,,,,
"Industrias manufactureras (096)",298,9,143,120,16,10,,
"Suministro de electricidad, gas y agua (097)",23,7,14,1,1,,,
"Construcción (098)",335,31,210,77,11,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",671,78,45,473,24,51,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",118,6,37,68,5,2,,
"Comercio al por mayor (101)",35,11,3,19,2,,,
"Comercio al por menor (102)",518,61,5,386,17,49,,
"Hoteles y restaurantes (103)",63,19,4,31,5,4,,
"Trans., almac. y comunicaciones (104)",478,61,94,308,6,9,,
"Activid.inmobil., empres. y alquileres (106)",97,75,10,11,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",161,131,30,,,,,
"Enseñanza (108)",248,238,,10,,,,
"Servicios sociales y de salud (109)",58,45,2,11,,,,
"Otras activ. serv.comun.soc y personales (110)",58,16,10,27,2,3,,
"Hogares privados con servicio doméstico (111)",17,,,,,,17,
"Actividad economica no especificada (113)",112,39,35,31,2,5,,
"Desocupado (114)",208,,,,,,,208
"Mujeres (115)",2661,483,252,880,33,478,467,68
"Agric., ganadería, caza y silvicultura (116)",602,1,184,146,10,261,,
"Explotación de minas y canteras (118)",1,,1,,,,,
"Industrias manufactureras (119)",74,1,14,46,2,11,,
"Suministro de electricidad, gas y agua (120)",2,1,,,,1,,
"Construcción (121)",7,1,6,,,,,
