"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Ocupaciñn no especificada (089)",164,14,42,71,5,32,,
"Desocupado (090)",286,,,,,,,286
"Hombres (091)",6595,491,2782,2216,434,461,9,202
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",9,9,,,,,,
"Profes., científicos e intelectuales (093)",114,74,,33,6,1,,
"Técnicos de nivel medio y trab. asimilados (094)",116,81,,26,8,1,,
"Jefes y empleados de oficina (095)",55,55,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",152,48,2,89,6,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",1903,8,6,1493,394,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",704,,371,287,15,31,,
"Obreros construc.,conf.,papel, fab., instr. (099)",433,44,197,186,5,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2753,75,2185,74,,410,9,
"Otra (101)",89,89,,,,,,
"Ocupaciñn no especificada (102)",65,8,21,28,,8,,
"Desocupado (103)",202,,,,,,,202
"Mujeres (104)",3066,298,1023,830,91,659,81,84
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",119,104,,13,2,,,
"Técnicos de nivel medio y trab. asimilados (107)",51,36,,14,1,,,
"Jefes y empleados de oficina (108)",51,51,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",311,51,9,210,14,27,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",413,,,347,66,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",192,,38,71,2,81,,
"Obreros construc.,conf.,papel, fab., instr. (112)",22,1,7,11,,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1721,46,948,121,1,524,81,
"Otra (114)",2,2,,,,,,
"Ocupaciñn no especificada (115)",99,6,21,43,5,24,,
"Desocupado (116)",84,,,,,,,84
