"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia MELGAR (000)",25956,379,7510,8965,6855,2247
"Empleado (001)",3137,13,866,1366,849,43
"Obrero (002)",3578,13,1177,1382,816,190
"Trabajador independiente (003)",11502,46,2512,3932,3630,1382
"Empleador o patrono (004)",333,,66,124,106,37
"Trabajador familiar no remunerado (005)",5543,265,1859,1611,1259,549
"Trabajador del hogar (006)",212,22,109,41,30,10
"Desocupado (008)",1651,20,921,509,165,36
"Hombres (009)",15451,203,4412,5367,4116,1353
"Empleado (010)",2058,8,508,901,608,33
"Obrero (011)",2623,8,885,1054,558,118
"Trabajador independiente (012)",7411,24,1589,2490,2364,944
"Empleador o patrono (013)",217,,42,81,73,21
"Trabajador familiar no remunerado (014)",1931,142,758,458,367,206
"Trabajador del hogar (015)",41,7,19,3,9,3
"Desocupado (017)",1170,14,611,380,137,28
"Mujeres (018)",10505,176,3098,3598,2739,894
"Empleado (019)",1079,5,358,465,241,10
"Obrero (020)",955,5,292,328,258,72
"Trabajador independiente (021)",4091,22,923,1442,1266,438
"Empleador o patrono (022)",116,,24,43,33,16
"Trabajador familiar no remunerado (023)",3612,123,1101,1153,892,343
"Trabajador del hogar (024)",171,15,90,38,21,7
"Desocupado (026)",481,6,310,129,28,8
,,,,,,
"URBANA (027)",11290,144,3385,4372,2806,583
"Empleado (028)",2584,12,682,1132,727,31
"Obrero (029)",1385,5,494,583,257,46
"Trabajador independiente (030)",5042,32,1251,1943,1445,371
"Empleador o patrono (031)",169,,38,74,41,16
"Trabajador familiar no remunerado (032)",936,70,316,263,200,87
"Trabajador del hogar (033)",146,17,73,30,24,2
"Desocupado (035)",1028,8,531,347,112,30
"Hombres (036)",6731,72,2052,2594,1674,339
"Empleado (037)",1619,7,380,708,501,23
"Obrero (038)",1170,4,418,505,209,34
"Trabajador independiente (039)",2755,17,736,1015,777,210
"Empleador o patrono (040)",106,,26,43,26,11
"Trabajador familiar no remunerado (041)",363,34,146,78,66,39
"Trabajador del hogar (042)",26,5,13,,8,
"Desocupado (044)",692,5,333,245,87,22
"Mujeres (045)",4559,72,1333,1778,1132,244
"Empleado (046)",965,5,302,424,226,8
"Obrero (047)",215,1,76,78,48,12
"Trabajador independiente (048)",2287,15,515,928,668,161
"Empleador o patrono (049)",63,,12,31,15,5
"Trabajador familiar no remunerado (050)",573,36,170,185,134,48
"Trabajador del hogar (051)",120,12,60,30,16,2
"Desocupado (053)",336,3,198,102,25,8
,,,,,,
"RURAL (054)",14666,235,4125,4593,4049,1664
"Empleado (055)",553,1,184,234,122,12
"Obrero (056)",2193,8,683,799,559,144
"Trabajador independiente (057)",6460,14,1261,1989,2185,1011
"Empleador o patrono (058)",164,,28,50,65,21
"Trabajador familiar no remunerado (059)",4607,195,1543,1348,1059,462
"Trabajador del hogar (060)",66,5,36,11,6,8
"Desocupado (062)",623,12,390,162,53,6
"Hombres (063)",8720,131,2360,2773,2442,1014
"Empleado (064)",439,1,128,193,107,10
"Obrero (065)",1453,4,467,549,349,84
"Trabajador independiente (066)",4656,7,853,1475,1587,734
"Empleador o patrono (067)",111,,16,38,47,10
"Trabajador familiar no remunerado (068)",1568,108,612,380,301,167
"Trabajador del hogar (069)",15,2,6,3,1,3
"Desocupado (071)",478,9,278,135,50,6
"Mujeres (072)",5946,104,1765,1820,1607,650
"Empleado (073)",114,,56,41,15,2
"Obrero (074)",740,4,216,250,210,60
"Trabajador independiente (075)",1804,7,408,514,598,277
"Empleador o patrono (076)",53,,12,12,18,11
"Trabajador familiar no remunerado (077)",3039,87,931,968,758,295
"Trabajador del hogar (078)",51,3,30,8,5,5
"Desocupado (080)",145,3,112,27,3,
