"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otra (034)",3,,,2,1,
"Ocupación no especificada (035)",141,,41,57,32,11
,,,,,,
"URBANA (036)",9524,84,2978,3699,2273,490
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",37,,2,15,16,4
"Profes., científicos e intelectuales (038)",612,,113,341,153,5
"Técnicos de nivel medio y trab. asimilados (039)",348,,134,141,60,13
"Jefes y empleados de oficina (040)",288,,96,131,55,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1582,13,445,667,384,73
"Agricult. trabaj. calif.agrop. y pesqueros (042)",997,1,177,311,344,164
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",1533,9,645,569,278,32
"Obreros construc., conf., papel, fab., instr. (044)",978,,280,407,262,29
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",2836,61,1009,965,646,155
"Otra (046)",120,,20,78,22,
"Ocupación no especificada (047)",193,,57,74,53,9
"Hombres (048)",6641,54,2082,2491,1627,387
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",18,,,8,7,3
"Profes., científicos e intelectuales (050)",271,,46,139,82,4
"Técnicos de nivel medio y trab. asimilados (051)",239,,85,102,41,11
"Jefes y empleados de oficina (052)",143,,35,72,30,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",533,6,115,229,149,34
"Agricult. trabaj. calif.agrop. y pesqueros (054)",910,1,168,292,303,146
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",1441,9,614,531,256,31
"Obreros construc., conf., papel, fab., instr. (056)",968,,280,399,260,29
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1908,38,692,611,448,119
"Otra (058)",117,,20,76,21,
"Ocupación no especificada (059)",93,,27,32,30,4
"Mujeres (060)",2883,30,896,1208,646,103
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",19,,2,7,9,1
"Profes., científicos e intelectuales (062)",341,,67,202,71,1
"Técnicos de nivel medio y trab. asimilados (063)",109,,49,39,19,2
"Jefes y empleados de oficina (064)",145,,61,59,25,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1049,7,330,438,235,39
"Agricult. trabaj. calif.agrop. y pesqueros (066)",87,,9,19,41,18
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",92,,31,38,22,1
"Obreros construc., conf., papel, fab., instr. (068)",10,,,8,2,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",928,23,317,354,198,36
"Otra (070)",3,,,2,1,
"Ocupación no especificada (071)",100,,30,42,23,5
,,,,,,
"RURAL (072)",7153,48,3230,2285,1261,329
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",19,,,6,11,2
"Profes., científicos e intelectuales (074)",142,,38,75,27,2
"Técnicos de nivel medio y trab. asimilados (075)",140,,49,58,30,3
"Jefes y empleados de oficina (076)",73,,26,29,18,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",739,,391,221,115,12
"Agricult. trabaj. calif.agrop. y pesqueros (078)",897,1,165,274,275,182
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",3194,9,1723,1042,393,27
"Obreros construc., conf., papel, fab., instr. (080)",229,2,73,93,56,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1627,36,722,457,324,88
"Otra (082)",5,,1,4,,
"Ocupación no especificada (083)",88,,42,26,12,8
"Hombres (084)",5953,37,2703,1918,1010,285
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",18,,,5,11,2
"Profes., científicos e intelectuales (086)",77,,19,38,19,1
"Técnicos de nivel medio y trab. asimilados (087)",93,,25,45,21,2
"Jefes y empleados de oficina (088)",57,,18,25,14,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",291,,163,90,34,4
"Agricult. trabaj. calif.agrop. y pesqueros (090)",783,1,141,236,237,168
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",3025,8,1632,993,366,26
"Obreros construc., conf., papel, fab., instr. (092)",229,2,73,93,56,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1328,26,600,378,249,75
"Otra (094)",5,,1,4,,
"Ocupación no especificada (095)",47,,31,11,3,2
"Mujeres (096)",1200,11,527,367,251,44
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,1,,
"Profes., científicos e intelectuales (098)",65,,19,37,8,1
"Técnicos de nivel medio y trab. asimilados (099)",47,,24,13,9,1
"Jefes y empleados de oficina (100)",16,,8,4,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",448,,228,131,81,8
"Agricult. trabaj. calif.agrop. y pesqueros (102)",114,,24,38,38,14
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",169,1,91,49,27,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",299,10,122,79,75,13
"Ocupación no especificada (107)",41,,11,15,9,6
