"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia CHACHAPOYAS (000)",18809,387,5755,6864,4576,1227
"Empleado (001)",4705,17,1389,2197,1052,50
"Obrero (002)",2356,57,938,807,484,70
"Trabajador independiente (003)",8257,65,1881,2958,2453,900
"Empleador o patrono (004)",467,,100,197,127,43
"Trabajador familiar no remunerado (005)",2336,207,1117,530,344,138
"Trabajador del hogar (006)",688,41,330,175,116,26
"Hombres (008)",12213,272,3799,4294,3008,840
"Empleado (009)",2470,10,678,1103,644,35
"Obrero (010)",2039,51,831,694,409,54
"Trabajador independiente (011)",6073,48,1452,2156,1756,661
"Empleador o patrono (012)",363,,79,154,95,35
"Trabajador familiar no remunerado (013)",1247,161,747,184,100,55
"Trabajador del hogar (014)",21,2,12,3,4,
"Mujeres (016)",6596,115,1956,2570,1568,387
"Empleado (017)",2235,7,711,1094,408,15
"Obrero (018)",317,6,107,113,75,16
"Trabajador independiente (019)",2184,17,429,802,697,239
"Empleador o patrono (020)",104,,21,43,32,8
"Trabajador familiar no remunerado (021)",1089,46,370,346,244,83
"Trabajador del hogar (022)",667,39,318,172,112,26
,,,,,,
"URBANA (024)",13012,192,3846,5084,3181,709
"Empleado (025)",4473,16,1322,2078,1008,49
"Obrero (026)",1623,27,604,602,340,50
"Trabajador independiente (027)",4893,32,1088,1818,1470,485
"Empleador o patrono (028)",384,,71,167,111,35
"Trabajador familiar no remunerado (029)",1055,87,474,264,158,72
"Trabajador del hogar (030)",584,30,287,155,94,18
"Hombres (032)",7806,117,2301,2964,1974,450
"Empleado (033)",2347,10,646,1038,619,34
"Obrero (034)",1415,23,540,524,289,39
"Trabajador independiente (035)",3256,21,766,1199,948,322
"Empleador o patrono (036)",294,,58,125,82,29
"Trabajador familiar no remunerado (037)",476,61,280,75,34,26
"Trabajador del hogar (038)",18,2,11,3,2,
"Mujeres (040)",5206,75,1545,2120,1207,259
"Empleado (041)",2126,6,676,1040,389,15
"Obrero (042)",208,4,64,78,51,11
"Trabajador independiente (043)",1637,11,322,619,522,163
"Empleador o patrono (044)",90,,13,42,29,6
"Trabajador familiar no remunerado (045)",579,26,194,189,124,46
"Trabajador del hogar (046)",566,28,276,152,92,18
,,,,,,
"RURAL (048)",5797,195,1909,1780,1395,518
"Empleado (049)",232,1,67,119,44,1
"Obrero (050)",733,30,334,205,144,20
"Trabajador independiente (051)",3364,33,793,1140,983,415
"Empleador o patrono (052)",83,,29,30,16,8
"Trabajador familiar no remunerado (053)",1281,120,643,266,186,66
"Trabajador del hogar (054)",104,11,43,20,22,8
"Hombres (056)",4407,155,1498,1330,1034,390
"Empleado (057)",123,,32,65,25,1
"Obrero (058)",624,28,291,170,120,15
"Trabajador independiente (059)",2817,27,686,957,808,339
"Empleador o patrono (060)",69,,21,29,13,6
"Trabajador familiar no remunerado (061)",771,100,467,109,66,29
"Trabajador del hogar (062)",3,,1,,2,
"Mujeres (064)",1390,40,411,450,361,128
"Empleado (065)",109,1,35,54,19,
"Obrero (066)",109,2,43,35,24,5
"Trabajador independiente (067)",547,6,107,183,175,76
"Empleador o patrono (068)",14,,8,1,3,2
"Trabajador familiar no remunerado (069)",510,20,176,157,120,37
"Trabajador del hogar (070)",101,11,42,20,20,8
