"CUADRO Nº 38: POBLACIÓN DESOCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR TIPO DE DESEMPLEO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRUPOS DE EDAD Y NIVEL EDUCATIVO ALCANZADO",,,
,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, GRUPOS DE EDAD Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"TIPO DE DESEMPLEO",
,,ASPIRANTE,CESANTE
,,,
"Provincia HUANUCO (000)",5307,1349,3958
"Sin nivel (001)",680,113,567
"Educación inicial (002)",17,5,12
"Primaria (003)",1173,255,918
"Secundaria (004)",1791,559,1232
"Superior no univ. incompleta (005)",179,46,133
"Superior no univ. completa (006)",422,105,317
"Superior univ. incompleta (007)",291,72,219
"Superior univ. completa (008)",754,194,560
"De 14 a 29 años (010)",3018,1107,1911
"Sin nivel (011)",363,83,280
"Educación inicial (012)",10,4,6
"Primaria (013)",533,189,344
"Secundaria (014)",1208,496,712
"Superior no univ. incompleta (015)",116,41,75
"Superior no univ. completa (016)",256,88,168
"Superior univ. incompleta (017)",188,64,124
"Superior univ. completa (018)",344,142,202
"De 30 a 44 años (020)",1457,206,1251
"Sin nivel (021)",165,23,142
"Educación inicial (022)",7,1,6
"Primaria (023)",320,51,269
"Secundaria (024)",381,52,329
"Superior no univ. incompleta (025)",55,5,50
"Superior no univ. completa (026)",143,17,126
"Superior univ. incompleta (027)",63,8,55
"Superior univ. completa (028)",323,49,274
"De 45 a 64 años (030)",662,36,626
"Sin nivel (031)",108,7,101
"Primaria (033)",227,15,212
"Secundaria (034)",180,11,169
"Superior no univ. incompleta (035)",8,,8
"Superior no univ. completa (036)",19,,19
"Superior univ. incompleta (037)",36,,36
"Superior univ. completa (038)",84,3,81
"De 65 y más años (040)",170,,170
"Sin nivel (041)",44,,44
"Primaria (043)",93,,93
"Secundaria (044)",22,,22
"Superior no univ. completa (046)",4,,4
"Superior univ. incompleta (047)",4,,4
"Superior univ. completa (048)",3,,3
,,,
"AREA URBANA (050)",3627,987,2640
"Sin nivel (051)",119,25,94
"Educación inicial (052)",7,5,2
"Primaria (053)",571,115,456
"Secundaria (054)",1365,438,927
"Superior no univ. incompleta (055)",163,44,119
"Superior no univ. completa (056)",395,98,297
"Superior univ. incompleta (057)",279,71,208
"Superior univ. completa (058)",728,191,537
"De 14 a 29 años (060)",1940,802,1138
"Sin nivel (061)",21,12,9
"Educación inicial (062)",5,4,1
"Primaria (063)",157,72,85
"Secundaria (064)",896,387,509
"Superior no univ. incompleta (065)",110,39,71
"Superior no univ. completa (066)",237,83,154
"Superior univ. incompleta (067)",181,64,117
"Superior univ. completa (068)",333,141,192
"De 30 a 44 años (070)",1059,156,903
"Sin nivel (071)",34,7,27
"Educación inicial (072)",2,1,1
"Primaria (073)",178,32,146
"Secundaria (074)",294,42,252
"Superior no univ. incompleta (075)",47,5,42
"Superior no univ. completa (076)",135,15,120
"Superior univ. incompleta (077)",59,7,52
"Superior univ. completa (078)",310,47,263
"De 45 a 64 años (080)",506,29,477
"Sin nivel (081)",45,6,39
"Primaria (083)",165,11,154
"Secundaria (084)",154,9,145
"Superior no univ. incompleta (085)",6,,6
"Superior no univ. completa (086)",19,,19
"Superior univ. incompleta (087)",35,,35
"Superior univ. completa (088)",82,3,79
"De 65 y más años (090)",122,,122
"Sin nivel (091)",19,,19
"Primaria (093)",71,,71
"Secundaria (094)",21,,21
"Superior no univ. completa (096)",4,,4
"Superior univ. incompleta (097)",4,,4
"Superior univ. completa (098)",3,,3
,,,
"AREA RURAL (100)",1680,362,1318
"Sin nivel (101)",561,88,473
"Educación inicial (102)",10,,10
"Primaria (103)",602,140,462
"Secundaria (104)",426,121,305
"Superior no univ. incompleta (105)",16,2,14
"Superior no univ. completa (106)",27,7,20
"Superior univ. incompleta (107)",12,1,11
"Superior univ. completa (108)",26,3,23
"De 14 a 29 años (110)",1078,305,773
"Sin nivel (111)",342,71,271
"Educación inicial (112)",5,,5
"Primaria (113)",376,117,259
"Secundaria (114)",312,109,203
"Superior no univ. incompleta (115)",6,2,4
"Superior no univ. completa (116)",19,5,14
"Superior univ. incompleta (117)",7,,7
"Superior univ. completa (118)",11,1,10
"De 30 a 44 años (120)",398,50,348
"Sin nivel (121)",131,16,115
"Educación inicial (122)",5,,5
"Primaria (123)",142,19,123
"Secundaria (124)",87,10,77
"Superior no univ. incompleta (125)",8,,8
"Superior no univ. completa (126)",8,2,6
"Superior univ. incompleta (127)",4,1,3
"Superior univ. completa (128)",13,2,11
"De 45 a 64 años (130)",156,7,149
"Sin nivel (131)",63,1,62
"Primaria (133)",62,4,58
"Secundaria (134)",26,2,24
"Superior no univ. incompleta (135)",2,,2
"Superior univ. incompleta (137)",1,,1
"Superior univ. completa (138)",2,,2
"De 65 y más años (140)",48,,48
"Sin nivel (141)",25,,25
"Primaria (143)",22,,22
"Secundaria (144)",1,,1
