"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia CHINCHEROS",,,,
"Viviendas particulares (001)",6560,4270,2195,95
"Ocupantes presentes (002)",27472,17843,9230,399
"Casa independiente",,,,
"Viviendas particulares (004)",6527,4251,2182,94
"Ocupantes presentes (005)",27350,17772,9185,393
"Departamento en edificio",,,,
"Viviendas particulares (007)",1,1,,
"Ocupantes presentes (008)",6,6,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",1,1,,
"Ocupantes presentes (011)",3,3,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",28,15,13,
"Ocupantes presentes (014)",100,55,45,
"Choza o cabaña",,,,
"Viviendas particulares (016)",1,,,1
"Ocupantes presentes (017)",6,,,6
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",2,2,,
"Ocupantes presentes (023)",7,7,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",5861,3848,1931,82
"Ocupantes presentes (029)",24436,16014,8093,329
"Casa independiente",,,,
"Viviendas particulares (031)",5829,3830,1918,81
"Ocupantes presentes (032)",24319,15948,8048,323
"Departamento en edificio",,,,
"Viviendas particulares (034)",1,1,,
"Ocupantes presentes (035)",6,6,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",1,1,,
"Ocupantes presentes (038)",3,3,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",28,15,13,
"Ocupantes presentes (041)",100,55,45,
"Choza o cabaña",,,,
"Viviendas particulares (043)",1,,,1
"Ocupantes presentes (044)",6,,,6
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",1,1,,
"Ocupantes presentes (050)",2,2,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",699,422,264,13
"Ocupantes presentes (056)",3036,1829,1137,70
"Casa independiente",,,,
"Viviendas particulares (058)",698,421,264,13
"Ocupantes presentes (059)",3031,1824,1137,70
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",1,1,,
"Ocupantes presentes (077)",5,5,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",2615,1526,1064,25
"Ocupantes presentes (110)",10647,6169,4377,101
"Casa independiente",,,,
"Viviendas particulares (112)",2585,1509,1051,25
"Ocupantes presentes (113)",10538,6105,4332,101
"Departamento en edificio",,,,
"Viviendas particulares (115)",1,1,,
"Ocupantes presentes (116)",6,6,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",1,1,,
"Ocupantes presentes (119)",3,3,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",28,15,13,
"Ocupantes presentes (122)",100,55,45,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",2363,1428,915,20
"Ocupantes presentes (137)",9599,5745,3781,73
"Casa independiente",,,,
"Viviendas particulares (139)",2333,1411,902,20
"Ocupantes presentes (140)",9490,5681,3736,73
"Departamento en edificio",,,,
"Viviendas particulares (142)",1,1,,
"Ocupantes presentes (143)",6,6,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",1,1,,
"Ocupantes presentes (146)",3,3,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",28,15,13,
"Ocupantes presentes (149)",100,55,45,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",252,98,149,5
"Ocupantes presentes (164)",1048,424,596,28
"Casa independiente",,,,
"Viviendas particulares (166)",252,98,149,5
"Ocupantes presentes (167)",1048,424,596,28
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",3945,2744,1131,70
"Ocupantes presentes (218)",16825,11674,4853,298
"Casa independiente",,,,
"Viviendas particulares (220)",3942,2742,1131,69
"Ocupantes presentes (221)",16812,11667,4853,292
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",1,,,1
"Ocupantes presentes (233)",6,,,6
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",2,2,,
"Ocupantes presentes (239)",7,7,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",3498,2420,1016,62
"Ocupantes presentes (245)",14837,10269,4312,256
"Casa independiente",,,,
"Viviendas particulares (247)",3496,2419,1016,61
"Ocupantes presentes (248)",14829,10267,4312,250
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",1,,,1
"Ocupantes presentes (260)",6,,,6
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",1,1,,
"Ocupantes presentes (266)",2,2,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",447,324,115,8
"Ocupantes presentes (272)",1988,1405,541,42
"Casa independiente",,,,
"Viviendas particulares (274)",446,323,115,8
"Ocupantes presentes (275)",1983,1400,541,42
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (292)",1,1,,
"Ocupantes presentes (293)",5,5,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
