"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia AZANGARO",,,,
"Viviendas particulares (001)",9581,4675,4145,761
"Ocupantes presentes (002)",35577,17027,15759,2791
"Casa independiente",,,,
"Viviendas particulares (004)",8944,4595,3726,623
"Ocupantes presentes (005)",33353,16777,14389,2187
"Departamento en edificio",,,,
"Viviendas particulares (007)",9,8,1,
"Ocupantes presentes (008)",32,28,4,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",24,9,15,
"Ocupantes presentes (011)",100,40,60,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",458,58,397,3
"Ocupantes presentes (014)",1475,173,1289,13
"Choza o cabaña",,,,
"Viviendas particulares (016)",135,,,135
"Ocupantes presentes (017)",591,,,591
"Vivienda improvisada",,,,
"Viviendas particulares (019)",1,,1,
"Ocupantes presentes (020)",4,,4,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",10,5,5,
"Ocupantes presentes (023)",22,9,13,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",8810,4312,3871,627
"Ocupantes presentes (029)",32875,15742,14807,2326
"Casa independiente",,,,
"Viviendas particulares (031)",8222,4239,3482,501
"Ocupantes presentes (032)",30836,15515,13541,1780
"Departamento en edificio",,,,
"Viviendas particulares (034)",5,4,1,
"Ocupantes presentes (035)",18,14,4,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",24,9,15,
"Ocupantes presentes (038)",100,40,60,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",424,55,367,2
"Ocupantes presentes (041)",1355,164,1185,6
"Choza o cabaña",,,,
"Viviendas particulares (043)",124,,,124
"Ocupantes presentes (044)",540,,,540
"Vivienda improvisada",,,,
"Viviendas particulares (046)",1,,1,
"Ocupantes presentes (047)",4,,4,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",10,5,5,
"Ocupantes presentes (050)",22,9,13,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",771,363,274,134
"Ocupantes presentes (056)",2702,1285,952,465
"Casa independiente",,,,
"Viviendas particulares (058)",722,356,244,122
"Ocupantes presentes (059)",2517,1262,848,407
"Departamento en edificio",,,,
"Viviendas particulares (061)",4,4,,
"Ocupantes presentes (062)",14,14,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",34,3,30,1
"Ocupantes presentes (068)",120,9,104,7
"Choza o cabaña",,,,
"Viviendas particulares (070)",11,,,11
"Ocupantes presentes (071)",51,,,51
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",8229,4193,3873,163
"Ocupantes presentes (110)",30637,15283,14765,589
"Casa independiente",,,,
"Viviendas particulares (112)",7727,4113,3454,160
"Ocupantes presentes (113)",29004,15033,13395,576
"Departamento en edificio",,,,
"Viviendas particulares (115)",9,8,1,
"Ocupantes presentes (116)",32,28,4,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",24,9,15,
"Ocupantes presentes (119)",100,40,60,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",458,58,397,3
"Ocupantes presentes (122)",1475,173,1289,13
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",1,,1,
"Ocupantes presentes (128)",4,,4,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",10,5,5,
"Ocupantes presentes (131)",22,9,13,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",7641,3886,3617,138
"Ocupantes presentes (137)",28518,14143,13873,502
"Casa independiente",,,,
"Viviendas particulares (139)",7177,3813,3228,136
"Ocupantes presentes (140)",27019,13916,12607,496
"Departamento en edificio",,,,
"Viviendas particulares (142)",5,4,1,
"Ocupantes presentes (143)",18,14,4,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",24,9,15,
"Ocupantes presentes (146)",100,40,60,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",424,55,367,2
"Ocupantes presentes (149)",1355,164,1185,6
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",1,,1,
"Ocupantes presentes (155)",4,,4,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",10,5,5,
"Ocupantes presentes (158)",22,9,13,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",588,307,256,25
"Ocupantes presentes (164)",2119,1140,892,87
"Casa independiente",,,,
"Viviendas particulares (166)",550,300,226,24
"Ocupantes presentes (167)",1985,1117,788,80
"Departamento en edificio",,,,
"Viviendas particulares (169)",4,4,,
"Ocupantes presentes (170)",14,14,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",34,3,30,1
"Ocupantes presentes (176)",120,9,104,7
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",1352,482,272,598
"Ocupantes presentes (218)",4940,1744,994,2202
"Casa independiente",,,,
"Viviendas particulares (220)",1217,482,272,463
"Ocupantes presentes (221)",4349,1744,994,1611
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",135,,,135
"Ocupantes presentes (233)",591,,,591
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",1169,426,254,489
"Ocupantes presentes (245)",4357,1599,934,1824
"Casa independiente",,,,
"Viviendas particulares (247)",1045,426,254,365
"Ocupantes presentes (248)",3817,1599,934,1284
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",124,,,124
"Ocupantes presentes (260)",540,,,540
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",183,56,18,109
"Ocupantes presentes (272)",583,145,60,378
"Casa independiente",,,,
"Viviendas particulares (274)",172,56,18,98
"Ocupantes presentes (275)",532,145,60,327
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",11,,,11
"Ocupantes presentes (287)",51,,,51
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
