"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia ASCOPE",,,,
"Viviendas particulares (001)",13692,12677,766,249
"Ocupantes presentes (002)",58585,54531,3123,931
"Casa independiente",,,,
"Viviendas particulares (004)",13444,12486,712,246
"Ocupantes presentes (005)",57685,53803,2964,918
"Departamento en edificio",,,,
"Viviendas particulares (007)",29,23,6,
"Ocupantes presentes (008)",115,97,18,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",58,30,28,
"Ocupantes presentes (011)",183,93,90,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",65,47,18,
"Ocupantes presentes (014)",234,187,47,
"Choza o cabaña",,,,
"Viviendas particulares (016)",2,,,2
"Ocupantes presentes (017)",8,,,8
"Vivienda improvisada",,,,
"Viviendas particulares (019)",87,85,1,1
"Ocupantes presentes (020)",343,335,3,5
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",7,6,1,
"Ocupantes presentes (023)",17,16,1,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",8905,8365,408,132
"Ocupantes presentes (029)",38257,36158,1579,520
"Casa independiente",,,,
"Viviendas particulares (031)",8683,8192,360,131
"Ocupantes presentes (032)",37464,35504,1445,515
"Departamento en edificio",,,,
"Viviendas particulares (034)",24,18,6,
"Ocupantes presentes (035)",90,72,18,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",54,27,27,
"Ocupantes presentes (038)",172,85,87,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",54,40,14,
"Ocupantes presentes (041)",183,157,26,
"Choza o cabaña",,,,
"Viviendas particulares (043)",1,,,1
"Ocupantes presentes (044)",5,,,5
"Vivienda improvisada",,,,
"Viviendas particulares (046)",84,83,1,
"Ocupantes presentes (047)",328,325,3,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",5,5,,
"Ocupantes presentes (050)",15,15,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",4787,4312,358,117
"Ocupantes presentes (056)",20328,18373,1544,411
"Casa independiente",,,,
"Viviendas particulares (058)",4761,4294,352,115
"Ocupantes presentes (059)",20221,18299,1519,403
"Departamento en edificio",,,,
"Viviendas particulares (061)",5,5,,
"Ocupantes presentes (062)",25,25,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",4,3,1,
"Ocupantes presentes (065)",11,8,3,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",11,7,4,
"Ocupantes presentes (068)",51,30,21,
"Choza o cabaña",,,,
"Viviendas particulares (070)",1,,,1
"Ocupantes presentes (071)",3,,,3
"Vivienda improvisada",,,,
"Viviendas particulares (073)",3,2,,1
"Ocupantes presentes (074)",15,10,,5
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",2,1,1,
"Ocupantes presentes (077)",2,1,1,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",12874,11986,701,187
"Ocupantes presentes (110)",55203,51664,2835,704
"Casa independiente",,,,
"Viviendas particulares (112)",12628,11795,647,186
"Ocupantes presentes (113)",54311,50936,2676,699
"Departamento en edificio",,,,
"Viviendas particulares (115)",29,23,6,
"Ocupantes presentes (116)",115,97,18,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",58,30,28,
"Ocupantes presentes (119)",183,93,90,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",65,47,18,
"Ocupantes presentes (122)",234,187,47,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",87,85,1,1
"Ocupantes presentes (128)",343,335,3,5
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",7,6,1,
"Ocupantes presentes (131)",17,16,1,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",8499,8017,376,106
"Ocupantes presentes (137)",36536,34700,1421,415
"Casa independiente",,,,
"Viviendas particulares (139)",8278,7844,328,106
"Ocupantes presentes (140)",35748,34046,1287,415
"Departamento en edificio",,,,
"Viviendas particulares (142)",24,18,6,
"Ocupantes presentes (143)",90,72,18,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",54,27,27,
"Ocupantes presentes (146)",172,85,87,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",54,40,14,
"Ocupantes presentes (149)",183,157,26,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",84,83,1,
"Ocupantes presentes (155)",328,325,3,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",5,5,,
"Ocupantes presentes (158)",15,15,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",4375,3969,325,81
"Ocupantes presentes (164)",18667,16964,1414,289
"Casa independiente",,,,
"Viviendas particulares (166)",4350,3951,319,80
"Ocupantes presentes (167)",18563,16890,1389,284
"Departamento en edificio",,,,
"Viviendas particulares (169)",5,5,,
"Ocupantes presentes (170)",25,25,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",4,3,1,
"Ocupantes presentes (173)",11,8,3,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",11,7,4,
"Ocupantes presentes (176)",51,30,21,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",3,2,,1
"Ocupantes presentes (182)",15,10,,5
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",2,1,1,
"Ocupantes presentes (185)",2,1,1,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",818,691,65,62
"Ocupantes presentes (218)",3382,2867,288,227
"Casa independiente",,,,
"Viviendas particulares (220)",816,691,65,60
"Ocupantes presentes (221)",3374,2867,288,219
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",2,,,2
"Ocupantes presentes (233)",8,,,8
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",406,348,32,26
"Ocupantes presentes (245)",1721,1458,158,105
"Casa independiente",,,,
"Viviendas particulares (247)",405,348,32,25
"Ocupantes presentes (248)",1716,1458,158,100
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",1,,,1
"Ocupantes presentes (260)",5,,,5
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",412,343,33,36
"Ocupantes presentes (272)",1661,1409,130,122
"Casa independiente",,,,
"Viviendas particulares (274)",411,343,33,35
"Ocupantes presentes (275)",1658,1409,130,119
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",1,,,1
"Ocupantes presentes (287)",3,,,3
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
