"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia GENERAL SANCHEZ CERRO (000)",11197,1769,2683,3792,64,1838,55,996
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",44,43,,,1,,,
"Profes., científicos e intelectuales (002)",919,856,,58,1,4,,
"Técnicos de nivel medio y trab. asimilados (003)",328,281,,44,3,,,
"Jefes y empleados de oficina (004)",244,244,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",431,83,5,298,3,42,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",2959,,,2912,47,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",405,,273,118,3,11,,
"Obreros construc.,conf.,papel, fab., instr. (008)",670,65,430,162,4,9,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",3672,87,1738,85,,1707,55,
"Otra (010)",59,59,,,,,,
"Ocupaciñn no especificada (011)",470,51,237,115,2,65,,
"Desocupado (012)",996,,,,,,,996
"Hombres (013)",7844,1088,2113,2954,49,890,14,736
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",37,36,,,1,,,
"Profes., científicos e intelectuales (015)",458,427,,28,1,2,,
"Técnicos de nivel medio y trab. asimilados (016)",253,223,,27,3,,,
"Jefes y empleados de oficina (017)",145,145,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",174,51,1,114,1,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",2488,,,2454,34,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",351,,263,79,3,6,,
"Obreros construc.,conf.,papel, fab., instr. (021)",656,64,422,158,4,8,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",2183,55,1244,27,,843,14,
"Otra (023)",58,58,,,,,,
"Ocupaciñn no especificada (024)",305,29,183,67,2,24,,
"Desocupado (025)",736,,,,,,,736
"Mujeres (026)",3353,681,570,838,15,948,41,260
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",7,7,,,,,,
"Profes., científicos e intelectuales (028)",461,429,,30,,2,,
"Técnicos de nivel medio y trab. asimilados (029)",75,58,,17,,,,
"Jefes y empleados de oficina (030)",99,99,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",257,32,4,184,2,35,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",471,,,458,13,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",54,,10,39,,5,,
"Obreros construc.,conf.,papel, fab., instr. (034)",14,1,8,4,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",1489,32,494,58,,864,41,
"Otra (036)",1,1,,,,,,
"Ocupaciñn no especificada (037)",165,22,54,48,,41,,
"Desocupado (038)",260,,,,,,,260
,,,,,,,,
"URBANA (039)",4971,1127,1096,1581,40,757,42,328
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",31,30,,,1,,,
"Profes., científicos e intelectuales (041)",638,595,,40,,3,,
"Técnicos de nivel medio y trab. asimilados (042)",166,134,,31,1,,,
"Jefes y empleados de oficina (043)",159,159,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",273,42,2,191,3,35,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",1105,,,1073,32,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",113,,44,57,2,10,,
"Obreros construc.,conf.,papel, fab., instr. (047)",277,35,155,80,1,6,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",1617,53,785,65,,672,42,
"Otra (049)",45,45,,,,,,
"Ocupaciñn no especificada (050)",219,34,110,44,,31,,
"Desocupado (051)",328,,,,,,,328
"Hombres (052)",3241,658,829,1149,30,338,12,225
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",27,26,,,1,,,
"Profes., científicos e intelectuales (054)",314,292,,21,,1,,
"Técnicos de nivel medio y trab. asimilados (055)",115,95,,19,1,,,
"Jefes y empleados de oficina (056)",95,95,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",92,19,,65,1,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",911,,,887,24,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",84,,38,39,2,5,,
"Obreros construc.,conf.,papel, fab., instr. (060)",269,34,152,77,1,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",935,33,558,22,,310,12,
"Otra (062)",45,45,,,,,,
"Ocupaciñn no especificada (063)",129,19,81,19,,10,,
"Desocupado (064)",225,,,,,,,225
"Mujeres (065)",1730,469,267,432,10,419,30,103
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",4,4,,,,,,
"Profes., científicos e intelectuales (067)",324,303,,19,,2,,
"Técnicos de nivel medio y trab. asimilados (068)",51,39,,12,,,,
"Jefes y empleados de oficina (069)",64,64,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",181,23,2,126,2,28,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",194,,,186,8,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",29,,6,18,,5,,
"Obreros construc.,conf.,papel, fab., instr. (073)",8,1,3,3,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",682,20,227,43,,362,30,
"Ocupaciñn no especificada (076)",90,15,29,25,,21,,
"Desocupado (077)",103,,,,,,,103
,,,,,,,,
"RURAL (078)",6226,642,1587,2211,24,1081,13,668
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",13,13,,,,,,
"Profes., científicos e intelectuales (080)",281,261,,18,1,1,,
"Técnicos de nivel medio y trab. asimilados (081)",162,147,,13,2,,,
"Jefes y empleados de oficina (082)",85,85,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",158,41,3,107,,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",1854,,,1839,15,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",292,,229,61,1,1,,
"Obreros construc.,conf.,papel, fab., instr. (086)",393,30,275,82,3,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",2055,34,953,20,,1035,13,
"Otra (088)",14,14,,,,,,
"Ocupaciñn no especificada (089)",251,17,127,71,2,34,,
"Desocupado (090)",668,,,,,,,668
"Hombres (091)",4603,430,1284,1805,19,552,2,511
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",10,10,,,,,,
"Profes., científicos e intelectuales (093)",144,135,,7,1,1,,
"Técnicos de nivel medio y trab. asimilados (094)",138,128,,8,2,,,
"Jefes y empleados de oficina (095)",50,50,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",82,32,1,49,,,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",1577,,,1567,10,,,
