"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Otras activ. serv.comun.soc y personales (109)",2127,754,610,739,15,9,,
"Hogares privados con servicio doméstico (110)",83,,,,,,83,
"Actividad economica no especificada (112)",1017,404,215,329,28,41,,
"Desocupado (113)",3675,,,,,,,3675
"Mujeres (114)",25387,9988,1475,9001,354,1328,1864,1377
"Agric., ganadería, caza y silvicultura (115)",812,34,396,221,35,126,,
"Pesca (116)",34,6,26,2,,,,
"Explotación de minas y canteras (117)",8,6,1,1,,,,
"Industrias manufactureras (118)",1381,139,528,655,19,40,,
"Suministro de electricidad, gas y agua (119)",20,16,3,1,,,,
"Construcción (120)",83,15,48,17,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",8051,1857,31,5063,152,948,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",104,53,6,30,7,8,,
"Comercio al por mayor (123)",359,169,11,137,5,37,,
"Comercio al por menor (124)",7588,1635,14,4896,140,903,,
"Hoteles y restaurantes (125)",2592,751,97,1595,67,82,,
"Trans., almac. y comunicaciones (126)",305,175,27,93,5,5,,
"Intermediación financiera (127)",159,138,1,19,1,,,
"Activid.inmobil., empres. y alquileres (128)",867,680,33,124,20,10,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",603,549,54,,,,,
"Enseñanza (130)",4030,3736,1,264,19,10,,
"Servicios sociales y de salud (131)",970,897,2,62,7,2,,
"Otras activ. serv.comun.soc y personales (132)",1098,457,70,549,9,13,,
"Hogares privados con servicio doméstico (133)",1864,,,,,,1864,
"Actividad economica no especificada (135)",1133,532,157,335,19,90,,
,,,,,,,,
"RURAL (136)",8983,399,3342,3337,160,1109,116,520
"Agric., ganadería, caza y silvicultura (137)",6634,23,2795,2616,140,1060,,
"Pesca (138)",89,1,79,9,,,,
"Explotación de minas y canteras (139)",30,3,13,14,,,,
"Industrias manufactureras (140)",149,11,86,48,1,3,,
"Suministro de electricidad, gas y agua (141)",15,2,12,1,,,,
"Construcción (142)",69,,46,21,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",420,57,29,298,11,25,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",28,3,13,9,3,,,
"Comercio al por mayor (145)",42,18,10,12,1,1,,
"Comercio al por menor (146)",350,36,6,277,7,24,,
"Hoteles y restaurantes (147)",95,11,9,67,2,6,,
"Trans., almac. y comunicaciones (148)",200,26,44,129,,1,,
"Intermediación financiera (149)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (150)",79,48,24,7,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",73,69,4,,,,,
"Enseñanza (152)",95,86,,8,1,,,
"Servicios sociales y de salud (153)",27,17,,8,2,,,
"Otras activ. serv.comun.soc y personales (154)",110,23,48,37,,2,,
"Hogares privados con servicio doméstico (155)",116,,,,,,116,
"Actividad economica no especificada (157)",260,20,153,74,2,11,,
"Desocupado (158)",520,,,,,,,520
"Hombres (159)",7940,264,3095,3011,143,964,10,453
"Agric., ganadería, caza y silvicultura (160)",6246,21,2603,2544,132,946,,
"Pesca (161)",85,1,75,9,,,,
"Explotación de minas y canteras (162)",27,2,13,12,,,,
"Industrias manufactureras (163)",114,8,67,37,1,1,,
"Suministro de electricidad, gas y agua (164)",15,2,12,1,,,,
"Construcción (165)",65,,43,20,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",253,33,29,176,8,7,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",28,3,13,9,3,,,
"Comercio al por mayor (168)",35,15,10,9,1,,,
"Comercio al por menor (169)",190,15,6,158,4,7,,
"Hoteles y restaurantes (170)",11,,3,7,1,,,
"Trans., almac. y comunicaciones (171)",197,24,44,128,,1,,
"Intermediación financiera (172)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (173)",69,43,20,6,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",66,64,2,,,,,
"Enseñanza (175)",36,35,,1,,,,
"Servicios sociales y de salud (176)",7,4,,3,,,,
"Otras activ. serv.comun.soc y personales (177)",84,14,47,21,,2,,
"Hogares privados con servicio doméstico (178)",10,,,,,,10,
"Actividad economica no especificada (180)",201,12,137,46,,6,,
"Desocupado (181)",453,,,,,,,453
"Mujeres (182)",1043,135,247,326,17,145,106,67
"Agric., ganadería, caza y silvicultura (183)",388,2,192,72,8,114,,
"Pesca (184)",4,,4,,,,,
"Explotación de minas y canteras (185)",3,1,,2,,,,
"Industrias manufactureras (186)",35,3,19,11,,2,,
"Construcción (188)",4,,3,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",167,24,,122,3,18,,
"Comercio al por mayor (191)",7,3,,3,,1,,
"Comercio al por menor (192)",160,21,,119,3,17,,
"Hoteles y restaurantes (193)",84,11,6,60,1,6,,
"Trans., almac. y comunicaciones (194)",3,2,,1,,,,
"Intermediación financiera (195)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (196)",10,5,4,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",7,5,2,,,,,
"Enseñanza (198)",59,51,,7,1,,,
"Servicios sociales y de salud (199)",20,13,,5,2,,,
"Otras activ. serv.comun.soc y personales (200)",26,9,1,16,,,,
"Hogares privados con servicio doméstico (201)",106,,,,,,106,
"Actividad economica no especificada (203)",59,8,16,28,2,5,,
