"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"URBANA (036)",2130,25,555,666,648,236
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",26,,6,9,10,1
"Profes., científicos e intelectuales (038)",159,,35,86,34,4
"Técnicos de nivel medio y trab. asimilados (039)",40,,8,17,14,1
"Jefes y empleados de oficina (040)",51,,20,25,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",296,1,79,98,94,24
"Agricult. trabaj. calif.agrop. y pesqueros (042)",604,3,93,171,223,114
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",90,,32,26,29,3
"Obreros construc., conf., papel, fab., instr. (044)",119,,34,37,44,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",674,21,230,178,171,74
"Otra (046)",7,,1,4,2,
"Ocupación no especificada (047)",64,,17,15,21,11
"Hombres (048)",1508,18,391,444,477,178
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",18,,5,6,6,1
"Profes., científicos e intelectuales (050)",78,,12,40,22,4
"Técnicos de nivel medio y trab. asimilados (051)",32,,5,13,13,1
"Jefes y empleados de oficina (052)",26,,8,14,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",105,,24,24,41,16
"Agricult. trabaj. calif.agrop. y pesqueros (054)",526,3,82,156,193,92
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",72,,26,19,24,3
"Obreros construc., conf., papel, fab., instr. (056)",116,,33,37,42,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",502,15,186,126,124,51
"Otra (058)",7,,1,4,2,
"Ocupación no especificada (059)",26,,9,5,6,6
"Mujeres (060)",622,7,164,222,171,58
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",8,,1,3,4,
"Profes., científicos e intelectuales (062)",81,,23,46,12,
"Técnicos de nivel medio y trab. asimilados (063)",8,,3,4,1,
"Jefes y empleados de oficina (064)",25,,12,11,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",191,1,55,74,53,8
"Agricult. trabaj. calif.agrop. y pesqueros (066)",78,,11,15,30,22
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",18,,6,7,5,
"Obreros construc., conf., papel, fab., instr. (068)",3,,1,,2,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",172,6,44,52,47,23
"Ocupación no especificada (071)",38,,8,10,15,5
,,,,,,
"RURAL (072)",1398,21,426,407,388,156
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",1,,,1,,
"Profes., científicos e intelectuales (074)",35,,8,16,9,2
"Técnicos de nivel medio y trab. asimilados (075)",12,,5,2,4,1
"Jefes y empleados de oficina (076)",7,,1,5,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",76,1,17,28,23,7
"Agricult. trabaj. calif.agrop. y pesqueros (078)",589,,110,163,214,102
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",20,,9,8,3,
"Obreros construc., conf., papel, fab., instr. (080)",43,,19,14,9,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",587,20,253,160,115,39
"Ocupación no especificada (083)",28,,4,10,10,4
"Hombres (084)",1098,13,340,308,305,132
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",1,,,1,,
"Profes., científicos e intelectuales (086)",19,,1,12,5,1
"Técnicos de nivel medio y trab. asimilados (087)",10,,3,2,4,1
"Jefes y empleados de oficina (088)",4,,,4,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",20,,5,6,8,1
"Agricult. trabaj. calif.agrop. y pesqueros (090)",539,,98,148,196,97
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",17,,9,5,3,
"Obreros construc., conf., papel, fab., instr. (092)",42,,18,14,9,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",436,13,202,115,76,30
"Ocupación no especificada (095)",10,,4,1,4,1
"Mujeres (096)",300,8,86,99,83,24
"Profes., científicos e intelectuales (098)",16,,7,4,4,1
"Técnicos de nivel medio y trab. asimilados (099)",2,,2,,,
"Jefes y empleados de oficina (100)",3,,1,1,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",56,1,12,22,15,6
"Agricult. trabaj. calif.agrop. y pesqueros (102)",50,,12,15,18,5
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",3,,,3,,
"Obreros construc., conf., papel, fab., instr. (104)",1,,1,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",151,7,51,45,39,9
"Ocupación no especificada (107)",18,,,9,6,3
