"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia TALARA (000)",46279,13303,11870,14643,848,1021,974,3620
"Agric., ganadería, caza y silvicultura (001)",456,16,202,189,10,39,,
"Pesca (002)",5021,70,2604,1941,174,232,,
"Explotación de minas y canteras (003)",2276,918,1353,4,1,,,
"Industrias manufactureras (004)",3052,239,1420,1271,89,33,,
"Suministro de electricidad, gas y agua (005)",192,78,98,14,1,1,,
"Construcción (006)",3493,221,2237,961,64,10,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",7887,1843,767,4607,192,478,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",1339,163,571,553,37,15,,
"Comercio al por mayor (009)",466,186,36,203,20,21,,
"Comercio al por menor (010)",6082,1494,160,3851,135,442,,
"Hoteles y restaurantes (011)",2665,1088,259,1121,105,92,,
"Trans., almac. y comunicaciones (012)",5256,1231,1266,2662,66,31,,
"Intermediación financiera (013)",213,177,5,27,3,1,,
"Activid.inmobil., empres. y alquileres (014)",3926,2713,700,437,66,10,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",1616,1366,250,,,,,
"Enseñanza (016)",1888,1687,2,181,5,13,,
"Servicios sociales y de salud (017)",604,477,10,110,6,1,,
"Otras activ. serv.comun.soc y personales (018)",1898,747,406,696,28,21,,
"Hogares privados con servicio doméstico (019)",974,,,,,,974,
"Actividad economica no especificada (021)",1242,432,291,422,38,59,,
"Desocupado (022)",3620,,,,,,,3620
"Hombres (023)",33756,8005,11146,10694,637,529,53,2692
"Agric., ganadería, caza y silvicultura (024)",414,15,183,173,9,34,,
"Pesca (025)",4909,62,2545,1901,172,229,,
"Explotación de minas y canteras (026)",2161,822,1336,3,,,,
"Industrias manufactureras (027)",2482,169,1279,945,71,18,,
"Suministro de electricidad, gas y agua (028)",175,66,93,14,1,1,,
"Construcción (029)",3403,192,2200,941,60,10,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",4693,956,746,2729,123,139,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",1257,121,559,529,36,12,,
"Comercio al por mayor (032)",299,113,35,133,17,1,,
"Comercio al por menor (033)",3137,722,152,2067,70,126,,
"Hoteles y restaurantes (034)",985,435,177,306,43,24,,
"Trans., almac. y comunicaciones (035)",4913,983,1241,2598,64,27,,
"Intermediación financiera (036)",90,73,4,11,2,,,
"Activid.inmobil., empres. y alquileres (037)",3045,2026,639,322,51,7,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",1124,972,152,,,,,
"Enseñanza (039)",558,479,2,74,1,2,,
"Servicios sociales y de salud (040)",202,133,10,55,4,,,
"Otras activ. serv.comun.soc y personales (041)",1191,418,337,407,17,12,,
"Hogares privados con servicio doméstico (042)",53,,,,,,53,
"Actividad economica no especificada (044)",666,204,202,215,19,26,,
"Desocupado (045)",2692,,,,,,,2692
"Mujeres (046)",12523,5298,724,3949,211,492,921,928
"Agric., ganadería, caza y silvicultura (047)",42,1,19,16,1,5,,
"Pesca (048)",112,8,59,40,2,3,,
"Explotación de minas y canteras (049)",115,96,17,1,1,,,
"Industrias manufactureras (050)",570,70,141,326,18,15,,
"Suministro de electricidad, gas y agua (051)",17,12,5,,,,,
"Construcción (052)",90,29,37,20,4,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",3194,887,21,1878,69,339,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",82,42,12,24,1,3,,
"Comercio al por mayor (055)",167,73,1,70,3,20,,
"Comercio al por menor (056)",2945,772,8,1784,65,316,,
"Hoteles y restaurantes (057)",1680,653,82,815,62,68,,
"Trans., almac. y comunicaciones (058)",343,248,25,64,2,4,,
"Intermediación financiera (059)",123,104,1,16,1,1,,
"Activid.inmobil., empres. y alquileres (060)",881,687,61,115,15,3,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",492,394,98,,,,,
"Enseñanza (062)",1330,1208,,107,4,11,,
"Servicios sociales y de salud (063)",402,344,,55,2,1,,
"Otras activ. serv.comun.soc y personales (064)",707,329,69,289,11,9,,
"Hogares privados con servicio doméstico (065)",921,,,,,,921,
"Actividad economica no especificada (067)",576,228,89,207,19,33,,
"Desocupado (068)",928,,,,,,,928
,,,,,,,,
"URBANA (069)",45219,13111,11575,14203,800,1004,951,3575
"Agric., ganadería, caza y silvicultura (070)",316,16,124,143,9,24,,
"Pesca (071)",4691,70,2484,1743,162,232,,
"Explotación de minas y canteras (072)",2266,909,1352,4,1,,,
"Industrias manufactureras (073)",3020,228,1412,1259,88,33,,
"Suministro de electricidad, gas y agua (074)",192,78,98,14,1,1,,
"Construcción (075)",3423,214,2211,932,56,10,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",7784,1829,763,4531,185,476,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",1328,161,568,548,36,15,,
"Comercio al por mayor (078)",454,181,35,199,19,20,,
"Comercio al por menor (079)",6002,1487,160,3784,130,441,,
"Hoteles y restaurantes (080)",2580,1041,242,1101,104,92,,
"Trans., almac. y comunicaciones (081)",5218,1218,1257,2648,64,31,,
"Intermediación financiera (082)",203,167,5,27,3,1,,
"Activid.inmobil., empres. y alquileres (083)",3857,2683,681,424,59,10,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",1591,1342,249,,,,,
"Enseñanza (085)",1876,1677,2,179,5,13,,
"Servicios sociales y de salud (086)",594,470,10,108,5,1,,
"Otras activ. serv.comun.soc y personales (087)",1858,740,396,675,26,21,,
"Hogares privados con servicio doméstico (088)",951,,,,,,951,
"Actividad economica no especificada (090)",1224,429,289,415,32,59,,
"Desocupado (091)",3575,,,,,,,3575
"Hombres (092)",32871,7880,10867,10309,597,515,50,2653
"Agric., ganadería, caza y silvicultura (093)",284,15,111,129,8,21,,
"Pesca (094)",4580,62,2426,1703,160,229,,
"Explotación de minas y canteras (095)",2152,814,1335,3,,,,
"Industrias manufactureras (096)",2459,163,1272,936,70,18,,
"Suministro de electricidad, gas y agua (097)",175,66,93,14,1,1,,
"Construcción (098)",3337,186,2175,913,53,10,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",4614,946,742,2671,117,138,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",1247,120,556,524,35,12,,
"Comercio al por mayor (101)",291,110,34,130,16,1,,
"Comercio al por menor (102)",3076,716,152,2017,66,125,,
"Hoteles y restaurantes (103)",923,399,162,296,42,24,,
"Trans., almac. y comunicaciones (104)",4880,973,1232,2585,63,27,,
"Intermediación financiera (105)",87,70,4,11,2,,,
"Activid.inmobil., empres. y alquileres (106)",3000,2009,623,315,46,7,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",1104,952,152,,,,,
"Enseñanza (108)",556,477,2,74,1,2,,
"Servicios sociales y de salud (109)",199,132,10,54,3,,,
