"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1064,39,273,336,327,89
"Ocupación no especificada (037)",114,,26,38,25,25
"Desocupado (038)",161,2,96,42,18,3
,,,,,,
"URBANA (039)",6514,53,1903,2346,1796,416
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",19,,3,5,10,1
"Profes., científicos e intelectuales (041)",713,,137,382,192,2
"Técnicos de nivel medio y trab.asimilados (042)",250,,90,88,60,12
"Jefes y empleados de oficina (043)",257,,128,75,54,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",871,7,240,310,253,61
"Agricult.trabaj. calif. agrop. y pesqueros (045)",825,1,124,253,304,143
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",510,3,182,165,125,35
"Obreros construc., conf., papel, fab., instr. (047)",791,,255,328,192,16
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1522,40,414,501,462,105
"Otra (049)",26,,5,14,7,
"Ocupación no especificada (050)",158,,49,52,31,26
"Desocupado (051)",572,2,276,173,106,15
"Hombres (052)",4129,19,1242,1460,1145,263
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",16,,3,4,8,1
"Profes., científicos e intelectuales (054)",378,,66,195,115,2
"Técnicos de nivel medio y trab.asimilados (055)",137,,50,39,38,10
"Jefes y empleados de oficina (056)",129,,51,38,40,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",328,4,97,104,96,27
"Agricult.trabaj. calif. agrop. y pesqueros (058)",649,1,96,204,237,111
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",438,3,162,144,110,19
"Obreros construc., conf., papel, fab., instr. (060)",772,,246,322,189,15
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",759,11,246,241,204,57
"Otra (062)",26,,5,14,7,
"Ocupación no especificada (063)",69,,28,21,11,9
"Desocupado (064)",428,,192,134,90,12
"Mujeres (065)",2385,34,661,886,651,153
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3,,,1,2,
"Profes., científicos e intelectuales (067)",335,,71,187,77,
"Técnicos de nivel medio y trab.asimilados (068)",113,,40,49,22,2
"Jefes y empleados de oficina (069)",128,,77,37,14,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",543,3,143,206,157,34
"Agricult.trabaj. calif. agrop. y pesqueros (071)",176,,28,49,67,32
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",72,,20,21,15,16
"Obreros construc., conf., papel, fab., instr. (073)",19,,9,6,3,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",763,29,168,260,258,48
"Ocupación no especificada (076)",89,,21,31,20,17
"Desocupado (077)",144,2,84,39,16,3
,,,,,,
"RURAL (078)",3393,30,881,917,999,566
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,,,2,,
"Profes., científicos e intelectuales (080)",81,,17,45,17,2
"Técnicos de nivel medio y trab.asimilados (081)",12,,4,5,2,1
"Jefes y empleados de oficina (082)",12,,6,2,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",42,1,11,18,10,2
"Agricult.trabaj. calif. agrop. y pesqueros (084)",2044,4,332,548,711,449
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",48,,15,15,16,2
"Obreros construc., conf., papel, fab., instr. (086)",84,,25,24,33,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",934,25,404,223,186,96
"Ocupación no especificada (089)",43,,14,9,11,9
"Desocupado (090)",91,,53,26,9,3
"Hombres (091)",2594,18,682,719,764,411
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,,,2,,
"Profes., científicos e intelectuales (093)",45,,11,21,11,2
"Técnicos de nivel medio y trab.asimilados (094)",10,,3,5,1,1
"Jefes y empleados de oficina (095)",8,,2,2,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",24,,5,14,5,
"Agricult.trabaj. calif. agrop. y pesqueros (097)",1651,3,273,465,564,346
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",45,,14,14,16,1
"Obreros construc., conf., papel, fab., instr. (099)",84,,25,24,33,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",633,15,299,147,117,55
"Ocupación no especificada (102)",18,,9,2,6,1
"Desocupado (103)",74,,41,23,7,3
"Mujeres (104)",799,12,199,198,235,155
"Profes., científicos e intelectuales (106)",36,,6,24,6,
"Técnicos de nivel medio y trab.asimilados (107)",2,,1,,1,
"Jefes y empleados de oficina (108)",4,,4,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",18,1,6,4,5,2
"Agricult.trabaj. calif. agrop. y pesqueros (110)",393,1,59,83,147,103
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",3,,1,1,,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",301,10,105,76,69,41
"Ocupación no especificada (115)",25,,5,7,5,8
"Desocupado (116)",17,,12,3,2,
