"CUADRO Nº 9: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia PADRE ABAD (000)",20103,662,7441,7202,4072,726
"Empleado (001)",2663,33,1094,1132,385,19
"Obrero (002)",3986,97,1778,1325,695,91
"Trabajador independiente (003)",9938,76,2970,3829,2544,519
"Empleador o patrono (004)",528,2,135,235,123,33
"Trabajador familiar no remunerado (005)",2623,430,1244,601,294,54
"Trabajador del hogar (006)",365,24,220,80,31,10
"Hombres (008)",15230,474,5617,5351,3181,607
"Empleado (009)",1683,9,636,731,293,14
"Obrero (010)",3445,87,1565,1121,596,76
"Trabajador independiente (011)",8155,60,2430,3119,2086,460
"Empleador o patrono (012)",436,2,104,194,103,33
"Trabajador familiar no remunerado (013)",1463,311,861,178,94,19
"Trabajador del hogar (014)",48,5,21,8,9,5
"Mujeres (016)",4873,188,1824,1851,891,119
"Empleado (017)",980,24,458,401,92,5
"Obrero (018)",541,10,213,204,99,15
"Trabajador independiente (019)",1783,16,540,710,458,59
"Empleador o patrono (020)",92,,31,41,20,
"Trabajador familiar no remunerado (021)",1160,119,383,423,200,35
"Trabajador del hogar (022)",317,19,199,72,22,5
,,,,,,
"URBANA (024)",10691,279,3899,4154,2076,283
"Empleado (025)",2342,30,955,994,345,18
"Obrero (026)",2351,40,997,852,421,41
"Trabajador independiente (027)",4613,51,1382,1861,1135,184
"Empleador o patrono (028)",298,2,74,139,66,17
"Trabajador familiar no remunerado (029)",840,138,343,249,93,17
"Trabajador del hogar (030)",247,18,148,59,16,6
"Hombres (032)",7680,182,2790,2899,1579,230
"Empleado (033)",1503,8,568,646,268,13
"Obrero (034)",2048,34,882,724,373,35
"Trabajador independiente (035)",3448,41,1046,1355,853,153
"Empleador o patrono (036)",228,2,53,103,53,17
"Trabajador familiar no remunerado (037)",425,94,229,66,28,8
"Trabajador del hogar (038)",28,3,12,5,4,4
"Mujeres (040)",3011,97,1109,1255,497,53
"Empleado (041)",839,22,387,348,77,5
"Obrero (042)",303,6,115,128,48,6
"Trabajador independiente (043)",1165,10,336,506,282,31
"Empleador o patrono (044)",70,,21,36,13,
"Trabajador familiar no remunerado (045)",415,44,114,183,65,9
"Trabajador del hogar (046)",219,15,136,54,12,2
,,,,,,
"RURAL (048)",9412,383,3542,3048,1996,443
"Empleado (049)",321,3,139,138,40,1
"Obrero (050)",1635,57,781,473,274,50
"Trabajador independiente (051)",5325,25,1588,1968,1409,335
"Empleador o patrono (052)",230,,61,96,57,16
"Trabajador familiar no remunerado (053)",1783,292,901,352,201,37
"Trabajador del hogar (054)",118,6,72,21,15,4
"Hombres (056)",7550,292,2827,2452,1602,377
"Empleado (057)",180,1,68,85,25,1
"Obrero (058)",1397,53,683,397,223,41
"Trabajador independiente (059)",4707,19,1384,1764,1233,307
"Empleador o patrono (060)",208,,51,91,50,16
"Trabajador familiar no remunerado (061)",1038,217,632,112,66,11
"Trabajador del hogar (062)",20,2,9,3,5,1
"Mujeres (064)",1862,91,715,596,394,66
"Empleado (065)",141,2,71,53,15,
"Obrero (066)",238,4,98,76,51,9
"Trabajador independiente (067)",618,6,204,204,176,28
"Empleador o patrono (068)",22,,10,5,7,
"Trabajador familiar no remunerado (069)",745,75,269,240,135,26
"Trabajador del hogar (070)",98,4,63,18,10,3
