"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia SANTA (000)",143176,41513,37076,54129,2838,4479,3141
"Sin nivel (001)",4866,377,1506,2407,97,262,217
"Educación inicial (002)",117,18,35,46,1,9,8
"Primaria (003)",26031,2374,8714,12265,589,1223,866
"Secundaria (004)",54274,10987,17723,21321,942,1880,1421
"Superior no univ. incompleta (005)",9531,3104,2243,3576,161,241,206
"Superior no univ. completa (006)",14532,6104,2996,4743,275,273,141
"Superior univ. incompleta (007)",11262,4805,1872,3862,255,309,159
"Superior univ. completa (008)",22563,13744,1987,5909,518,282,123
"Hombres (010)",94589,22892,31287,36052,2101,2137,120
"Sin nivel (011)",2230,163,916,1026,68,52,5
"Educación inicial (012)",72,10,27,27,1,7,
"Primaria (013)",17745,1451,7121,8128,470,552,23
"Secundaria (014)",39069,6991,15240,14974,722,1078,64
"Superior no univ. incompleta (015)",6358,1751,1961,2420,100,116,10
"Superior no univ. completa (016)",8948,3045,2673,2956,184,87,3
"Superior univ. incompleta (017)",7232,2656,1618,2635,179,137,7
"Superior univ. completa (018)",12935,6825,1731,3886,377,108,8
"Mujeres (020)",48587,18621,5789,18077,737,2342,3021
"Sin nivel (021)",2636,214,590,1381,29,210,212
"Educación inicial (022)",45,8,8,19,,2,8
"Primaria (023)",8286,923,1593,4137,119,671,843
"Secundaria (024)",15205,3996,2483,6347,220,802,1357
"Superior no univ. incompleta (025)",3173,1353,282,1156,61,125,196
"Superior no univ. completa (026)",5584,3059,323,1787,91,186,138
"Superior univ. incompleta (027)",4030,2149,254,1227,76,172,152
"Superior univ. completa (028)",9628,6919,256,2023,141,174,115
,,,,,,,
"URBANA (030)",134174,41178,33756,50291,2459,3436,3054
"Sin nivel (031)",4009,365,1202,1982,72,183,205
"Educación inicial (032)",103,18,30,43,,4,8
"Primaria (033)",21729,2321,7161,10289,388,752,818
"Secundaria (034)",51066,10858,16417,20132,811,1451,1397
"Superior no univ. incompleta (035)",9388,3081,2194,3525,156,228,204
"Superior no univ. completa (036)",14348,6066,2949,4665,271,256,141
"Superior univ. incompleta (037)",11144,4783,1834,3829,251,289,158
"Superior univ. completa (038)",22387,13686,1969,5826,510,273,123
"Hombres (040)",87130,22684,28466,32725,1753,1384,118
"Sin nivel (041)",1656,154,724,693,47,33,5
"Educación inicial (042)",59,10,23,24,,2,
"Primaria (043)",14152,1417,5797,6383,284,250,21
"Secundaria (044)",36263,6899,14073,13925,600,702,64
"Superior no univ. incompleta (045)",6249,1743,1917,2379,96,104,10
"Superior no univ. completa (046)",8804,3022,2629,2896,181,73,3
"Superior univ. incompleta (047)",7145,2647,1587,2608,175,121,7
"Superior univ. completa (048)",12802,6792,1716,3817,370,99,8
"Mujeres (050)",47044,18494,5290,17566,706,2052,2936
"Sin nivel (051)",2353,211,478,1289,25,150,200
"Educación inicial (052)",44,8,7,19,,2,8
"Primaria (053)",7577,904,1364,3906,104,502,797
"Secundaria (054)",14803,3959,2344,6207,211,749,1333
"Superior no univ. incompleta (055)",3139,1338,277,1146,60,124,194
"Superior no univ. completa (056)",5544,3044,320,1769,90,183,138
"Superior univ. incompleta (057)",3999,2136,247,1221,76,168,151
"Superior univ. completa (058)",9585,6894,253,2009,140,174,115
,,,,,,,
"RURAL (060)",9002,335,3320,3838,379,1043,87
"Sin nivel (061)",857,12,304,425,25,79,12
"Educación inicial (062)",14,,5,3,1,5,
"Primaria (063)",4302,53,1553,1976,201,471,48
"Secundaria (064)",3208,129,1306,1189,131,429,24
"Superior no univ. incompleta (065)",143,23,49,51,5,13,2
"Superior no univ. completa (066)",184,38,47,78,4,17,
"Superior univ. incompleta (067)",118,22,38,33,4,20,1
"Superior univ. completa (068)",176,58,18,83,8,9,
"Hombres (070)",7459,208,2821,3327,348,753,2
"Sin nivel (071)",574,9,192,333,21,19,
"Educación inicial (072)",13,,4,3,1,5,
"Primaria (073)",3593,34,1324,1745,186,302,2
"Secundaria (074)",2806,92,1167,1049,122,376,
"Superior no univ. incompleta (075)",109,8,44,41,4,12,
"Superior no univ. completa (076)",144,23,44,60,3,14,
"Superior univ. incompleta (077)",87,9,31,27,4,16,
"Superior univ. completa (078)",133,33,15,69,7,9,
"Mujeres (080)",1543,127,499,511,31,290,85
"Sin nivel (081)",283,3,112,92,4,60,12
"Educación inicial (082)",1,,1,,,,
"Primaria (083)",709,19,229,231,15,169,46
"Secundaria (084)",402,37,139,140,9,53,24
"Superior no univ. incompleta (085)",34,15,5,10,1,1,2
"Superior no univ. completa (086)",40,15,3,18,1,3,
"Superior univ. incompleta (087)",31,13,7,6,,4,1
"Superior univ. completa (088)",43,25,3,14,1,,
