"CUADRO Nº 8: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR MATERIAL PREDOMINANTE EN LOS PISOS DE LA VIVIENDA, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"MATERIAL PREDOMINANTE EN LOS PISOS DE LA VIVIENDA",,,,,,
,,TIERRA,CEMENTO,"LOSETAS, TERRAZOS, CERÁMICOS O SIMILARES","PARQUET O MADERA PULIDA","MADERA (PONA, TOR-NILLO, ETC.)","LÁMINAS ASFÁL-TICAS, VINÍLICOS O SIMILARES","OTRO MATERIAL"
,,,,,,,,
"Provincia HUANCA SANCOS",,,,,,,,
"Viviendas particulares (001)",3400,3242,124,3,7,17,5,2
"Ocupantes presentes (002)",10465,9947,429,7,17,44,18,3
"Casa independiente",,,,,,,,
"Viviendas particulares (004)",2854,2718,103,3,6,17,5,2
"Ocupantes presentes (005)",9438,9017,333,7,16,44,18,3
"Departamento en edificio",,,,,,,,
"Viviendas particulares (007)",4,,4,,,,,
"Ocupantes presentes (008)",13,,13,,,,,
"Vivienda en quinta",,,,,,,,
"Viviendas particulares (010)",15,,15,,,,,
"Ocupantes presentes (011)",65,,65,,,,,
"Vivienda en casa de vecindad",,,,,,,,
"Viviendas particulares (013)",9,9,,,,,,
"Ocupantes presentes (014)",32,32,,,,,,
"Choza o cabaña",,,,,,,,
"Viviendas particulares (016)",511,511,,,,,,
"Ocupantes presentes (017)",883,883,,,,,,
"Vivienda improvisada",,,,,,,,
"Viviendas particulares (019)",1,1,,,,,,
"Ocupantes presentes (020)",5,5,,,,,,
"Local no dest.para hab. humana",,,,,,,,
"Viviendas particulares (022)",5,2,2,,1,,,
"Ocupantes presentes (023)",26,7,18,,1,,,
"Otro tipo",,,,,,,,
"Viviendas particulares (025)",1,1,,,,,,
"Ocupantes presentes (026)",3,3,,,,,,
,,,,,,,,
URBANA,,,,,,,,
"Viviendas particulares (028)",2117,1965,119,3,7,17,4,2
"Ocupantes presentes (029)",7076,6576,414,7,17,44,15,3
"Casa independiente",,,,,,,,
"Viviendas particulares (031)",2084,1954,98,3,6,17,4,2
"Ocupantes presentes (032)",6937,6534,318,7,16,44,15,3
"Departamento en edificio",,,,,,,,
"Viviendas particulares (034)",4,,4,,,,,
"Ocupantes presentes (035)",13,,13,,,,,
"Vivienda en quinta",,,,,,,,
"Viviendas particulares (037)",15,,15,,,,,
"Ocupantes presentes (038)",65,,65,,,,,
"Vivienda en casa de vecindad",,,,,,,,
"Viviendas particulares (040)",9,9,,,,,,
"Ocupantes presentes (041)",32,32,,,,,,
"Choza o cabaña",,,,,,,,
"Vivienda improvisada",,,,,,,,
"Viviendas particulares (046)",1,1,,,,,,
"Ocupantes presentes (047)",5,5,,,,,,
"Local no dest.para hab. humana",,,,,,,,
"Viviendas particulares (049)",4,1,2,,1,,,
"Ocupantes presentes (050)",24,5,18,,1,,,
"Otro tipo",,,,,,,,
,,,,,,,,
RURAL,,,,,,,,
"Viviendas particulares (055)",1283,1277,5,,,,1,
"Ocupantes presentes (056)",3389,3371,15,,,,3,
"Casa independiente",,,,,,,,
"Viviendas particulares (058)",770,764,5,,,,1,
"Ocupantes presentes (059)",2501,2483,15,,,,3,
"Departamento en edificio",,,,,,,,
"Vivienda en quinta",,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,
"Choza o cabaña",,,,,,,,
"Viviendas particulares (070)",511,511,,,,,,
"Ocupantes presentes (071)",883,883,,,,,,
"Vivienda improvisada",,,,,,,,
"Local no dest.para hab. humana",,,,,,,,
"Viviendas particulares (076)",1,1,,,,,,
"Ocupantes presentes (077)",2,2,,,,,,
"Otro tipo",,,,,,,,
"Viviendas particulares (079)",1,1,,,,,,
"Ocupantes presentes (080)",3,3,,,,,,
