"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia FERREÑAFE (000)",27466,4401,9668,9803,759,2172,663
"Agric., ganadería, caza y silvicultura (001)",14016,40,7574,4061,572,1769,
"Pesca (002)",10,1,3,5,,1,
"Explotación de minas y canteras (003)",73,5,66,2,,,
"Industrias manufactureras (004)",1152,49,407,648,23,25,
"Suministro de electricidad, gas y agua (005)",61,21,38,2,,,
"Construcción (006)",1146,46,759,316,20,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",3187,466,108,2351,62,200,
"Venta, mant.y rep. veh.autom y motoc. (008)",330,49,65,199,11,6,
"Comercio al por mayor (009)",166,49,9,94,7,7,
"Comercio al por menor (010)",2691,368,34,2058,44,187,
"Hoteles y restaurantes (011)",537,129,33,338,17,20,
"Trans., almac. y comunicaciones (012)",1806,360,260,1142,29,15,
"Intermediación financiera (013)",52,49,,3,,,
"Activid.inmobil., empres. y alquileres (014)",528,327,47,136,11,7,
"Admin.pub. y defensa; p. segur soc.afil (015)",739,629,110,,,,
"Enseñanza (016)",1715,1481,4,220,6,4,
"Servicios sociales y de salud (017)",464,399,3,57,4,1,
"Otras activ. serv.comun.soc y personales (018)",533,200,61,257,3,12,
"Hogares privados con servicio doméstico (019)",663,,,,,,663
"Actividad economica no especificada (021)",784,199,195,265,12,113,
"Hombres (022)",20298,2494,8674,7261,706,1137,26
"Agric., ganadería, caza y silvicultura (023)",12047,34,6787,3652,565,1009,
"Pesca (024)",8,,3,5,,,
"Explotación de minas y canteras (025)",72,5,65,2,,,
"Industrias manufactureras (026)",783,30,368,349,21,15,
"Suministro de electricidad, gas y agua (027)",58,18,38,2,,,
"Construcción (028)",1128,43,748,312,20,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",1692,266,104,1228,41,53,
"Venta, mant.y rep. veh.autom y motoc. (030)",314,36,65,197,11,5,
"Comercio al por mayor (031)",104,23,9,62,7,3,
"Comercio al por menor (032)",1274,207,30,969,23,45,
"Hoteles y restaurantes (033)",130,47,11,64,6,2,
"Trans., almac. y comunicaciones (034)",1702,291,246,1125,29,11,
"Intermediación financiera (035)",32,31,,1,,,
"Activid.inmobil., empres. y alquileres (036)",396,222,41,120,9,4,
"Admin.pub. y defensa; p. segur soc.afil (037)",552,473,79,,,,
"Enseñanza (038)",804,690,4,106,2,2,
"Servicios sociales y de salud (039)",155,111,2,38,3,1,
"Otras activ. serv.comun.soc y personales (040)",326,147,50,121,2,6,
"Hogares privados con servicio doméstico (041)",26,,,,,,26
"Actividad economica no especificada (043)",387,86,128,136,8,29,
"Mujeres (044)",7168,1907,994,2542,53,1035,637
"Agric., ganadería, caza y silvicultura (045)",1969,6,787,409,7,760,
"Pesca (046)",2,1,,,,1,
"Explotación de minas y canteras (047)",1,,1,,,,
"Industrias manufactureras (048)",369,19,39,299,2,10,
"Suministro de electricidad, gas y agua (049)",3,3,,,,,
"Construcción (050)",18,3,11,4,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1495,200,4,1123,21,147,
"Venta, mant.y rep. veh.autom y motoc. (052)",16,13,,2,,1,
"Comercio al por mayor (053)",62,26,,32,,4,
"Comercio al por menor (054)",1417,161,4,1089,21,142,
"Hoteles y restaurantes (055)",407,82,22,274,11,18,
"Trans., almac. y comunicaciones (056)",104,69,14,17,,4,
"Intermediación financiera (057)",20,18,,2,,,
"Activid.inmobil., empres. y alquileres (058)",132,105,6,16,2,3,
"Admin.pub. y defensa; p. segur soc.afil (059)",187,156,31,,,,
"Enseñanza (060)",911,791,,114,4,2,
"Servicios sociales y de salud (061)",309,288,1,19,1,,
"Otras activ. serv.comun.soc y personales (062)",207,53,11,136,1,6,
"Hogares privados con servicio doméstico (063)",637,,,,,,637
"Actividad economica no especificada (065)",397,113,67,129,4,84,
,,,,,,,
"URBANA (066)",16005,3940,4935,5720,317,538,555
"Agric., ganadería, caza y silvicultura (067)",4474,34,3196,881,138,225,
"Pesca (068)",5,1,2,2,,,
"Explotación de minas y canteras (069)",17,4,12,1,,,
"Industrias manufactureras (070)",925,46,372,468,22,17,
"Suministro de electricidad, gas y agua (071)",57,21,36,,,,
"Construcción (072)",1014,42,671,278,20,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2869,435,102,2087,62,183,
"Venta, mant.y rep. veh.autom y motoc. (074)",301,43,60,182,11,5,
"Comercio al por mayor (075)",150,43,9,84,7,7,
"Comercio al por menor (076)",2418,349,33,1821,44,171,
"Hoteles y restaurantes (077)",504,120,32,317,17,18,
"Trans., almac. y comunicaciones (078)",1598,331,224,1002,27,14,
"Intermediación financiera (079)",52,49,,3,,,
"Activid.inmobil., empres. y alquileres (080)",493,306,37,132,11,7,
"Admin.pub. y defensa; p. segur soc.afil (081)",697,590,107,,,,
"Enseñanza (082)",1424,1267,4,145,5,3,
"Servicios sociales y de salud (083)",418,360,3,50,4,1,
"Otras activ. serv.comun.soc y personales (084)",458,163,44,239,3,9,
"Hogares privados con servicio doméstico (085)",555,,,,,,555
"Actividad economica no especificada (087)",445,171,93,115,8,58,
"Hombres (088)",11270,2198,4630,3926,269,231,16
"Agric., ganadería, caza y silvicultura (089)",4178,30,3052,829,135,132,
"Pesca (090)",4,,2,2,,,
"Explotación de minas y canteras (091)",17,4,12,1,,,
"Industrias manufactureras (092)",703,29,339,302,20,13,
"Suministro de electricidad, gas y agua (093)",54,18,36,,,,
"Construcción (094)",1000,39,663,275,20,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1532,250,98,1096,41,47,
"Venta, mant.y rep. veh.autom y motoc. (096)",285,30,60,180,11,4,
"Comercio al por mayor (097)",94,20,9,55,7,3,
"Comercio al por menor (098)",1153,200,29,861,23,40,
"Hoteles y restaurantes (099)",118,41,10,60,6,1,
"Trans., almac. y comunicaciones (100)",1506,268,210,991,27,10,
"Intermediación financiera (101)",32,31,,1,,,
"Activid.inmobil., empres. y alquileres (102)",367,207,31,116,9,4,
"Admin.pub. y defensa; p. segur soc.afil (103)",521,445,76,,,,
"Enseñanza (104)",616,561,4,48,2,1,
"Servicios sociales y de salud (105)",131,93,2,32,3,1,
"Otras activ. serv.comun.soc y personales (106)",268,114,34,115,2,3,
"Hogares privados con servicio doméstico (107)",16,,,,,,16
"Actividad economica no especificada (109)",207,68,61,58,4,16,
"Mujeres (110)",4735,1742,305,1794,48,307,539
"Agric., ganadería, caza y silvicultura (111)",296,4,144,52,3,93,
"Pesca (112)",1,1,,,,,
"Industrias manufactureras (114)",222,17,33,166,2,4,
"Suministro de electricidad, gas y agua (115)",3,3,,,,,
"Construcción (116)",14,3,8,3,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1337,185,4,991,21,136,
"Venta, mant.y rep. veh.autom y motoc. (118)",16,13,,2,,1,
"Comercio al por mayor (119)",56,23,,29,,4,
