"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia PARURO",,,,
"Viviendas particulares (001)",5617,3337,1812,468
"Ocupantes presentes (002)",20990,11912,7094,1984
"Casa independiente",,,,
"Viviendas particulares (004)",5462,3328,1808,326
"Ocupantes presentes (005)",20385,11892,7083,1410
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",9,7,2,
"Ocupantes presentes (014)",21,17,4,
"Choza o cabaña",,,,
"Viviendas particulares (016)",142,,,142
"Ocupantes presentes (017)",574,,,574
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",4,2,2,
"Ocupantes presentes (023)",10,3,7,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",5143,3056,1666,421
"Ocupantes presentes (029)",19191,10919,6489,1783
"Casa independiente",,,,
"Viviendas particulares (031)",5010,3048,1665,297
"Ocupantes presentes (032)",18662,10900,6486,1276
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",6,6,,
"Ocupantes presentes (041)",16,16,,
"Choza o cabaña",,,,
"Viviendas particulares (043)",124,,,124
"Ocupantes presentes (044)",507,,,507
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",3,2,1,
"Ocupantes presentes (050)",6,3,3,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",474,281,146,47
"Ocupantes presentes (056)",1799,993,605,201
"Casa independiente",,,,
"Viviendas particulares (058)",452,280,143,29
"Ocupantes presentes (059)",1723,992,597,134
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",3,1,2,
"Ocupantes presentes (068)",5,1,4,
"Choza o cabaña",,,,
"Viviendas particulares (070)",18,,,18
"Ocupantes presentes (071)",67,,,67
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",1,,1,
"Ocupantes presentes (077)",4,,4,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",2591,1996,532,63
"Ocupantes presentes (110)",9138,6902,1997,239
"Casa independiente",,,,
"Viviendas particulares (112)",2578,1987,528,63
"Ocupantes presentes (113)",9107,6882,1986,239
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",9,7,2,
"Ocupantes presentes (122)",21,17,4,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",4,2,2,
"Ocupantes presentes (131)",10,3,7,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",2355,1830,471,54
"Ocupantes presentes (137)",8284,6341,1740,203
"Casa independiente",,,,
"Viviendas particulares (139)",2346,1822,470,54
"Ocupantes presentes (140)",8262,6322,1737,203
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",6,6,,
"Ocupantes presentes (149)",16,16,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",3,2,1,
"Ocupantes presentes (158)",6,3,3,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",236,166,61,9
"Ocupantes presentes (164)",854,561,257,36
"Casa independiente",,,,
"Viviendas particulares (166)",232,165,58,9
"Ocupantes presentes (167)",845,560,249,36
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",3,1,2,
"Ocupantes presentes (176)",5,1,4,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",1,,1,
"Ocupantes presentes (185)",4,,4,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",3026,1341,1280,405
"Ocupantes presentes (218)",11852,5010,5097,1745
"Casa independiente",,,,
"Viviendas particulares (220)",2884,1341,1280,263
"Ocupantes presentes (221)",11278,5010,5097,1171
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",142,,,142
"Ocupantes presentes (233)",574,,,574
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",2788,1226,1195,367
"Ocupantes presentes (245)",10907,4578,4749,1580
"Casa independiente",,,,
"Viviendas particulares (247)",2664,1226,1195,243
"Ocupantes presentes (248)",10400,4578,4749,1073
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",124,,,124
"Ocupantes presentes (260)",507,,,507
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",238,115,85,38
"Ocupantes presentes (272)",945,432,348,165
"Casa independiente",,,,
"Viviendas particulares (274)",220,115,85,20
"Ocupantes presentes (275)",878,432,348,98
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",18,,,18
"Ocupantes presentes (287)",67,,,67
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
