"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia HUAMALIES (000)",20112,1667,5087,7816,468,2965,365,1744
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",77,77,,,,,,
"Profes., científicos e intelectuales (002)",1050,1019,,30,1,,,
"Técnicos de nivel medio y trab. asimilados (003)",203,138,,51,10,4,,
"Jefes y empleados de oficina (004)",198,197,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",908,77,9,658,34,130,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",6504,1,,6116,386,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",361,,73,250,13,25,,
"Obreros construc.,conf.,papel, fab., instr. (008)",352,18,182,131,9,12,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",8240,75,4774,330,6,2690,365,
"Otra (010)",34,34,,,,,,
"Ocupaciñn no especificada (011)",441,31,49,249,9,103,,
"Desocupado (012)",1744,,,,,,,1744
"Hombres (013)",15377,980,4422,6392,411,1890,91,1191
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",58,58,,,,,,
"Profes., científicos e intelectuales (015)",591,570,,20,1,,,
"Técnicos de nivel medio y trab. asimilados (016)",128,83,,38,5,2,,
"Jefes y empleados de oficina (017)",134,134,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",353,37,3,272,17,24,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",5915,1,,5551,362,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",307,,68,217,7,15,,
"Obreros construc.,conf.,papel, fab., instr. (021)",350,18,182,129,9,12,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",6179,39,4153,82,2,1812,91,
"Otra (023)",34,34,,,,,,
"Ocupaciñn no especificada (024)",137,6,16,83,8,24,,
"Desocupado (025)",1191,,,,,,,1191
"Mujeres (026)",4735,687,665,1424,57,1075,274,553
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",19,19,,,,,,
"Profes., científicos e intelectuales (028)",459,449,,10,,,,
"Técnicos de nivel medio y trab. asimilados (029)",75,55,,13,5,2,,
"Jefes y empleados de oficina (030)",64,63,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",555,40,6,386,17,106,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",589,,,565,24,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",54,,5,33,6,10,,
"Obreros construc.,conf.,papel, fab., instr. (034)",2,,,2,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",2061,36,621,248,4,878,274,
"Ocupaciñn no especificada (037)",304,25,33,166,1,79,,
"Desocupado (038)",553,,,,,,,553
,,,,,,,,
"URBANA (039)",5640,1226,1058,2167,160,518,161,350
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",54,54,,,,,,
"Profes., científicos e intelectuales (041)",781,754,,26,1,,,
"Técnicos de nivel medio y trab. asimilados (042)",167,110,,44,9,4,,
"Jefes y empleados de oficina (043)",129,128,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",640,53,3,471,21,92,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",1265,,,1157,108,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",208,,34,149,13,12,,
"Obreros construc.,conf.,papel, fab., instr. (047)",193,16,98,70,5,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",1690,59,909,187,1,373,161,
"Otra (049)",34,34,,,,,,
"Ocupaciñn no especificada (050)",129,18,14,62,2,33,,
"Desocupado (051)",350,,,,,,,350
"Hombres (052)",3902,733,924,1557,131,284,26,247
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",38,38,,,,,,
"Profes., científicos e intelectuales (054)",447,428,,18,1,,,
"Técnicos de nivel medio y trab. asimilados (055)",107,69,,31,5,2,,
"Jefes y empleados de oficina (056)",88,88,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",255,28,1,203,10,13,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",1146,,,1045,101,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",175,,31,130,7,7,,
"Obreros construc.,conf.,papel, fab., instr. (060)",192,16,98,69,5,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",1143,29,789,48,,251,26,
"Otra (062)",34,34,,,,,,
"Ocupaciñn no especificada (063)",30,3,5,13,2,7,,
"Desocupado (064)",247,,,,,,,247
"Mujeres (065)",1738,493,134,610,29,234,135,103
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",16,16,,,,,,
"Profes., científicos e intelectuales (067)",334,326,,8,,,,
"Técnicos de nivel medio y trab. asimilados (068)",60,41,,13,4,2,,
"Jefes y empleados de oficina (069)",41,40,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",385,25,2,268,11,79,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",119,,,112,7,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",33,,3,19,6,5,,
"Obreros construc.,conf.,papel, fab., instr. (073)",1,,,1,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",547,30,120,139,1,122,135,
"Ocupaciñn no especificada (076)",99,15,9,49,,26,,
"Desocupado (077)",103,,,,,,,103
,,,,,,,,
"RURAL (078)",14472,441,4029,5649,308,2447,204,1394
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",23,23,,,,,,
"Profes., científicos e intelectuales (080)",269,265,,4,,,,
"Técnicos de nivel medio y trab. asimilados (081)",36,28,,7,1,,,
"Jefes y empleados de oficina (082)",69,69,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",268,24,6,187,13,38,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",5239,1,,4959,278,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",153,,39,101,,13,,
"Obreros construc.,conf.,papel, fab., instr. (086)",159,2,84,61,4,8,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",6550,16,3865,143,5,2317,204,
"Ocupaciñn no especificada (089)",312,13,35,187,7,70,,
"Desocupado (090)",1394,,,,,,,1394
"Hombres (091)",11475,247,3498,4835,280,1606,65,944
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",20,20,,,,,,
"Profes., científicos e intelectuales (093)",144,142,,2,,,,
"Técnicos de nivel medio y trab. asimilados (094)",21,14,,7,,,,
"Jefes y empleados de oficina (095)",46,46,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",98,9,2,69,7,11,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",4769,1,,4506,261,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",132,,37,87,,8,,
