"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia CHEPEN",,,,
"Viviendas particulares (001)",13052,11983,787,282
"Ocupantes presentes (002)",54222,50171,2966,1085
"Casa independiente",,,,
"Viviendas particulares (004)",12481,11585,621,275
"Ocupantes presentes (005)",52296,48764,2479,1053
"Departamento en edificio",,,,
"Viviendas particulares (007)",134,112,22,
"Ocupantes presentes (008)",530,463,67,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",278,194,84,
"Ocupantes presentes (011)",876,629,247,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",143,81,59,3
"Ocupantes presentes (014)",457,278,168,11
"Choza o cabaña",,,,
"Viviendas particulares (016)",4,,,4
"Ocupantes presentes (017)",21,,,21
"Vivienda improvisada",,,,
"Viviendas particulares (019)",5,4,1,
"Ocupantes presentes (020)",18,13,5,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",7,7,,
"Ocupantes presentes (023)",24,24,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",12024,11238,617,169
"Ocupantes presentes (029)",49831,46898,2252,681
"Casa independiente",,,,
"Viviendas particulares (031)",11469,10849,458,162
"Ocupantes presentes (032)",47985,45530,1806,649
"Departamento en edificio",,,,
"Viviendas particulares (034)",134,112,22,
"Ocupantes presentes (035)",530,463,67,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",266,186,80,
"Ocupantes presentes (038)",818,591,227,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",139,80,56,3
"Ocupantes presentes (041)",435,277,147,11
"Choza o cabaña",,,,
"Viviendas particulares (043)",4,,,4
"Ocupantes presentes (044)",21,,,21
"Vivienda improvisada",,,,
"Viviendas particulares (046)",5,4,1,
"Ocupantes presentes (047)",18,13,5,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",7,7,,
"Ocupantes presentes (050)",24,24,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",1028,745,170,113
"Ocupantes presentes (056)",4391,3273,714,404
"Casa independiente",,,,
"Viviendas particulares (058)",1012,736,163,113
"Ocupantes presentes (059)",4311,3234,673,404
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",12,8,4,
"Ocupantes presentes (065)",58,38,20,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",4,1,3,
"Ocupantes presentes (068)",22,1,21,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",11877,11100,616,161
"Ocupantes presentes (110)",49308,46438,2276,594
"Casa independiente",,,,
"Viviendas particulares (112)",11311,10703,450,158
"Ocupantes presentes (113)",47407,45035,1789,583
"Departamento en edificio",,,,
"Viviendas particulares (115)",134,112,22,
"Ocupantes presentes (116)",530,463,67,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",278,194,84,
"Ocupantes presentes (119)",876,629,247,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",143,81,59,3
"Ocupantes presentes (122)",457,278,168,11
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",5,4,1,
"Ocupantes presentes (128)",18,13,5,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",6,6,,
"Ocupantes presentes (131)",20,20,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",11040,10490,481,69
"Ocupantes presentes (137)",45701,43709,1715,277
"Casa independiente",,,,
"Viviendas particulares (139)",10490,10102,322,66
"Ocupantes presentes (140)",43880,42345,1269,266
"Departamento en edificio",,,,
"Viviendas particulares (142)",134,112,22,
"Ocupantes presentes (143)",530,463,67,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",266,186,80,
"Ocupantes presentes (146)",818,591,227,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",139,80,56,3
"Ocupantes presentes (149)",435,277,147,11
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",5,4,1,
"Ocupantes presentes (155)",18,13,5,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",6,6,,
"Ocupantes presentes (158)",20,20,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",837,610,135,92
"Ocupantes presentes (164)",3607,2729,561,317
"Casa independiente",,,,
"Viviendas particulares (166)",821,601,128,92
"Ocupantes presentes (167)",3527,2690,520,317
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",12,8,4,
"Ocupantes presentes (173)",58,38,20,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",4,1,3,
"Ocupantes presentes (176)",22,1,21,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",1175,883,171,121
"Ocupantes presentes (218)",4914,3733,690,491
"Casa independiente",,,,
"Viviendas particulares (220)",1170,882,171,117
"Ocupantes presentes (221)",4889,3729,690,470
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",4,,,4
"Ocupantes presentes (233)",21,,,21
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",1,1,,
"Ocupantes presentes (239)",4,4,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",984,748,136,100
"Ocupantes presentes (245)",4130,3189,537,404
"Casa independiente",,,,
"Viviendas particulares (247)",979,747,136,96
"Ocupantes presentes (248)",4105,3185,537,383
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",4,,,4
"Ocupantes presentes (260)",21,,,21
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",1,1,,
"Ocupantes presentes (266)",4,4,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",191,135,35,21
"Ocupantes presentes (272)",784,544,153,87
"Casa independiente",,,,
"Viviendas particulares (274)",191,135,35,21
"Ocupantes presentes (275)",784,544,153,87
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
