"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia ANTABAMBA (000)",8729,2564,768,124,5280
"Conviviente (001)",2243,556,144,23,1521
"Separado(a) (002)",239,45,20,2,172
"Casado(a) (003)",2987,629,363,57,1943
"Viudo(a) (004)",684,146,36,7,495
"Divorciado(a) (005)",25,3,4,,18
"Soltero(a) (006)",2551,1185,201,35,1131
"Hombres (008)",4435,1126,409,69,2835
"Conviviente (009)",1133,178,80,14,862
"Separado(a) (010)",72,5,7,1,59
"Casado(a) (011)",1489,244,206,30,1012
"Viudo(a) (012)",201,37,10,3,151
"Divorciado(a) (013)",13,,2,,11
"Soltero(a) (014)",1527,662,104,21,740
"Mujeres (016)",4294,1438,359,55,2445
"Conviviente (017)",1110,378,64,9,659
"Separado(a) (018)",167,40,13,1,113
"Casado(a) (019)",1498,385,157,27,931
"Viudo(a) (020)",483,109,26,4,344
"Divorciado(a) (021)",12,3,2,,7
"Soltero(a) (022)",1024,523,97,14,391
,,,,,
"URBANA (024)",6131,1901,650,99,3486
"Conviviente (025)",1480,356,115,20,990
"Separado(a) (026)",181,34,19,,128
"Casado(a) (027)",2049,454,310,48,1241
"Viudo(a) (028)",454,108,32,6,308
"Divorciado(a) (029)",18,3,2,,13
"Soltero(a) (030)",1949,946,172,25,806
"Hombres (032)",3049,835,334,52,1831
"Conviviente (033)",729,107,59,13,551
"Separado(a) (034)",48,3,6,,39
"Casado(a) (035)",991,171,172,21,629
"Viudo(a) (036)",125,26,10,3,86
"Divorciado(a) (037)",9,,1,,8
"Soltero(a) (038)",1147,528,86,15,518
"Mujeres (040)",3082,1066,316,47,1655
"Conviviente (041)",751,249,56,7,439
"Separado(a) (042)",133,31,13,,89
"Casado(a) (043)",1058,283,138,27,612
"Viudo(a) (044)",329,82,22,3,222
"Divorciado(a) (045)",9,3,1,,5
"Soltero(a) (046)",802,418,86,10,288
,,,,,
"RURAL (048)",2598,663,118,25,1794
"Conviviente (049)",763,200,29,3,531
"Separado(a) (050)",58,11,1,2,44
"Casado(a) (051)",938,175,53,9,702
"Viudo(a) (052)",230,38,4,1,187
"Divorciado(a) (053)",7,,2,,5
"Soltero(a) (054)",602,239,29,10,325
"Hombres (056)",1386,291,75,17,1004
"Conviviente (057)",404,71,21,1,311
"Separado(a) (058)",24,2,1,1,20
"Casado(a) (059)",498,73,34,9,383
"Viudo(a) (060)",76,11,,,65
"Divorciado(a) (061)",4,,1,,3
"Soltero(a) (062)",380,134,18,6,222
"Mujeres (064)",1212,372,43,8,790
"Conviviente (065)",359,129,8,2,220
"Separado(a) (066)",34,9,,1,24
"Casado(a) (067)",440,102,19,,319
"Viudo(a) (068)",154,27,4,1,122
"Divorciado(a) (069)",3,,1,,2
"Soltero(a) (070)",222,105,11,4,103
