"CUADRO Nº 29: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia SAN PABLO (000)",5797,678,1167,2821,24,1034,73
"Sin nivel (001)",579,6,101,317,3,138,14
"Educación inicial (002)",4,,1,1,,1,1
"Primaria (003)",3067,36,675,1702,14,600,40
"Secundaria (004)",1345,98,333,615,6,277,16
"Superior no univ. incompleta (005)",109,25,20,57,,5,2
"Superior no univ. completa (006)",457,333,32,85,,7,
"Superior univ. incompleta (007)",48,22,3,19,1,3,
"Superior univ. completa (008)",188,158,2,25,,3,
"Hombres (010)",4535,411,1052,2339,18,712,3
"Sin nivel (011)",350,2,74,214,2,57,1
"Educación inicial (012)",2,,1,,,1,
"Primaria (013)",2555,27,608,1475,9,434,2
"Secundaria (014)",1106,66,318,509,6,207,
"Superior no univ. incompleta (015)",70,12,18,38,,2,
"Superior no univ. completa (016)",277,181,29,62,,5,
"Superior univ. incompleta (017)",37,14,2,17,1,3,
"Superior univ. completa (018)",138,109,2,24,,3,
"Mujeres (020)",1262,267,115,482,6,322,70
"Sin nivel (021)",229,4,27,103,1,81,13
"Educación inicial (022)",2,,,1,,,1
"Primaria (023)",512,9,67,227,5,166,38
"Secundaria (024)",239,32,15,106,,70,16
"Superior no univ. incompleta (025)",39,13,2,19,,3,2
"Superior no univ. completa (026)",180,152,3,23,,2,
"Superior univ. incompleta (027)",11,8,1,2,,,
"Superior univ. completa (028)",50,49,,1,,,
,,,,,,,
"URBANA (030)",1172,447,228,396,8,68,25
"Sin nivel (031)",51,4,14,18,,7,8
"Educación inicial (032)",1,,,,,1,
"Primaria (033)",247,8,84,123,4,20,8
"Secundaria (034)",320,50,93,135,4,30,8
"Superior no univ. incompleta (035)",61,14,9,33,,4,1
"Superior no univ. completa (036)",328,237,24,63,,4,
"Superior univ. incompleta (037)",30,16,2,11,,1,
"Superior univ. completa (038)",134,118,2,13,,1,
"Hombres (040)",742,251,199,248,7,37,
"Sin nivel (041)",20,2,8,5,,5,
"Educación inicial (042)",1,,,,,1,
"Primaria (043)",167,8,73,73,3,10,
"Secundaria (044)",227,35,86,87,4,15,
"Superior no univ. incompleta (045)",31,5,7,17,,2,
"Superior no univ. completa (046)",183,115,22,44,,2,
"Superior univ. incompleta (047)",21,10,1,9,,1,
"Superior univ. completa (048)",92,76,2,13,,1,
"Mujeres (050)",430,196,29,148,1,31,25
"Sin nivel (051)",31,2,6,13,,2,8
"Primaria (053)",80,,11,50,1,10,8
"Secundaria (054)",93,15,7,48,,15,8
"Superior no univ. incompleta (055)",30,9,2,16,,2,1
"Superior no univ. completa (056)",145,122,2,19,,2,
"Superior univ. incompleta (057)",9,6,1,2,,,
"Superior univ. completa (058)",42,42,,,,,
,,,,,,,
"RURAL (060)",4625,231,939,2425,16,966,48
"Sin nivel (061)",528,2,87,299,3,131,6
"Educación inicial (062)",3,,1,1,,,1
"Primaria (063)",2820,28,591,1579,10,580,32
"Secundaria (064)",1025,48,240,480,2,247,8
"Superior no univ. incompleta (065)",48,11,11,24,,1,1
"Superior no univ. completa (066)",129,96,8,22,,3,
"Superior univ. incompleta (067)",18,6,1,8,1,2,
"Superior univ. completa (068)",54,40,,12,,2,
"Hombres (070)",3793,160,853,2091,11,675,3
"Sin nivel (071)",330,,66,209,2,52,1
"Educación inicial (072)",1,,1,,,,
"Primaria (073)",2388,19,535,1402,6,424,2
"Secundaria (074)",879,31,232,422,2,192,
"Superior no univ. incompleta (075)",39,7,11,21,,,
"Superior no univ. completa (076)",94,66,7,18,,3,
"Superior univ. incompleta (077)",16,4,1,8,1,2,
"Superior univ. completa (078)",46,33,,11,,2,
"Mujeres (080)",832,71,86,334,5,291,45
"Sin nivel (081)",198,2,21,90,1,79,5
"Educación inicial (082)",2,,,1,,,1
"Primaria (083)",432,9,56,177,4,156,30
"Secundaria (084)",146,17,8,58,,55,8
"Superior no univ. incompleta (085)",9,4,,3,,1,1
"Superior no univ. completa (086)",35,30,1,4,,,
"Superior univ. incompleta (087)",2,2,,,,,
"Superior univ. completa (088)",8,7,,1,,,
