"CUADRO Nº 38: POBLACIÓN DESOCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR TIPO DE DESEMPLEO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRUPOS DE EDAD Y NIVEL EDUCATIVO ALCANZADO",,,
,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, GRUPOS DE EDAD Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"TIPO DE DESEMPLEO",
,,ASPIRANTE,CESANTE
,,,
"Provincia HUARAZ (000)",3563,797,2766
"Sin nivel (001)",178,22,156
"Educación inicial (002)",3,,3
"Primaria (003)",663,91,572
"Secundaria (004)",1235,313,922
"Superior no univ. incompleta (005)",252,70,182
"Superior no univ. completa (006)",451,97,354
"Superior univ. incompleta (007)",279,83,196
"Superior univ. completa (008)",502,121,381
"De 14 a 29 años (010)",1832,628,1204
"Sin nivel (011)",32,7,25
"Educación inicial (012)",2,,2
"Primaria (013)",209,66,143
"Secundaria (014)",771,265,506
"Superior no univ. incompleta (015)",166,60,106
"Superior no univ. completa (016)",213,70,143
"Superior univ. incompleta (017)",206,73,133
"Superior univ. completa (018)",233,87,146
"De 30 a 44 años (020)",1068,146,922
"Sin nivel (021)",52,11,41
"Educación inicial (022)",1,,1
"Primaria (023)",197,17,180
"Secundaria (024)",321,41,280
"Superior no univ. incompleta (025)",64,9,55
"Superior no univ. completa (026)",179,26,153
"Superior univ. incompleta (027)",56,10,46
"Superior univ. completa (028)",198,32,166
"De 45 a 64 años (030)",555,23,532
"Sin nivel (031)",65,4,61
"Primaria (033)",199,8,191
"Secundaria (034)",129,7,122
"Superior no univ. incompleta (035)",22,1,21
"Superior no univ. completa (036)",58,1,57
"Superior univ. incompleta (037)",16,,16
"Superior univ. completa (038)",66,2,64
"De 65 y más años (040)",108,,108
"Sin nivel (041)",29,,29
"Primaria (043)",58,,58
"Secundaria (044)",14,,14
"Superior no univ. completa (046)",1,,1
"Superior univ. incompleta (047)",1,,1
"Superior univ. completa (048)",5,,5
,,,
"AREA URBANA (050)",2804,656,2148
"Sin nivel (051)",86,11,75
"Educación inicial (052)",1,,1
"Primaria (053)",354,52,302
"Secundaria (054)",936,236,700
"Superior no univ. incompleta (055)",240,68,172
"Superior no univ. completa (056)",429,92,337
"Superior univ. incompleta (057)",270,81,189
"Superior univ. completa (058)",488,116,372
"De 14 a 29 años (060)",1425,506,919
"Sin nivel (061)",13,2,11
"Primaria (063)",94,33,61
"Secundaria (064)",543,195,348
"Superior no univ. incompleta (065)",158,58,100
"Superior no univ. completa (066)",196,65,131
"Superior univ. incompleta (067)",198,71,127
"Superior univ. completa (068)",223,82,141
"De 30 a 44 años (070)",882,131,751
"Sin nivel (071)",26,6,20
"Educación inicial (072)",1,,1
"Primaria (073)",106,12,94
"Secundaria (074)",263,36,227
"Superior no univ. incompleta (075)",60,9,51
"Superior no univ. completa (076)",176,26,150
"Superior univ. incompleta (077)",55,10,45
"Superior univ. completa (078)",195,32,163
"De 45 a 64 años (080)",428,19,409
"Sin nivel (081)",35,3,32
"Primaria (083)",117,7,110
"Secundaria (084)",116,5,111
"Superior no univ. incompleta (085)",22,1,21
"Superior no univ. completa (086)",56,1,55
"Superior univ. incompleta (087)",16,,16
"Superior univ. completa (088)",66,2,64
"De 65 y más años (090)",69,,69
"Sin nivel (091)",12,,12
"Primaria (093)",37,,37
"Secundaria (094)",14,,14
"Superior no univ. completa (096)",1,,1
"Superior univ. incompleta (097)",1,,1
"Superior univ. completa (098)",4,,4
,,,
"AREA RURAL (100)",759,141,618
"Sin nivel (101)",92,11,81
"Educación inicial (102)",2,,2
"Primaria (103)",309,39,270
"Secundaria (104)",299,77,222
"Superior no univ. incompleta (105)",12,2,10
"Superior no univ. completa (106)",22,5,17
"Superior univ. incompleta (107)",9,2,7
"Superior univ. completa (108)",14,5,9
"De 14 a 29 años (110)",407,122,285
"Sin nivel (111)",19,5,14
"Educación inicial (112)",2,,2
"Primaria (113)",115,33,82
"Secundaria (114)",228,70,158
"Superior no univ. incompleta (115)",8,2,6
"Superior no univ. completa (116)",17,5,12
"Superior univ. incompleta (117)",8,2,6
"Superior univ. completa (118)",10,5,5
"De 30 a 44 años (120)",186,15,171
"Sin nivel (121)",26,5,21
"Primaria (123)",91,5,86
"Secundaria (124)",58,5,53
"Superior no univ. incompleta (125)",4,,4
"Superior no univ. completa (126)",3,,3
"Superior univ. incompleta (127)",1,,1
"Superior univ. completa (128)",3,,3
"De 45 a 64 años (130)",127,4,123
"Sin nivel (131)",30,1,29
"Primaria (133)",82,1,81
"Secundaria (134)",13,2,11
"Superior no univ. completa (136)",2,,2
"De 65 y más años (140)",39,,39
"Sin nivel (141)",17,,17
"Primaria (143)",21,,21
"Superior univ. completa (148)",1,,1
