"CUADRO Nº 30: POBLACIÓN OCUPADA DE 12 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CANAS (000)",9112,815,865,4932,135,2308,57
"Conviviente (001)",2130,253,234,1159,37,442,5
"Separado(a) (002)",206,21,16,146,4,16,3
"Casado(a) (003)",4724,309,416,2672,63,1253,11
"Viudo(a) (004)",601,11,31,475,15,68,1
"Divorciado(a) (005)",19,3,2,13,,1,
"Soltero(a) (006)",1432,218,166,467,16,528,37
"Hombres (008)",5820,574,785,3549,90,806,16
"Conviviente (009)",1411,184,211,857,27,131,1
"Separado(a) (010)",56,7,12,34,,3,
"Casado(a) (011)",3124,253,391,2114,48,313,5
"Viudo(a) (012)",246,6,19,189,5,27,
"Divorciado(a) (013)",12,1,2,8,,1,
"Soltero(a) (014)",971,123,150,347,10,331,10
"Mujeres (016)",3292,241,80,1383,45,1502,41
"Conviviente (017)",719,69,23,302,10,311,4
"Separado(a) (018)",150,14,4,112,4,13,3
"Casado(a) (019)",1600,56,25,558,15,940,6
"Viudo(a) (020)",355,5,12,286,10,41,1
"Divorciado(a) (021)",7,2,,5,,,
"Soltero(a) (022)",461,95,16,120,6,197,27
,,,,,,,
"URBANA (024)",1791,483,225,813,32,208,30
"Conviviente (025)",537,153,65,261,8,48,2
"Separado(a) (026)",56,16,6,31,1,1,1
"Casado(a) (027)",735,179,93,349,14,93,7
"Viudo(a) (028)",100,7,16,66,3,8,
"Divorciado(a) (029)",6,2,1,3,,,
"Soltero(a) (030)",357,126,44,103,6,58,20
"Hombres (032)",1093,311,196,482,20,75,9
"Conviviente (033)",342,105,55,164,7,11,
"Separado(a) (034)",15,5,6,4,,,
"Casado(a) (035)",470,135,87,215,8,22,3
"Viudo(a) (036)",32,2,7,21,1,1,
"Divorciado(a) (037)",5,1,1,3,,,
"Soltero(a) (038)",229,63,40,75,4,41,6
"Mujeres (040)",698,172,29,331,12,133,21
"Conviviente (041)",195,48,10,97,1,37,2
"Separado(a) (042)",41,11,,27,1,1,1
"Casado(a) (043)",265,44,6,134,6,71,4
"Viudo(a) (044)",68,5,9,45,2,7,
"Divorciado(a) (045)",1,1,,,,,
"Soltero(a) (046)",128,63,4,28,2,17,14
,,,,,,,
"RURAL (048)",7321,332,640,4119,103,2100,27
"Conviviente (049)",1593,100,169,898,29,394,3
"Separado(a) (050)",150,5,10,115,3,15,2
"Casado(a) (051)",3989,130,323,2323,49,1160,4
"Viudo(a) (052)",501,4,15,409,12,60,1
"Divorciado(a) (053)",13,1,1,10,,1,
"Soltero(a) (054)",1075,92,122,364,10,470,17
"Hombres (056)",4727,263,589,3067,70,731,7
"Conviviente (057)",1069,79,156,693,20,120,1
"Separado(a) (058)",41,2,6,30,,3,
"Casado(a) (059)",2654,118,304,1899,40,291,2
"Viudo(a) (060)",214,4,12,168,4,26,
"Divorciado(a) (061)",7,,1,5,,1,
"Soltero(a) (062)",742,60,110,272,6,290,4
"Mujeres (064)",2594,69,51,1052,33,1369,20
"Conviviente (065)",524,21,13,205,9,274,2
"Separado(a) (066)",109,3,4,85,3,12,2
"Casado(a) (067)",1335,12,19,424,9,869,2
"Viudo(a) (068)",287,,3,241,8,34,1
"Divorciado(a) (069)",6,1,,5,,,
"Soltero(a) (070)",333,32,12,92,4,180,13
