"CUADRO Nº 2: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"GRUPOS DE EDAD",,,,,
,,"12 A 16 AÑOS","17 A 24 AÑOS","25 A 34 AÑOS","35 A 44 AÑOS","45 A 54 AÑOS","55 A MÁS AÑOS"
,,,,,,,
"Provincia HUARI (000)",45691,7709,8350,7936,7131,5141,9424
"Conviviente (001)",9398,143,2136,3594,2063,764,698
"Separado(a) (002)",1048,8,138,247,228,169,258
"Casado(a) (003)",16142,27,373,2269,4061,3612,5800
"Viudo(a) (004)",2762,2,14,50,190,308,2198
"Divorciado(a) (005)",128,,7,11,35,30,45
"Soltero(a) (006)",16213,7529,5682,1765,554,258,425
"Hombres (008)",23609,3923,4565,4428,3775,2614,4304
"Conviviente (009)",4998,52,823,2072,1211,458,382
"Separado(a) (010)",269,3,8,51,76,51,80
"Casado(a) (011)",8429,12,133,1095,2110,1892,3187
"Viudo(a) (012)",534,1,2,10,29,59,433
"Divorciado(a) (013)",55,,1,4,17,13,20
"Soltero(a) (014)",9324,3855,3598,1196,332,141,202
"Mujeres (016)",22082,3786,3785,3508,3356,2527,5120
"Conviviente (017)",4400,91,1313,1522,852,306,316
"Separado(a) (018)",779,5,130,196,152,118,178
"Casado(a) (019)",7713,15,240,1174,1951,1720,2613
"Viudo(a) (020)",2228,1,12,40,161,249,1765
"Divorciado(a) (021)",73,,6,7,18,17,25
"Soltero(a) (022)",6889,3674,2084,569,222,117,223
,,,,,,,
"URBANA (024)",16519,2793,2986,2893,2751,1924,3172
"Conviviente (025)",3477,53,741,1344,793,291,255
"Separado(a) (026)",383,5,47,87,84,73,87
"Casado(a) (027)",5736,12,97,739,1577,1332,1979
"Viudo(a) (028)",865,,3,15,69,97,681
"Divorciado(a) (029)",42,,1,5,9,11,16
"Soltero(a) (030)",6016,2723,2097,703,219,120,154
"Hombres (032)",8279,1452,1582,1458,1345,969,1473
"Conviviente (033)",1731,21,259,688,448,172,143
"Separado(a) (034)",104,3,3,20,23,23,32
"Casado(a) (035)",2867,5,30,303,743,694,1092
"Viudo(a) (036)",163,,,4,11,17,131
"Divorciado(a) (037)",13,,,2,4,3,4
"Soltero(a) (038)",3401,1423,1290,441,116,60,71
"Mujeres (040)",8240,1341,1404,1435,1406,955,1699
"Conviviente (041)",1746,32,482,656,345,119,112
"Separado(a) (042)",279,2,44,67,61,50,55
"Casado(a) (043)",2869,7,67,436,834,638,887
"Viudo(a) (044)",702,,3,11,58,80,550
"Divorciado(a) (045)",29,,1,3,5,8,12
"Soltero(a) (046)",2615,1300,807,262,103,60,83
,,,,,,,
"RURAL (048)",29172,4916,5364,5043,4380,3217,6252
"Conviviente (049)",5921,90,1395,2250,1270,473,443
"Separado(a) (050)",665,3,91,160,144,96,171
"Casado(a) (051)",10406,15,276,1530,2484,2280,3821
"Viudo(a) (052)",1897,2,11,35,121,211,1517
"Divorciado(a) (053)",86,,6,6,26,19,29
"Soltero(a) (054)",10197,4806,3585,1062,335,138,271
"Hombres (056)",15330,2471,2983,2970,2430,1645,2831
"Conviviente (057)",3267,31,564,1384,763,286,239
"Separado(a) (058)",165,,5,31,53,28,48
"Casado(a) (059)",5562,7,103,792,1367,1198,2095
"Viudo(a) (060)",371,1,2,6,18,42,302
"Divorciado(a) (061)",42,,1,2,13,10,16
"Soltero(a) (062)",5923,2432,2308,755,216,81,131
"Mujeres (064)",13842,2445,2381,2073,1950,1572,3421
"Conviviente (065)",2654,59,831,866,507,187,204
"Separado(a) (066)",500,3,86,129,91,68,123
"Casado(a) (067)",4844,8,173,738,1117,1082,1726
"Viudo(a) (068)",1526,1,9,29,103,169,1215
"Divorciado(a) (069)",44,,5,4,13,9,13
"Soltero(a) (070)",4274,2374,1277,307,119,57,140
