"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia PASCO",,,,
"Viviendas particulares (001)",17778,11570,4704,1504
"Ocupantes presentes (002)",76027,49583,20180,6264
"Casa independiente",,,,
"Viviendas particulares (004)",15283,9944,3956,1383
"Ocupantes presentes (005)",66236,43101,17377,5758
"Departamento en edificio",,,,
"Viviendas particulares (007)",711,639,72,
"Ocupantes presentes (008)",2958,2637,321,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",1028,696,332,
"Ocupantes presentes (011)",3810,2607,1203,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",656,258,333,65
"Ocupantes presentes (014)",2628,1125,1237,266
"Choza o cabaña",,,,
"Viviendas particulares (016)",45,,,45
"Ocupantes presentes (017)",217,,,217
"Vivienda improvisada",,,,
"Viviendas particulares (019)",23,11,7,5
"Ocupantes presentes (020)",77,35,33,9
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",31,22,4,5
"Ocupantes presentes (023)",100,78,9,13
"Otro tipo",,,,
"Viviendas particulares (025)",1,,,1
"Ocupantes presentes (026)",1,,,1
Si,,,,
"Viviendas particulares (028)",9791,6598,2201,992
"Ocupantes presentes (029)",41215,27744,9337,4134
"Casa independiente",,,,
"Viviendas particulares (031)",8175,5420,1849,906
"Ocupantes presentes (032)",34801,23009,8005,3787
"Departamento en edificio",,,,
"Viviendas particulares (034)",637,588,49,
"Ocupantes presentes (035)",2683,2459,224,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",541,405,136,
"Ocupantes presentes (038)",1981,1498,483,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",374,167,163,44
"Ocupantes presentes (041)",1498,709,611,178
"Choza o cabaña",,,,
"Viviendas particulares (043)",36,,,36
"Ocupantes presentes (044)",157,,,157
"Vivienda improvisada",,,,
"Viviendas particulares (046)",6,3,2,1
"Ocupantes presentes (047)",21,11,9,1
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",21,15,2,4
"Ocupantes presentes (050)",73,58,5,10
"Otro tipo",,,,
"Viviendas particulares (052)",1,,,1
"Ocupantes presentes (053)",1,,,1
No,,,,
"Viviendas particulares (055)",7987,4972,2503,512
"Ocupantes presentes (056)",34812,21839,10843,2130
"Casa independiente",,,,
"Viviendas particulares (058)",7108,4524,2107,477
"Ocupantes presentes (059)",31435,20092,9372,1971
"Departamento en edificio",,,,
"Viviendas particulares (061)",74,51,23,
"Ocupantes presentes (062)",275,178,97,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",487,291,196,
"Ocupantes presentes (065)",1829,1109,720,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",282,91,170,21
"Ocupantes presentes (068)",1130,416,626,88
"Choza o cabaña",,,,
"Viviendas particulares (070)",9,,,9
"Ocupantes presentes (071)",60,,,60
"Vivienda improvisada",,,,
"Viviendas particulares (073)",17,8,5,4
"Ocupantes presentes (074)",56,24,24,8
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",10,7,2,1
"Ocupantes presentes (077)",27,20,4,3
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",16514,11063,4424,1027
"Ocupantes presentes (110)",70299,47349,18818,4132
"Casa independiente",,,,
"Viviendas particulares (112)",14067,9438,3678,951
"Ocupantes presentes (113)",60740,40875,16022,3843
"Departamento en edificio",,,,
"Viviendas particulares (115)",711,639,72,
"Ocupantes presentes (116)",2958,2637,321,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",1028,696,332,
"Ocupantes presentes (119)",3810,2607,1203,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",656,258,333,65
"Ocupantes presentes (122)",2628,1125,1237,266
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",23,11,7,5
"Ocupantes presentes (128)",77,35,33,9
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",28,21,2,5
"Ocupantes presentes (131)",85,70,2,13
"Otro tipo",,,,
"Viviendas particulares (133)",1,,,1
"Ocupantes presentes (134)",1,,,1
Si,,,,
"Viviendas particulares (136)",8789,6116,1997,676
"Ocupantes presentes (137)",36707,25633,8343,2731
"Casa independiente",,,,
"Viviendas particulares (139)",7211,4939,1646,626
"Ocupantes presentes (140)",30462,20906,7015,2541
"Departamento en edificio",,,,
"Viviendas particulares (142)",637,588,49,
"Ocupantes presentes (143)",2683,2459,224,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",541,405,136,
"Ocupantes presentes (146)",1981,1498,483,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",374,167,163,44
"Ocupantes presentes (149)",1498,709,611,178
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",6,3,2,1
"Ocupantes presentes (155)",21,11,9,1
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",19,14,1,4
"Ocupantes presentes (158)",61,50,1,10
"Otro tipo",,,,
"Viviendas particulares (160)",1,,,1
"Ocupantes presentes (161)",1,,,1
No,,,,
"Viviendas particulares (163)",7725,4947,2427,351
"Ocupantes presentes (164)",33592,21716,10475,1401
"Casa independiente",,,,
"Viviendas particulares (166)",6856,4499,2032,325
"Ocupantes presentes (167)",30278,19969,9007,1302
"Departamento en edificio",,,,
"Viviendas particulares (169)",74,51,23,
"Ocupantes presentes (170)",275,178,97,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",487,291,196,
"Ocupantes presentes (173)",1829,1109,720,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",282,91,170,21
"Ocupantes presentes (176)",1130,416,626,88
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",17,8,5,4
"Ocupantes presentes (182)",56,24,24,8
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",9,7,1,1
"Ocupantes presentes (185)",24,20,1,3
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",1264,507,280,477
"Ocupantes presentes (218)",5728,2234,1362,2132
"Casa independiente",,,,
"Viviendas particulares (220)",1216,506,278,432
"Ocupantes presentes (221)",5496,2226,1355,1915
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",45,,,45
"Ocupantes presentes (233)",217,,,217
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",3,1,2,
"Ocupantes presentes (239)",15,8,7,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",1002,482,204,316
"Ocupantes presentes (245)",4508,2111,994,1403
"Casa independiente",,,,
"Viviendas particulares (247)",964,481,203,280
"Ocupantes presentes (248)",4339,2103,990,1246
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",36,,,36
"Ocupantes presentes (260)",157,,,157
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",2,1,1,
"Ocupantes presentes (266)",12,8,4,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",262,25,76,161
"Ocupantes presentes (272)",1220,123,368,729
"Casa independiente",,,,
"Viviendas particulares (274)",252,25,75,152
"Ocupantes presentes (275)",1157,123,365,669
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",9,,,9
"Ocupantes presentes (287)",60,,,60
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (292)",1,,1,
"Ocupantes presentes (293)",3,,3,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
