"CUADRO Nº 5: POBLACIÓN DE 12 Y MÁS AÑOS DE EDAD, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ESTADO CIVIL",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia SAN IGNACIO (000)",87966,28449,4008,1273,54304
"Conviviente (001)",32738,8818,1389,286,22264
"Separado(a) (002)",2385,555,81,26,1724
"Casado(a) (003)",16824,3831,1238,412,11366
"Viudo(a) (004)",2716,533,53,37,2094
"Divorciado(a) (005)",275,54,15,1,205
"Soltero(a) (006)",33028,14658,1232,511,16651
"Hombres (008)",47489,12883,1970,806,31875
"Conviviente (009)",16308,3079,645,161,12434
"Separado(a) (010)",780,89,29,7,656
"Casado(a) (011)",8475,1570,626,240,6053
"Viudo(a) (012)",869,126,12,13,718
"Divorciado(a) (013)",118,14,8,,96
"Soltero(a) (014)",20939,8005,650,385,11918
"Mujeres (016)",40477,15566,2038,467,22429
"Conviviente (017)",16430,5739,744,125,9830
"Separado(a) (018)",1605,466,52,19,1068
"Casado(a) (019)",8349,2261,612,172,5313
"Viudo(a) (020)",1847,407,41,24,1376
"Divorciado(a) (021)",157,40,7,1,109
"Soltero(a) (022)",12089,6653,582,126,4733
,,,,,
"URBANA (024)",15161,3450,2200,735,8798
"Conviviente (025)",4849,890,672,123,3168
"Separado(a) (026)",539,95,44,15,385
"Casado(a) (027)",3097,423,736,220,1730
"Viudo(a) (028)",422,80,25,15,302
"Divorciado(a) (029)",48,4,12,1,31
"Soltero(a) (030)",6206,1958,711,361,3182
"Hombres (032)",7764,1462,1089,515,4714
"Conviviente (033)",2381,295,336,80,1673
"Separado(a) (034)",173,16,16,5,136
"Casado(a) (035)",1574,173,366,140,903
"Viudo(a) (036)",105,11,6,5,83
"Divorciado(a) (037)",19,1,5,,13
"Soltero(a) (038)",3512,966,360,285,1906
"Mujeres (040)",7397,1988,1111,220,4084
"Conviviente (041)",2468,595,336,43,1495
"Separado(a) (042)",366,79,28,10,249
"Casado(a) (043)",1523,250,370,80,827
"Viudo(a) (044)",317,69,19,10,219
"Divorciado(a) (045)",29,3,7,1,18
"Soltero(a) (046)",2694,992,351,76,1276
,,,,,
"RURAL (048)",72805,24999,1808,538,45506
"Conviviente (049)",27889,7928,717,163,19096
"Separado(a) (050)",1846,460,37,11,1339
"Casado(a) (051)",13727,3408,502,192,9636
"Viudo(a) (052)",2294,453,28,22,1792
"Divorciado(a) (053)",227,50,3,,174
"Soltero(a) (054)",26822,12700,521,150,13469
"Hombres (056)",39725,11421,881,291,27161
"Conviviente (057)",13927,2784,309,81,10761
"Separado(a) (058)",607,73,13,2,520
"Casado(a) (059)",6901,1397,260,100,5150
"Viudo(a) (060)",764,115,6,8,635
"Divorciado(a) (061)",99,13,3,,83
"Soltero(a) (062)",17427,7039,290,100,10012
"Mujeres (064)",33080,13578,927,247,18345
"Conviviente (065)",13962,5144,408,82,8335
"Separado(a) (066)",1239,387,24,9,819
"Casado(a) (067)",6826,2011,242,92,4486
"Viudo(a) (068)",1530,338,22,14,1157
"Divorciado(a) (069)",128,37,,,91
"Soltero(a) (070)",9395,5661,231,50,3457
