"CUADRO Nº 8: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR MATERIAL PREDOMINANTE EN LOS PISOS DE LA VIVIENDA, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"MATERIAL PREDOMINANTE EN LOS PISOS DE LA VIVIENDA",,,,,,
,,TIERRA,CEMENTO,"LOSETAS, TERRAZOS, CERÁMICOS O SIMILARES","PARQUET O MADERA PULIDA","MADERA (PONA, TOR-NILLO, ETC.)","LÁMINAS ASFÁL-TICAS, VINÍLICOS O SIMILARES","OTRO MATERIAL"
,,,,,,,,
"Provincia CANGALLO",,,,,,,,
"Viviendas particulares (001)",9763,8863,717,30,4,19,9,121
"Ocupantes presentes (002)",34605,31389,2481,112,18,71,49,485
"Casa independiente",,,,,,,,
"Viviendas particulares (004)",9196,8348,668,29,3,18,9,121
"Ocupantes presentes (005)",32881,29803,2349,111,17,67,49,485
"Departamento en edificio",,,,,,,,
"Vivienda en quinta",,,,,,,,
"Viviendas particulares (010)",35,,34,,1,,,
"Ocupantes presentes (011)",90,,89,,1,,,
"Vivienda en casa de vecindad",,,,,,,,
"Viviendas particulares (013)",41,25,14,1,,1,,
"Ocupantes presentes (014)",158,111,42,1,,4,,
"Choza o cabaña",,,,,,,,
"Viviendas particulares (016)",485,485,,,,,,
"Ocupantes presentes (017)",1457,1457,,,,,,
"Vivienda improvisada",,,,,,,,
"Local no dest.para hab. humana",,,,,,,,
"Viviendas particulares (022)",6,5,1,,,,,
"Ocupantes presentes (023)",19,18,1,,,,,
"Otro tipo",,,,,,,,
,,,,,,,,
URBANA,,,,,,,,
"Viviendas particulares (028)",3326,2775,512,9,2,13,3,12
"Ocupantes presentes (029)",11889,10084,1669,33,2,39,17,45
"Casa independiente",,,,,,,,
"Viviendas particulares (031)",3245,2746,463,8,1,12,3,12
"Ocupantes presentes (032)",11627,9960,1537,32,1,35,17,45
"Departamento en edificio",,,,,,,,
"Vivienda en quinta",,,,,,,,
"Viviendas particulares (037)",35,,34,,1,,,
"Ocupantes presentes (038)",90,,89,,1,,,
"Vivienda en casa de vecindad",,,,,,,,
"Viviendas particulares (040)",41,25,14,1,,1,,
"Ocupantes presentes (041)",158,111,42,1,,4,,
"Choza o cabaña",,,,,,,,
"Vivienda improvisada",,,,,,,,
"Local no dest.para hab. humana",,,,,,,,
"Viviendas particulares (049)",5,4,1,,,,,
"Ocupantes presentes (050)",14,13,1,,,,,
"Otro tipo",,,,,,,,
,,,,,,,,
RURAL,,,,,,,,
"Viviendas particulares (055)",6437,6088,205,21,2,6,6,109
"Ocupantes presentes (056)",22716,21305,812,79,16,32,32,440
"Casa independiente",,,,,,,,
"Viviendas particulares (058)",5951,5602,205,21,2,6,6,109
"Ocupantes presentes (059)",21254,19843,812,79,16,32,32,440
"Departamento en edificio",,,,,,,,
"Vivienda en quinta",,,,,,,,
"Vivienda en casa de vecindad",,,,,,,,
"Choza o cabaña",,,,,,,,
"Viviendas particulares (070)",485,485,,,,,,
"Ocupantes presentes (071)",1457,1457,,,,,,
"Vivienda improvisada",,,,,,,,
"Local no dest.para hab. humana",,,,,,,,
"Viviendas particulares (076)",1,1,,,,,,
"Ocupantes presentes (077)",5,5,,,,,,
"Otro tipo",,,,,,,,
